item_id,asin,code_1,code_2,code_3,code_4,dedup_last,sid,sid_prefix,collision_group_size,is_collided,item_text
7255,B004HI5H4U,163,183,196,129,0,163-183-196-129-0,163-183-196-129,1,False,"Josie Maran Argan Matchmaker Serum Foundation Light/ Medium Josie Maran What it is:A serum foundation formulated with chameleon pigments, an innovative color-match technology that goes on white and instantly adjusts to match your unique and changing natural skintone as it balances and nourishes the skin.What it does:This is the only foundation you'll need year-round to provide age-defying undetectable coverage. The breakthrough serum foundation suspends over fine lines and wrinkles to smooth and correct visible signs of aging. The one-of-a-kind Organic Argan Oil infused formula strengthens and balances your skin while keeping oily areas shine-free, and dry spots naturally moisturized for totally flawless, younger looking skin.    What it is formulated WITHOUT:- Parabens- Sulfates- Synthetic Fragrances- Petrochemicals- Phthalates- GMOs- Triclosan    What else you need to know:This serum works with whatever range of coloring that you fall into, either light/medium or medium/dark. The foundation starts out white and then changes color to match to your skin.Fair/ Light Shade Range: for the fairest porcelain skin with pink undertones to light skin with pink undertonesLight/ Medium Shade Range: for the lightest skin with yellow-olive undertones to medium skin with yellow-olive undertonesMedium/ Dark Shade Range: for medium tan skin all the way to the deepest skin tones  Sephora is the exclusive beauty retailer for this product. Beauty Face Foundation Makeup"
7256,B004HIBLNQ,204,167,64,144,0,204-167-64-144-0,204-167-64-144,1,False,"Orofluido Shine Spray, 50 mL Orofluido An instant aura of spectacular shine that enhances the beauty of all types of hair Discover Beauty Shine Spray from Orofludio, which bestows the luminosity of pure gold and an extraordinary silkiness and control. Achieves an instant, radiant sensual finish. Its light texture, fluid and silky like liquid gold, allows a rapid absorption without adding weight to the hair. The delicious amber fragrance with a vanilla foundation will transport you into a fascinating world of oriental perfume. Applied to dry hair A drier, lighter formula that allows ultra-rapid absorption Convenient, practical spray application for easy use in any situation A sensual, radiant finish with maximum shine Makes dry combing easier and leaves hair silky and controlled, reducing frizzing Adds no weight to the hair Beauty Hair Care Hair Sprays Styling Products"
7257,B004HJ1QGC,17,236,238,71,0,17-236-238-71-0,17-236-238-71,1,False,"St. Ives Body Wash Creamy Coconut Triple Butters, 24 Ounce (Pack of 2) St. Ives Bath & Body Beauty Body Washes Cleansers"
7258,B004HJCHJ2,91,226,175,170,0,91-226-175-170-0,91-226-175-170,1,False,"Suave Professionals, conditioner, almond and shea butter, 28oz Suave Beauty Conditioners Hair Care"
7259,B004HJI066,91,226,239,65,0,91-226-239-65-0,91-226-239-65,1,False,"Suave Professionals, shampoo, almond and shea butter, 28oz Suave Beauty Hair Care Shampoos"
7260,B004HK9CY4,181,82,101,88,0,181-82-101-88-0,181-82-101-88,1,False,Cricket Amped Up Tease Brush Aqua Cricket The Cricket Amped Up Tease Brush works great to increase volume on all hair types. Beauty Brushes Hair Care Styling Tools
7261,B004HNFYF2,116,161,143,250,0,116-161-143-250-0,116-161-143-250,1,False,"Nivea For Men Platinum Protect Deodorizing Body Wash Citrus Explosion, 16.9-Ounce (Pack of 2) Smart Deo TechnologyTM with high intensity foam transports freshness polymers to both the Body and Hair sweat glands for full Body odor protection Bath & Body Beauty Body Washes Cleansers"
7262,B004HOB5IQ,44,133,70,203,0,44-133-70-203-0,44-133-70-203,1,False,"Avon Anew Platinum Day Cream SPF 25 Avon Anew Brand New In Box Sealed 
Avon Anew PLATINUM DAY CREAM SPF 
price listed is for 1 Jar. Full Size Beauty Creams & Moisturizers Day Creams Face Skin Care"
7263,B004HR2PAK,52,160,175,165,0,52-160-175-165-0,52-160-175-165,1,False,Bare Escentuals Brown Expandable Makeup Bag Bare Escentuals Body and living of bag is made of polyester and easy to wipe clean.  Approx. dimensions:  5x7.5 x 1-1/2 inches and expands to 3 inches. Bags & Cases Beauty Cosmetic Bags Tools & Accessories
7264,B004HR5PGQ,176,64,44,184,0,176-64-44-184-0,176-64-44-184,1,False,"Diane Satin Foam Rollers, 5/8 Inch, 14 Count Diane Diane Satin Pillow Rollers 1 Inch great way to curl your hair while protecting your human hair or NaturoSynthetic hair. Rollers can be bent to tighten around each section of hair to create limitless styles. Beauty Hair Care Hair Rollers Styling Tools"
7265,B004HSO124,78,212,252,229,0,78-212-252-229-0,78-212-252-229,1,False,"8 Italia eyeliner pencils Set 1 Sparkling Beauty These 8 eyeliner pencils will last for a long time.
In this set: Black, Light Brown, Gold, Royal Blue, Sky Blue, Green, Lavender, Rosa. Beauty Eyeliner Eyes Makeup"
7266,B004HXXO1I,15,11,231,229,0,15-11-231-229-0,15-11-231-229,1,False,Tony Moly Lip Tint #1 Cherry Pink (mini size) Mini Tony Moly Lip Tint #1 Cherry pinkContains jojoba seed oil. Obsorbs quickly while moisturizing and regenerating the lip.* Tony Moly's lip tint is worn by many celebrities in Korea including Goo Hye Sun on Boy Over Flower * Beauty Lip Glosses Lips Makeup
7267,B004HYEZ06,240,8,168,117,0,240-8-168-117-0,240-8-168-117,1,False,Life-flo Pure Argan Oil Life-Flo Pure Argan Oil is a rich source of Vitamin E and essential fatty acids - a `super food` for the skin and hair Beauty Body Moisturizers Oils Skin Care
7268,B004HYJ3LW,176,99,219,73,0,176-99-219-73-0,176-99-219-73,1,False,"Betty Dain Satin Pillowcase, Pink (Pack of 2) Betty Dain The satin pillowcase by Betty Dain is an essential for having healthy hair.  Sleeping on satin guarantees you won't have pulling and discomfort like sleeping on cotton.  The satin pillowcase has a concealed zipper closure and is made of the finest soft, sensuous satin. Beauty Braid Maintenance Hair Care Styling Products"
7269,B004HYLRA2,248,26,71,250,0,248-26-71-250-0,248-26-71-250,1,False,"Physicians Formula Happy Booster Happy Glow Multi-Colored Face Powder and Bronzer, Light Bronzer - 0.3 OZ Physicians Formula Physicians Formula: Happy Booster Face Powder & Bronzer, Light Bronzer 0.40 oz. Skin perfecting glow. Mood boosting effect. Look happy! Brush on a skin perfecting glow: Ultra-smooth, perfecting powder in a complementary palette of color blends together to even out skin tone with a flawless radiance; Vibrant pink heart gives cheeks a healthy pop of color. Feel happy! Experience the mood boosting effect:Infused with our Happy Boost blend, featuring Happy Skin and Euphoryl, natural plant extracts which have been shown to promote a feeling of happiness by mimicing the effect of endorphins and helping protect the skin from environmental stress; The sweet scent of violet provides a feeling of joy each time you apply. Hypoallergenic. Paraben free. Non-comedogenic. Dermatologist approved. Includes mirror & brush. Since 1937. Made in USA from domestic & foreign parts. Beauty Bronzers & Highlighters Face Makeup"
7270,B004HYLTTG,248,2,192,99,0,248-2-192-99-0,248-2-192-99,1,False,"Physicians Formula Happy Booster Happy Glow Multi-Colored Blush, Natural - 0.17 OZ Physicians Formula Physicians Formula: Happy Booster Face Blush, Natural 0.24 oz. Radiant blushing glow. Mood boosting effect. Look happy! Brush on a radiant blushing glow: Ultra-soft and blendable blushing powder features a fresh and vibrant mix of blushing tones infused with a pop of color to create a healthy glow; Multi-reflective pearls provide a soft iridescence to highlight, contour and add radiance to cheeks. Feel happy! Experience the mood boosting effect.Infused with our Happy Boost Blend, featuring Happy Skin (Happy Skin is a registered trademark of Provital in Spain) and Euphoryl, natural plant extracts which have been shown to promote a feeling of happiness by mimicing the effect of endorphins and helping protect the skin from environmental stress; The sweet scent of violet provides a feeling of joy each time you apply. Hypoallergenic. Paraben free. Non-comedogenic. Dermatologist approved. Included: mirror & brush. Since 1937. Made in USA from domestic & foreign parts. Beauty Blush Face Makeup"
7271,B004HYMJRC,176,99,131,73,0,176-99-131-73-0,176-99-131-73,1,False,"Betty Dain Satin Pillowcase, Black (Pack of 2) Betty Dain The satin pillowcase by Betty Dain is an essential for having healthy hair.  Sleeping on satin guarantees you won't have pulling and discomfort like sleeping on cotton.  The satin pillowcase has a concealed zipper closure and is made of the finest soft, sensuous satin. Beauty Braid Maintenance Hair Care Styling Products"
7272,B004HYOP7O,176,167,43,73,0,176-167-43-73-0,176-167-43-73,1,False,"Betty Dain Satin Pillowcase, Beige (Pack of 2) Betty Dain The satin pillowcase by Betty Dain is an essential for having healthy hair.  Sleeping on satin guarantees you won't have pulling and discomfort like sleeping on cotton.  The satin pillowcase has a concealed zipper closure and is made of the finest soft, sensuous satin. Beauty Braid Maintenance Hair Care Styling Products"
7273,B004HYRH06,87,97,61,25,0,87-97-61-25-0,87-97-61-25,1,False,"Physicians Formula Eye Booster 2-in-1 Lash Boosting Eyeliner + Serum Ultra Black 0.2 Oz Physicians Formula High-tech formula enhances the appearance of lashes while providing the instant definition of a liquid eyeliner, in one easy step!  Lash Boosting complex targets the base of lashes where it is most effective. Beauty Eyeliner Eyes Makeup"
7274,B004HYSI1S,36,247,21,97,0,36-247-21-97-0,36-247-21-97,1,False,"Physicians Formula Eye Booster Lash Boosting Eyeliner + Serum, 2-in-1, Black 7367 Physicians Formula High-tech formula enhances the appearance of lashes while providing the instant definition of a liquid eyeliner, in one easy step Lash Boosting complex targets the base of lashes where it is most effective. Beauty Eyeliner Eyes Makeup"
7275,B004I24AMK,248,157,66,196,0,248-157-66-196-0,248-157-66-196,1,False,"Tarte EmphasEYES&trade; Inner Rim Brightener Nude 0.009 oz Tarte Cosmetics Tarte Cosmetics emphasEYES Inner Rim Brightener brings a luminous radiance to your eyes to create a refreshed and awakened look. Aloe vera leaf juice calms irritation, puffiness and redness. Vitamin A reduces fine lines and sagging by boosting cell renewal and vitamin E prevents further age damage by defending against free radicals. Nude shade. Beauty Eyeliner Eyes Makeup"
7276,B004I298YU,78,11,168,229,0,78-11-168-229-0,78-11-168-229,1,False,NYX Jumbo Eye Pencil Shadow Liner - ALL 27 Shades with a Free 2 in 1 Pencil Sharpener NYX Jumbo Eye Shadow Pencil makes your eyes smooth and beautiful. Assorted 27 Colors with Free pencil sharpener. Beauty Eyeliner Eyes Makeup
7277,B004I29JRQ,163,183,96,235,0,163-183-96-235-0,163-183-96-235,1,False,"Josie Maran Protect Daily Sun Protection Argan Oil Infused SPF 40+ 0.5 oz What it does:
Argan Daily Moisturizer SPF 40 is your skin's first defense against premature aging. This natural formula physically deflects UVA rays that can cause up to 80 percent of premature aging. It also shields from the harmful UVB rays that we encounter on sunny days or at the beach. Unlike traditional sunscreens, this natural formula is infused with Josie's signature ingredient, Argan Oil, which repairs and reverses damage caused by the sun, fights sign of aging, and improves skintone for a radiant, renewed complexion. This sunscreen is extra mild and fast absorbing and it can also double as a great makeup primer. Argan Daily Moisturizer is lightweight, paba free, and suitable for all skin types. Beauty Skin Care Skin Protection Sun"
7278,B004I2VYCE,37,133,166,37,0,37-133-166-37-0,37-133-166-37,1,False,Moroccanoil Orginal Treatment 4.23 Oz 125 Ml New in Box with Pump Moroccanoil Moroccanoil Treatment 125ml Beauty Hair & Scalp Treatments Hair Care
7279,B004I5DFYQ,56,29,149,250,0,56-29-149-250-0,56-29-149-250,1,False,"Physicians Formula Shimmer Strips Custom Eye Enhancing Eyeliner Trio, Green Eyes 7376 Physicians Formula Enhance & define green eyes. Sharpener included. 24 hour wear. 3x custom looks natural (green); playful (amethyst); dramatic (black + amethyst shimmer). Hypoallergenic. Fragrance free. Dermatologist approved. Safe for sensitive eyes and contact lens wearers. Paraben free. 3 custom shades for defined green eyes. 3x custom shades = 3x custom looks. Custom Automatic Eyeliner Trio: The perfect set of three eyeliners to enhance your eye color and provide glamorous definition! 3x Custom Shades = 3 Custom Looks: Each shade creates a unique look for your eye color. Green shade for a natural look. Amethyst shade for a playful look. Illuminating black with a hint of eye enhancing shimmer for the most dramatic look. 24-Hour Wear: Long-wearing, water-resistant and smudge-resistant formula for 24-Hour wear. Built-in sharpener. Since 1937. Made in USA from foreign and domestic parts. Beauty Eyeliner Eyes Makeup"
7280,B004I5RU2Y,137,99,59,167,0,137-99-59-167-0,137-99-59-167,1,False,"Clarisonic PLUS Sonic Skin Cleansing for Face and Body - White All the benefits of the Classic Clarisonic  (2x more effective than manual cleansing, 6x more make up removal, 61% better absorption of vitamin C, etc.) PLUS a 4th speed for the Spot Therapy brush to care for areas of the body needing extra attention: hands, arms, elbows, feet, decollete. Kit Includes: Cordless Clarisonic PLUS with 4 speeds.  Universal charging cradle (100v - 240v AC; 50/60Hz).  Sensitive face brush head  Spot Therapy brush head.  2 oz. trial size Refining Skin Polish. Beauty Sets & Kits Skin Care"
7281,B004I6O3LO,162,55,94,29,0,162-55-94-29-0,162-55-94-29,1,False,"Nourishing Leave-In Cream by Macadamia for Unisex Cream, 2 Ounce Macadamia Macadamia Nourishing Leave-In Cream is a leave-in conditioning texture cream infused with nourishing oils to tame unruly locks while adding silky softness, shine and UV protection. Beauty Conditioners Hair Care"
7282,B004I79FLG,243,145,36,189,0,243-145-36-189-0,243-145-36-189,1,False,"HD High-Definition Super Palettes (Super Palette- Warm) Graftobian Warm Graftobian Super Palette. Graftobian now offers our High Definition Glamour Cremes in this artist friendly Super Palette (18 shade) Configuration. This is a very convenient way for the serious artist to use and travel with virtually our full line of HD cremes.

Each palette contains substantially all of our color range in each of the four Super Palette Styles: Warm, Neutral & Cool HD Creme Foundations. Beauty Makeup Makeup Palettes"
7283,B004I94DF2,14,150,97,44,0,14-150-97-44-0,14-150-97-44,1,False,Kleancolor Nail Lacquers 6 Color - *NEW* Pastel Spring Collection Kleancolor KLEANCOLOR *2011* Spring Collection Beauty Makeup Nail Polish Nails
7284,B004IBBQ28,248,24,27,248,0,248-24-27-248-0,248-24-27-248,1,False,"Mally Beauty Evercolor Shadow Stick (Twilight) Mally Beauty Evercolor Shadow Stick in Twilight, a Taupe Shade
Net Wt. .6 Oz. Beauty Eye Shadow Eyes Makeup"
7285,B004IC8WS8,32,119,123,51,0,32-119-123-51-0,32-119-123-51,1,False,"NYX High HD Studio Primer , 1.16-Ounce NYX Designed to be paired with our hd studio foundation, this silky makeup primer fills in pores, minimizes the appearance of fine lines and wrinkles and mattifies the complexion for a seamless finish. It also ensures the durability of your makeup, which will last for hours under even the harshest lighting. Beauty Face Foundation Primers Makeup"
7286,B004ICVLWW,101,190,9,24,0,101-190-9-24-0,101-190-9-24,1,False,"Physicians Formula Organic Wear Mascara, Jumbo Lash, Ultra Black Organics 7352 Physicians Formula 100% natural origin. 100% free of: harsh chemicals; synthetic preservatives; parabens; clumping; smudging; flaking; fibers; dyes. Ecocert. EcoBlend featuring OrganiSoy & Eco-Olive. Big, thick, dramatic lashes! Jumbo 100% recyclable eco-brush. 1st ever (Ecocert certified organic line of makeup in the US). 100% free of harsh chemicals. 100% free of synthetic preservatives. 100% free of parabens. 100% free of GMO's (genetically modified organisms). 100% free of synthetic colors. 100% free of synthetic fragrances. 100% cruelty free. Hypoallergenic. Fragrance free. Ophthalmologist approved. How green is your makeup? 100% of the total ingredients are from natural origin. 47% of the total ingredients are from organic farming. 100% dramatic volume & glamour. Big, thick dramatic lashes, naturally! Revolutionary formula features 100% natural volumizing technology to dramatically maximize & intensify lash volume! Jumbo 100% Recyclable Eco-Brush: Jumbo volumizing brush creates the ultimate full, thick and dramatic lashes instantly with ultra-soft plastic bristles. Formulated with EcoBlend to Perfect & Protect: OrganiSoy: Moisturizes and helps nourish lashes. Eco-Olive: Natural antioxidant shields lashes from harsh environmental aggressors. Traditional Mascara: Synthetic solvents - can cause dry, brittle lashes; Synthetic polymers - can cause lash clumping & build-up on brush; Synthetic preservatives - used to preserve and extend mascara shelf life; Synthetic fibers - used to volumize and can cause eye irritation; Synthetic color pigments; Petroleum by products - can cause irritation. 100% Natural Origin Mascara: 100% Free of Synthetic Solvents - coats lashes without breakage & drying; Organic orange water - extracted from orange fruits to hydrate and moisturize; Organic aloe and cucumber extracts Beauty Eyes Makeup Mascara"
7287,B004IDJ5E2,202,218,56,227,0,202-218-56-227-0,202-218-56-227,1,False,"3 - Pack Goody Simple Styles Spin Pin - Blonde Goody Simple styles spin pin can help create a smooth and sleek or messy bun 
Each spin pin does the work of 20 bobby pins 
For all hair types, great for medium to long hair Beauty Hair Care Hair Pins Styling Accessories Styling Tools"
7288,B004IFAJKE,242,202,82,130,0,242-202-82-130-0,242-202-82-130,1,False,"OPI Nail Lacquer, Ms Universe Collection, Crown Me Already, 0.5 Fluid Ounce OPI Limited edition pageant-pretty nail Lacquer is the new Miss Universe by OPI. Featuring four shades packed with shimmer and sparkle that captures the energy of the 2011 Miss Universe competition. Beauty Makeup Nail Polish Nails"
7289,B004IFOXFQ,198,172,234,68,0,198-172-234-68-0,198-172-234-68,1,False,"Reb'L Fleur by Rihanna, 3.4 Ounce, Eau De Parfum Spray Rihanna Reb'l Fleur is the first fragrance from rihanna. Plump fruits, red berries, purple plums and juicy, ripe peaches, make a delicious first impression, while sumptuous florals and warm base notes create an impression that is defiantly sexy. Beauty Body Lotions Moisturizers Skin Care"
7290,B004IM0KYM,81,245,175,4,0,81-245-175-4-0,81-245-175-4,1,False,"Trader Joe's Tea Tree Tingle Shampoo &amp; Conditioner, 16 oz. Trader Joe&#39;s Tea Tree Tingle Shampoo + Tea Tree Tingle Conditioner, shipped together for your convenience. Beauty Hair Care Shampoo & Conditioner Sets"
7291,B004INCW1K,79,177,21,5,0,79-177-21-5-0,79-177-21-5,1,False,"Kiss My Face Sport Lip Balm SPF 30, 0.15 Ounce (Pack of 3) Kiss My Face Extra SPF-30 protection for active adults & children. This long-lasting lip balm with organic ingredients is preservative free & water resistant. With certified organic beeswax, certified organic coconut oil, Vitamin E, shea butter & scented with lime & spearmint essential oils. Beauty Skin Care Skin Protection Sports Sun"
7292,B004INEX3U,91,38,43,184,0,91-38-43-184-0,91-38-43-184,1,False,"L'Oreal Paris Studio Line Melting Gel, Strong Hold, 6.8 Fluid Ounce L&#39;Oreal Paris Light Headed - Melting Gel Beauty Creams, Gels & Lotions Hair Care Styling Products"
7293,B004INQ65S,113,7,135,82,0,113-7-135-82-0,113-7-135-82,1,False,Infiniti Pro by Conair 1 Inch  Tourmaline Ceramic Flat Iron Conair Beauty Flattening Irons Hair Care Irons Styling Tools
7294,B004INUWX0,0,123,56,24,0,0-123-56-24-0,0-123-56-24,1,False,Infiniti Pro by Conair Spin Air Rotating Styler Conair Beauty Hair Care Hot-Air Brushes Styling Tools
7295,B004INUY06,169,182,98,54,0,169-182-98-54-0,169-182-98-54,1,False,Infiniti Pro by Conair 1875 Watt Salon Performance Folding Handle Hair Dryer Conair Beauty Hair Care Hair Dryers Styling Tools
7296,B004IQA0DE,161,253,102,162,0,161-253-102-162-0,161-253-102-162,2,True,"Bamboo Shine Luminous Shine Shampoo Unisex Shampoo by Alterna, 8.5 Ounce Alterna Bamboo Luminous Shine Shampoo combines strengthening pure Organic Bamboo Extract and shine-amplifying Organic Indian Gooseberry in a gentle sulfate and sodium chloride free formula that cleanses and moisturizes hair to restore strength and healthy radiance. With Color Hold technology for color retention. Because great hair should be sustainable. Beauty Hair Care Shampoos"
7297,B004IQA3TU,161,124,47,69,0,161-124-47-69-0,161-124-47-69,1,False,"Alterna Bamboo Shine Silk-Sleek Brilliance Cream for Unisex, 4.2 Ounce Alterna 4.2 oz cream bamboo shine silk-sleek brilliance cream was launched by the design house of alterna it is recommended for casual wear. Bamboo shine silk-sleek brilliance cream by alterna for unisex - 4.2 oz cream Beauty Creams, Gels & Lotions Hair Care Styling Products"
7298,B004IQIR52,161,253,102,162,1,161-253-102-162-1,161-253-102-162,2,True,"Bamboo Shine Luminous Shine Conditioner Unisex Conditioner by Alterna, 8.5 Ounce Alterna Sulfate and sodium chloride free conditioner. Moisture rich formula infuses hair with shine enhancing vital nutrients. Anti-oxidants prevent free radical damage that can weaken hair causing loss of shine. Hair feels silky and looks dramatically shiner. Protects color. Eco-Certified, Fair-trade compliant and Certified Organic Ingredients. Beauty Conditioners Hair Care"
7299,B004IQIVL2,161,253,27,137,0,161-253-27-137-0,161-253-27-137,1,False,"Alterna Bamboo Shine Luminous Shine Mist for Unisex, 4 Ounce Alterna Alterna Bamboo Luminous Shine Mist - 4 oz. (100ml) Alterna Bamboo Luminous Shine Mist instantly adds polish and brilliant shine to any hair type. Alterna Bamboo Luminous Shine Mist's weightless finishing mist polishes any hair type with sheer, mirror-like shine. Alterna Bamboo Luminous Shine Mist eliminates frizz and flyaways. Alterna Bamboo Luminous Shine Mist contains Color Hold technology to provide color retention. Alterna Bamboo Luminous Shine Mist is safe for color treated hair. Alterna Bamboo Luminous Shine Mist contains: NO Parabens NO Sulfates NO Phthalates NO Synthetic Color NO Gluten NO Mineral Oil NO Petrolatum Bamboo ShineIlluminate dull hair with shine enhancing Organic Indian Gooseberry. also formulated with Organic Bamboo Extract for a strengthening foundation. The Alterna Promise: Transformation... After Just One Use.Since 1997, Alterna has pioneered luxury haircare. Whatever your haircare need, they believe that you shouldn't have to choose between clinically-proven, salon-tested results &amp; natural, good-for-you ingredients. That's why their products are: Pure. Proven. Professional. PureCaviar, Seasilk, Bamboo, Kendi Oil &amp; morethese precious, sustainable ingredients deliver pure, powerful benefits. And what they leave out of their products is just as important as what they put in. They believe beauty products should be FREE OF Parabens, Sulfates, Phthalates &amp; other harsh or unnecessary additives. So important to them, this FREE OF claim appears on the front of every Alterna bottle, along with their commitment to eco-friendly packaging &amp; fair-trade practices. ProvenThey believe that consumers deserve high-performance products that deliver on their promises. That's why they have spent over 15 years developing proprietary technologies subjected to intensive clinical, consumer, safety and in-salon testing. Beauty Hair Care Hair Styling Serums Styling Products"
7300,B004IQMBAE,176,246,160,192,0,176-246-160-192-0,176-246-160-192,1,False,"Mixed Chicks Paddle Brush Mixed Chicks Mixed Chicks paddle brush with hardened plastic and a thick wooden handle is very popular for people with wavy hair, curly hair, and tangled hair. Beauty Brushes Hair Care Styling Tools"
7301,B004IR6TY2,152,233,36,116,0,152-233-36-116-0,152-233-36-116,2,True,"Nail Polish Wall Rack Display, (FUJI BRAND) Fits up to 96 Bottles Fuji This New Nail Polish Wall Rack is great for organizing all your Nail Polish and is a great way for your customer to choose all sorts of different nail polish colors. MAKE SURE YOU RECEIVED THE NAIL POLISH STATION WITH FUJI BRAND PINK BOX!!! Nail Polish is not Included!! Beauty Makeup Nail Polish Nails"
7302,B004IRXSGE,22,8,82,243,0,22-8-82-243-0,22-8-82-243,1,False,1 Lb Zenia Brand Pure Rajasthan Henna Powder 2011 crop (MANUFACTURED / PACKED AND SOLD ONLY BY AMAZON SELLER HERBAL BEAUTY SUPPLY) Beauty Hair Care Hair Color Hennas
7303,B004IS73O6,91,72,236,43,0,91-72-236-43-0,91-72-236-43,1,False,Pantene Pro-V Normal-Thick Hair Solutions Smooth Conditioner 33.8 Fl Oz Pantene Beauty Conditioners Hair Care
7304,B004ISB3BK,91,72,236,101,0,91-72-236-101-0,91-72-236-101,1,False,Pantene Pro-V Smooth Shampoo 33.8 Fl Oz Beauty Hair Care Shampoos
7305,B004ISU5V4,4,121,20,128,0,4-121-20-128-0,4-121-20-128,1,False,"OGX 30 Day Smoothing Treatment, Ever Straight Brazilian Keratin Therapy, 3.3oz OGX An exclusive, high potency keratin complex which reduces up to 95% of curl and eliminates frizz by penetrating the cuticle with keratin proteins. Results may vary depending on texture of hair. No formaldehyde added. Beauty Hair & Scalp Treatments Hair Care"
7306,B004ITB3IW,41,51,27,146,0,41-51-27-146-0,41-51-27-146,2,True,"Urban Decay Naked Palette Far from a group of boring beige shadows, Naked Palette's long, lean, seductive case is packed with TWELVE gorgeous neutrals, including FIVE NEW shades, and includes  pro-quality Good Karma Shadow Brush. Beauty Eye Shadow Eyes Makeup"
7307,B004IUN7JO,22,158,82,110,0,22-158-82-110-0,22-158-82-110,1,False,"100g Pure USAWHR Indigo Powder Indigoferra Tinctoria To dye Hair Black Naturaly NO PPD 100% Pure Indig Powder for Hair Indigoferra Tinctoria. Natural hair Dye to Color your Hair Black. Apply Henna to Your Hair First and then Indigo For Better Results. No Chemicals or PPD
Best way to cover gray hair to black. Beauty Hair Care Hair Color Hennas"
7308,B004IV7RZS,102,137,170,140,1,102-137-170-140-1,102-137-170-140,4,True,"Salon Edge Professional &amp; FAST Nail Art Drill Electric FILE Acrylics Salon Equipment Professional high speed professional nail art drill. This set features an amazing lightweight hand piece with a top speed of 20,000 RPM. This is the fastest in the industry and great for all types of nail work from sculpting, buffing, to polishing. It features a professional foot pedal control and digital power supply source for a steady, precise speed setting. Beauty Nail Tools Sets & Kits Tools & Accessories"
7309,B004IVM0EG,32,89,239,164,0,32-89-239-164-0,32-89-239-164,1,False,"NYX Mood Lip Gloss, Romantic Love, 0.41 Fluid Ounce NYX In the mood for love? This astonishing lip gloss goes on clear and then self-adjusts in just five seconds to a gorgeous shade of reddish pink. NYX mood lip gloss a real transformer and a reliable performer. Beauty Lip Glosses Lips Makeup"
7310,B004IZJ2QG,198,59,171,169,0,198-59-171-169-0,198-59-171-169,1,False,"Marc Jacobs Daisy Eau So Fresh Eau de Toilette Spray-125ml/4.25 oz. MARC JACOBS Designed for Women. Fragrance introduced by Marc Jacobs in 2011. For casual use.When&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied Beauty Eau de Toilette Fragrance Women's"
7311,B004IZX4OM,152,141,178,239,0,152-141-178-239-0,152-141-178-239,5,True,"MASH Set of 25 Nail Art Nailart Polish Stamp Stamping Manicure Image Plates Accessories Set Kit The original MASH image plates, designed and created by MASH, in set of 25 image plates. Each plate measures about 1.8"" with sanded edges for easy, comfortable handling and a protective nylon screen. All image plates are made from high grade stainless steel. All designs are from 2011 collection and you will get 25 image plates with 6 to 10 design on each. This bundle contains 25 stamping nail art image plates. Use this variety pack to have fun working on your nails or give them away as fabulous gifts to friends and family. Plate dimension is 5.5cm in diameter. Scraper & stamper not included, but available separately.How Nail Art Stamping Works1. Apply polish on image plate design.2. Using the scraper, scrape off the excessive nail polish.3. Stamp the image in rolling motion.4. Stamp design on nail smoothly.The plates pictured are the exact plates you will receive. Beauty Nail Art Equipment Nail Tools Tools & Accessories"
7312,B004J0XOTQ,86,157,39,74,1,86-157-39-74-1,86-157-39-74,2,True,"Creative Nail Scrubfresh Coat, 8 Fluid Ounce CND Cosmetics A one-step nail prep that improves adhesion and removes contaminates from the nail plate. It prevents nail infections. It prolongs the wear ability of color. Cleanses and temporarily dehydrates the nail plate. Does not contain DBP, toluene or formaldehyde. Beauty Makeup Nail Polish Remover Nails"
7313,B004J28YDK,202,57,251,248,1,202-57-251-248-1,202-57-251-248,2,True,"Pack of 500 Small Black Rubber Bands for Styling, Kids Hair, Braids Hair, Dreadlocks, Babies, Hair Twists, Ethnic Styles and Even Fishing, Urban Essence Brand Urban Essence Pack of 500 small rubber bands that is great for both hair care and many other uses around the house and outdoors. Beauty Hair Care Styling Accessories Styling Tools"
7314,B004J31KOO,56,254,186,58,0,56-254-186-58-0,56-254-186-58,1,False,"Billion Dollar Brows Universal Brow Pencil Billion Dollar Brows No more guessing games. As your brows begin to take shape, enhance new growth with the revolutionary Universal Brow Pencil. This pencil is formulated to work with all skin tones and hair colors. You'll never have to guess which eyebrow pencil is right for you again.The water resistant Universal Brow Pencil will give your eyebrows a beautiful, natural look all day long. Beauty Eyebrow Color Eyes Makeup"
7315,B004J6E6NS,233,114,244,124,0,233-114-244-124-0,233-114-244-124,1,False,John Frieda Sheer Blonde Color Renew Tone Correcting Shampoo 8.45 fl oz (250 ml) John Frieda Neutralizes Brassiness & Restores Moisture Renew Softness For Fresh Looking Blonde With Optical Brightener And Lavender Ammonia And Peroxide-Free Formula For Color-Treated Blondes Beauty Hair Care Shampoos
7316,B004J6WCBQ,164,70,238,90,0,164-70-238-90-0,164-70-238-90,1,False,Hand &amp; Nail Harmony Gelish Nail Prep pH Bond - 0.5 oz Gelish Beauty Hands & Nails Nail Treatments Skin Care
