sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
181-27-63-114,2,1,9997,B008G29BYK,"Diane Straightening Brush Diane Get smooth, beautiful hair with the Diane Cermaic Straightening Brush. Made with nylon bristles, this hairbrush is durable and will last long. The handle is soft to the touch and ergonomically designed for comfortable control and flawless styling. Beauty Flattening Irons Hair Care Irons Styling Tools"
181-82-44-51,2,0,333,B000172R76,Ace Teasing Tail Comb 8&quot; * Black ACE TEASING COMB / For Hair Styling / Take Hair Section with Tail then Flip Comb over to Tease and Style Hair / A flat-back tail comb with 2 distinct lengths of teeth / Color: Black / Sealed Package Beauty Combs Hair Care Styling Tools
181-82-44-51,2,1,2523,B000X1YING,"Soft'n Style Large Butterfly Clamps, 12 Count Soft &#39;N Style Large butterfly clamps which is perfect for separating long or short hair and &#xA0;great for hot rollers. Beauty Clips Hair Care Styling Accessories Styling Tools"
184-129-134-224,2,0,662,B0007CXWXI,Aveda Phomollient 6.7 Ounces Aveda Aveda Phomollient Beauty Hair Care Mousses & Foams Styling Products
184-129-134-224,2,1,5309,B002UBF2YG,Aveda SMOOTH INFUSION GLOSSING STRAIGHTENER 4.2 OZ Aveda Aveda Smooth Infusion Glossing Straightener 6.7oz Beauty Hair & Scalp Treatments Hair Care
184-144-131-139,2,0,10894,B00AWLB9EI,"Motions Straight Finish Cleanser, 8 Ounce Motions Beauty Hair Care Shampoos"
184-144-131-139,2,1,10898,B00AWLBAE2,"Motions Straight Finish Leave in Conditioner, 8 Ounce Motions Beauty Conditioners Hair Care"
184-174-166-111,2,0,4965,B002IGQ7L0,"Dermorganic Trio Kit (12oz Shampoo, 8oz Mask, 4oz Treatment) DermOrganic DermOrganic Trio Set Beauty Hair Care Shampoos"
184-174-166-111,2,1,8708,B0062A47VU,"Dermorganic Daily Hydrating Conditioner, 33.8 Ounce DermOrganic Dermorganic daily hydrating conditioner is a daily conditioner that will eliminate tangles as well as control unmanageable frizz. It improves slip and brushability of the hair and with its lightweight formula. Beauty Conditioners Hair Care"
184-207-193-2,2,0,10009,B008H5GGGM,Brazilian Blowout 12oz Anti-Frizz Shampoo Brazilian Blowout Acai Anti-Frizz Shampoo 350ml/12oz Beauty Hair Care Shampoos
184-207-193-2,2,1,10380,B009GD05NO,"Brazilian Blowout Acai Deep Conditioning Masque for Unisex, 8 Ounce Brazilian Blowout Acai deep conditioning masque by Brazilian blowout for unisex, 8 ounce masque. It is recommended for normal skin. Beauty Face Masks Skin Care Treatments & Masks"
184-38-50-163,2,0,5090,B002MO780W,"Just For Me Hair Milk Shampoo, 13.5-Ounce Bottle Just For Me Beauty Hair Care Shampoos"
184-38-50-163,2,1,5091,B002MO9BW0,"Just For Me Hair Milk Conditioner, 13.5-Ounce Bottle Just For Me Beauty Conditioners Hair Care"
185-144-198-196,2,0,488,B0002G214U,Conair Soft Bonnet Hair Dryer Conair Soft Bonnet Hair Dryer Beauty Hair Care Hair Dryers Styling Tools
185-144-198-196,2,1,1153,B000E8VI9U,Conair Collapsible Hard Hat Hair Dryer Conair Beauty Hair Care Hair Dryers Styling Tools
187-6-177-252,2,0,6911,B0049CRA2G,"Almay Wake-up Hydrating Makeup, Naked, 0.35-Ounce Almay A loose powder foundation that provides an all over well-rested look. Water delivers instant cooling hydration while cucumber, minerals, aloe vera and green tea rejuvenate the skin, so you have a well-rested, healthy and energized look. Bath & Body Beauty Body Scrubs Scrubs & Body Treatments"
187-6-177-252,2,1,6912,B0049CUIWA,"Almay Wake-up Hydrating Makeup, Ivory, 0.35-Ounce Almay A loose powder foundation that provides an all over well-rested look. Water delivers instant cooling hydration while cucumber, minerals, aloe vera and green tea rejuvenate the skin, so you have a well-rested, healthy and energized look. Beauty Face Foundation Makeup"
189-173-196-90,2,0,9297,B00766SGPM,"Wet n Wild Mega Last Lip Color 966 Don't Blink Pink Wet &#39;n Wild Lips take center stage! This 4-hour, long wearing lip color leaves a semi-matte, creme finish in one stroke. Glides on easily with rich, velvety color that doesn't cake, feather, or bleed. Made with hydrating skin-care ingredients: Hyaluronic Microspheres provide extraordinary adhesion to lips, an exclusive polymer complex offers cushion-like feel and texture, and natural marine plant extracts Coenzyme Q10 and Vitamins A & E help smooth lips. Beauty Lips Lipstick Makeup"
189-173-196-90,2,1,9641,B007UTZQO4,"Wet n Wild Mega Last Lip Color 968 Pinkerbell Wet &#39;n Wild Lips take center stage! This 4-hour, long wearing lip color leaves a semi-matte, creme finish in one stroke. Glides on easily with rich, velvety color that doesn't cake, feather, or bleed. Made with hydrating skin-care ingredients: Hyaluronic Microspheres provide extraordinary adhesion to lips, an exclusive polymer complex offers cushion-like feel and texture, and natural marine plant extracts Coenzyme Q10 and Vitamins A & E help smooth lips. Beauty Lips Lipstick Makeup"
189-173-196-99,2,0,8256,B005GMY81O,"Wet 'n' Wild Lipstick, Think Pink 901B Wet &#39;n Wild Wet N Wild Megalast Matte Lip Color 901B. Lips take center stage! This 4-hour, longwearing lip color leaves a semi-matte, creme finish in one stroke, Glides on easily with rich, velvety color that doesn't cake, feather, or bleed. Made with hydrating skin-care ingredients, Hyaluronic Micro spheres. Wet n Wild silky-smooth conditioning lipstick formula is loaded with aloe and Vitamins A and E and glides on without feathering or bleeding. (0.13 Oz) Beauty Lips Lipstick Makeup"
189-173-196-99,2,1,9295,B00766SG7A,"Wet n Wild Mega Last Lip Color 965 Cherry Picking Wet &#39;n Wild Lips take center stage! This 4-hour, long wearing lip color leaves a semi-matte, creme finish in one stroke. Glides on easily with rich, velvety color that doesn't cake, feather, or bleed. Made with hydrating skin-care ingredients: Hyaluronic Microspheres provide extraordinary adhesion to lips, an exclusive polymer complex offers cushion-like feel and texture, and natural marine plant extracts Coenzyme Q10 and Vitamins A & E help smooth lips. Beauty Lips Lipstick Makeup"
189-71-186-82,2,0,3566,B001D67O3G,"Super Staying Lip Stain - Zinnia brown berry - Morpho Cosmetics - Long Lasting Lip Stain Water based, non drying lip stain that beautifully defines your lips without bleeding. The photo of the tube with the wand is actually our Papillon Super Staying Lip Gloss, not our Super Staying Lip Stain Zinnia, it is just an example photo of what the wand looks like in the lip stain as well. Zinnia is a natural brown berry color. It can be applied lighter for a more sheer look. Beauty Lip Stains Lips Makeup"
189-71-186-82,2,1,3573,B001DHI0R4,"Super Staying Lip Stain - Snap Dragon Red - Morpho Cosmetics, Long Lasting Lip Stain Water based, non drying lip stain that beautifully defines your lips without bleeding. The photo of the tube with the wand is actually our Papillon Super Staying Lip Gloss, not our Super Staying Lip Stain Snap Dragon, it is just an example photo of what the wand looks like in the lip stain as well. Snap Dragon is a true red color. It can be applied lighter for a more sheer red look. Beauty Lip Stains Lips Makeup"
19-118-199-163,2,0,3699,B001ECQ3YU,"EO Everyday Body Lotion, French Lavender, 8-Ounce Bottles (Pack of 3) EO Purified Water, Vegetable Glycerin, Organic Jojoba Oil, Caprylic/Capric Triglyceride, Cetearyl Olivate & Sorbitan Olivate, Glyceryl Stearate, Cetyl Alcohol, Stearyl Alcohol, EO Essential Oil Blend [Lavender (Lavandula Officinalis) Essential Oil, Lavandin (Lavandula Hybrida) Essential Oil], Cetyl Esters, EO Organic Herbal Blend [Organic Aloe Vera (Aloe Barbadensis) Leaf, Organic Chamomile (Matricaria Recutita) Flower Extract, Organic Calendula (Calendula Officinalis) Flower Extract, and Organic White Tea (Camelia Sinensis) Leaf Extract], Mango Seed (Mangifera Indica) Butter, Hydrolyzed Rice Protein, Organic Sesame Oil, Retinyl Palmitate (Vitamin A), Tocopherol (Vitamin E), Betaglucan, Phospholipids, Xanthan Gum, Sodium Phytate, Dimethicone, Phenoxyethanol, Ethyhexylglycerin Beauty Body Lotions Moisturizers Skin Care"
19-118-199-163,2,1,5058,B002LITTAG,"EO Shower Gel, French Lavender, 16-Ounce Bottles (Pack of 2) EO EO Therapeutic Shower Gels gently cleanse with pure Essential Oils and Organic Herbal Blends to soothe & nourish the skin. The proprietary EO&#xAE; Botanical Complexes work to promote skin renewal and health. Our richly foaming Coconut Oil Cleansing Complex gently cleanses without drying. Glycerin, Allantoin, and Panthenol, natural humectants and moisturizers hydrate and nurture skin. Bath & Body Beauty Body Washes Cleansers"
19-121-187-170,2,0,5935,B003CYWTQY,"Weleda Almond Soothing Facial Lotion, 1-Fluid Ounce Weleda For sensitive combination skin. Sensitive combination skin gets balanced with this light fragrance-free, hypoallergenic lotion that restores your skin&#x2019;s natural balance and strengthens its protective barrier. Plum kernel oil, rich in antioxidant and vitamin E, soothes and calms. Your skin is protected and left felling supple and smooth. Beauty Creams & Moisturizers Face Fluids & Lotions Lotions Skin Care"
19-121-187-170,2,1,6169,B003LDOSXI,"Weleda Wild Rose Smoothing Night Cream, 1-Fluid Ounce Weleda This rich cream, made with organic rosehip seed oil that is rich in vitamins A and antioxidants, helps stimulate your skin&#x2019;s growth process during its nightly regenerative cycle. Organic olive oil contains a high quantity of vitamin E to provide deep, restorative moisture and balance where your skin needs it most while evening primrose oil and myrrh soften fine lines and counter the first signs of aging. Your skin wakes up refreshed with a renewed glow. Beauty Creams & Moisturizers Face Night Creams Skin Care"
19-78-255-20,2,0,198,B00009WO0W,"Weleda Children's Tooth Gel, 1.7 oz Weleda Weleda Children's Tooth Gel - 1.7 ozProtect developing teeth and gums with natural Weleda Children's Tooth Gel. Make brush-time fun for growing milk teeth. Essential oils and a bright orange color provide a taste and fragrance tha tkids will love. It contains silica ingredient that cleans teeth gently yet carefully without affecting enamel. This gel also includes calendula extract that keeps gums healthy and strong.Why You'll Love It:Protect and strengthen newly forming teeth and gums while soothing with natural ingredients.Age:6 months and upFeaturesPleasant tasteIncludes essential spearmint and fennel oil that acts as a fragrance with a preserving effectNatural protectionFluoride-freeIdeal for teething childrenGently cleanses baby teeth with natural silicaBiodynamic calendula ingredient soothes the teeth and gums Beauty Body Lotions Moisturizers Skin Care"
19-78-255-20,2,1,5932,B003CYDA9O,"Weleda Calendula Shampoo and Body Wash, 6.8-Ounce Weleda Baby&#x2019;s delicate hair and skin gets the perfect balance of cleansing moisture and the kindest care in our softly lathering shampoo and body wash. it&#x2019;s a gentle wash that retains the moisture in your baby&#x2019;s hair and skin, leaving them feeling silky smooth and protected from drying out. formulated with the mildest organic and natural plant-based cleansers, it&#x2019;s gentle and tear-free. biodynamic&#xAE; and organic calendula flower extract soothes and softens your baby&#x2019;s hair and skin. sweet almond oil absorbs fast and easily to keep your baby&#x2019;s skin and hair from losing precious moisture. this gentle, effective formula with a light and delicate fragrance turns an ordinary bath time into a full-body pampering. now that&#x2019;s one clean, happy baby from head to shoulders, knees and toes (knees and toes). Beauty Hair Care Shampoos"
198-101-172-248,2,0,2415,B000VOPG0E,"D &amp; G Light Blue By Dolce &amp; Gabbana For Men, Eau De Toilette Spray, 2.5-Ounce Bottle Dolce &amp; Gabbana Experience the sensation that is Dolce & Gabbana's Light Blue Pour Homme. Drawing upon their native home of Italy, this innovative design team has captured the sensuality of the Mediterranean. A refreshing blend of citrus notes combines perfectly with masculine woods and subtle spice to create a distinctive fragrance that epitomizes relaxed sophistication.When&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied Beauty Eau de Toilette Fragrance Men's"
198-101-172-248,2,1,6646,B0040QZU64,"Versace Signature By Gianni Versace Eau-de-toilette Spray for Men, 6.70-Fluid Ounce Versace Notes consist of Jasmine, Moroccan cedar wood, musk, kashmir wood, azalea. Fragrance introduced by Gianni Versace. For casual use. Beauty Eau de Toilette Fragrance Men's"
198-99-117-5,2,0,1144,B000E7UF8G,"Pink Sugar By Aquolina For Women. Eau De Toilette Spray 1.7 Ounce Aquolina The first fragrance of Italian cosmetic brand Aquolina is Pink Sugar, a fragrance for young girls which like sweets. It is a very sweet fragrance that smells like fruity candy floss. The top notes are bergamot, Sicilian orange and green nuance of fig leaves. In the heart, a thin lily of the valley note enjoys the company of liquorice blossom and red fruits. The gourmand drydown is composed of vanilla, caramel, woodsy and musky notes. The perfume was launched in 2004.When&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied Beauty Body Lotions Moisturizers Skin Care"
198-99-117-5,2,1,1679,B000LGNQPY,"PINK SUGAR by Aquolina for WOMEN: HAIR PERFUME 3.4 OZ Aquolina PINK SUGAR by Aquolina for WOMEN HAIR PERFUME 3.4 OZ Launched by the design house of Aquolina in 2004, PINK SUGAR by Aquolina possesses a blend of cotton candy, caramel, raspberry, bergamot, licorice, poweder, fig leaves, orange, strawberry, and wood.. It is recommended for daytime wear. Beauty Body Sprays Fragrance Women's"
2-11-218-70,2,0,7205,B004G7XZTG,"Sally Hansen Insta-Dri Fast Dry Nail Color, Mint Sprint, 0.31 Fluid Ounce Sally Hansen Sally Hansen insta-dri fast dry nail color. Sally knows time is precious. The perfectionist brushtm contours to any nail, so color always glides on precisely, quickly, flawlessly. And, the exclusive flexiglass complex combines beautiful brilliant shine and super strong wear. So simple, so Sally. One stroke, one-stroke application. One-coat coverage. Dries in 60 seconds. Available in 32 instantly irresistible shades. Beauty Makeup Nail Polish Nails"
2-11-218-70,2,1,7377,B004KS2MZY,"Sally Hansen Insta-Dri Fast Dry Nail Color, Pronto Purple, 0.31 Fluid Ounce Sally Hansen Sally Hansen insta-dri fast dry nail color. Sally knows time is precious. The perfectionist brushtm contours to any nail, so color always glides on precisely, quickly, flawlessly. And, the exclusive flexiglass complex combines beautiful brilliant shine and super strong wear. So simple, so Sally. One stroke, one-stroke application. One-coat coverage. Dries in 60 seconds. Available in 32 instantly irresistible shades. Beauty Makeup Nail Polish Nails"
200-123-154-105,2,0,1574,B000J2CTYE,"Auric Blends Egyptian Goddess, Fine Perfume Oil 1.7 oz (48 g) Auric Blends Egyptian Goddess, Auric Blends top selling perfume fragrance, is a sensual blend of musk and soft powdery florals. Its seductive aroma has captivated men and women, resulting in tales of love and passion, weaving a tapestry of mystery and intrigue. Enter into the fantasy and experience the mystery for yourself.Worn by millions worldwideNo animal byproducts or vegetable glycerinsWith over 5 times the volume of our classic 1/3 ounce bottle, you get an amazing value from this selection. Beauty Eau de Parfum Fragrance Women's"
200-123-154-105,2,1,8521,B005RF98HE,"Egyptian Goddess Perfume from Auric Blends 1.87 oz Sage Cauldron A sultry and evocative scent, Egyptian Goddess is the perfume from Auric Blends that conjures to the sultry tales of Egyptian queens and priestesses who gave the deserts at the Nile`s edge their heat. Combining soft floral scents with a light musk to create a scent that is seductive, feminine, and enticing, Egyptian Goddess is the number 1 scent from Auric Blends for a reason. Wear a drop or two, and feel like a goddess wrapped in a cloak of decadent scent. Each bottle contains approximately 1.87 oz, for external use only. Beauty Eau de Parfum Fragrance Women's"
200-246-76-105,2,0,8878,B006GOQ8RI,"KUUMBA MADE AMBER PASTE KUUMBA MADE Kuumba Made's exquisite fragrances contain oils and resins from flowers, plants, roots and trees. They are delightfully exotic and alluring and are adored and cherished. Beauty Fragrance"
200-246-76-105,2,1,10069,B008M2ASBO,"Nemat Fragrances - Amber White Roll-on Perfume (5ml/.17fl Oz) Nemat fragrances are blended in USA using exotic essential oils and fragrance ingredients from around the world. Our perfume oil starts with a barely there fragrance and gently blooms as your body heat warms the fragrance, and because it contains no alcohol, the scent is in its purest form and lasts very long. Our products have earned great reviews and are now available at various chain stores and on-line outlets. Indulge in unique, exotic fragrances and be pleasantly surprised. Beauty Eau de Parfum Fragrance Women's"
201-29-138-239,2,0,1394,B000GDDKL2,"Murad Environmental Shield Essential-C Eye Cream SPF 15, Step 3 Hydrate/Protect, 0.5 fl oz (15 ml) Murad Treats and prevents pigmentation and damage caused by environmental exposure. Protects and Hydrates Overstressed Eye Area By: Protecting skin from aging UVA/UVB rays. Smoothing the appearance of lines and increasing elasticity. Patented, anti-aging eye cream renews, brightens and firms the delicate eye area. Shorea Stenoptera Butter intensely hydrates and prevents moisture loss. Caffeine and Tiger's Herb increase elasticity and firmness while reducing puffiness. Light Diffusers soften the appearance of fine lines and dark circles. Dermatologist developed and tested. Murad does not test on animals. As a leader in research and development, Murad has long been at the forefront of skincare science. Applying insights from my skin research center, dermatology practice and the Murad Medical Spa, we continue this tradition. Ours is an inclusive health philosophy, based on the water principle, a comprehensive inside and out approach to optimal skin health and total wellness. Healthy skin is beautiful skin. My commitment is to provide you with the most advanced formulations and pharmaceutical grade ingredients to restore and strengthen your skin, allowing your healthy radiance to shine through. Made in the USA. Beauty Creams Eyes Skin Care"
201-29-138-239,2,1,7495,B004O2KPRI,"Murad Age Reform Complete Reform with Glyco Firming Complex-1 oz. Murad A patented, multi-benefit treatment that transforms skin by increasing firmness 61% after just one application while also improving skin texture to reveal softer, smoother skin.    Benefits:  Glyco Firming Complex restores tone while helping protect elastin fibers.  Glycolic Acid exfoliates for smoother, softer, healthier-looking skin.  Beta-Carotene reduces the appearance of fine lines and wrinkles. Beauty Creams & Moisturizers Face Skin Care"
202-158-240-201,2,0,2962,B0014JO2K0,Caravan Triple Xxx Large Hair Claw Will Hold Any Amount Of Hair And Not Give Way In Tortoise Shell CARAVAN Triple xxx large hair claw will hold any amount of hair and not give way in tortoise shell. Beauty Claws Hair Care Styling Accessories Styling Tools
202-158-240-201,2,1,10024,B008IDOI1S,"Woman Girls Black Plastic Hairpin Clamp Hair Claw Clips 2 Pcs Rosallini The hair claw clip is made of plastic, metal material, features with 9 claws in total design, suitable for ladies, girls use. It is widely used to hold your hair up, especially in summer, it's helpful for you, convenient and pratical in daily life use. A good decoration ladies, girls daily life. Beauty Clips Hair Care Styling Accessories Styling Tools"
202-254-43-201,2,0,2428,B000VT54QA,"Scunci Effortless Beauty Assorted Side Combs, 7cm, 12-Count Scunci With scunci effortless beauty hair accessories a woman should never have a bad hair day. create easy daytime looks with effortless beauty assorted side combs. they give everyday dos an effortless fashion boost and highlight your features by keeping hair off the face. great when you're growing out bangs or layered styles or for quick updos. firmly hold hair in place to prevent straying or slippling. assorted colors including faux tortoise to blend with all hair colors or stand out, your choice. Beauty Decorative Combs Hair Care Styling Accessories Styling Tools"
202-254-43-201,2,1,4363,B001QX7QIY,"Scunci No-slip Grip Auto Clasp Barrettes, 8.5cm, 2-Count, Colors may vary Scunci With scunci no-slip grip barrettes at her fingertips a woman should never have a bad hair day. snap one of these auto clip barrettes into place and your style stays all day. these easy to apply barrettes feature a rubber sleeve with our no-slip technology and an auto clasp closing feature so once you've put them in, they stay in. they hold especially well on fine hair and are ideal for updos or side accents. secure stray strands with aplomb. 2 pack in classic tortoise accents any hair shade. Barrettes Beauty Hair Care Styling Accessories Styling Tools"
202-35-240-227,2,0,6034,B003GRN3OO,Topsy Tail and Topsy Tail Jr Style Hair Braid Tool Braidmaker Topsy Tail Topsy Tail Jr Topsy Tail and Topsy Tail Jr Style Hair Braid Tool Braidmaker Beauty Braiders Hair Care Styling Tools
202-35-240-227,2,1,7828,B004YNJZUA,"Conair All In One Styling 5 pieces Conair This is the ORIGINAL Scunci Topsy Tail that now has the Conair name because these 2 companies have recently merged.

This package contains one large Topsy Tail and a Topsy Tail Jr. hair styling tool, along with easy instructions for all 6 styles. Also includes 3 No Damage elastics. Beauty Hair Care Ponytail Holders Styling Accessories Styling Tools"
202-35-46-227,2,0,7585,B004ROOT8Y,Conair French Twist Perfect Up do Clip Set Conair Clip Set for Perfect HairFrench Twist Perfect Updo Clip Set is an easy way to French up your style. This French Twist set is easy to use. You can style your hair quickly with the French Twist Perfect Updo Clip Set.Quick to useEasy to use clip setOffers a secure holdComfortable to wearThis is an ideal clip set to accentuate your look.All types of hair Beauty Clips Hair Care Styling Accessories Styling Tools
202-35-46-227,2,1,11037,B00BA09EJ2,"2 pc set HOT BUNS hair style bun maker AS SEEN ON TV - LIGHT Allstar Marketing Group Create trendy bun hairstyles like your favorite celebrities wear!Simply roll, snap & wrap hair into a bun to wear in a variety of styles--high on top of the head, low on the neck, or even a pretty side bun.The central cord secures the bun and keeps it in place without pins.Lightweight and comfortable; great for all ages.Set of 2 light color - one small, one large. Beauty Clips Hair Care Styling Accessories Styling Tools"
202-57-251-112,2,0,2358,B000V8I38M,"Diane Hair Pins Assorted Size, Black, 100/card Diane Assorted size hair pins with ball tips. Great for up-dos. Black. 100 per card. Beauty Hair Care Hair Pins Styling Accessories Styling Tools"
202-57-251-112,2,1,6126,B003JN5ZEG,"Magic-Grip Hairpins Good Hair Days Good Hair Days Magic-Grip Hairpins are a quality combination of superior, flexible plastic material and unique hairpin design that holds lots of hair. Beauty Hair Care Hair Pins Styling Accessories Styling Tools"
202-57-251-248,2,0,4472,B001TSJ7ZQ,"Vidal Sassoon Bobby Pins, Black, 60 Count Vidal Sassoon 60 black bobby pins for holding back fly aways, bangs, and small pieces of hair. Also great for securing updos and complicated hairstyles. Color: black. Package includes 60 black bobby pins. Beauty Hair Care Hair Pins Styling Accessories Styling Tools"
202-57-251-248,2,1,7313,B004J28YDK,"Pack of 500 Small Black Rubber Bands for Styling, Kids Hair, Braids Hair, Dreadlocks, Babies, Hair Twists, Ethnic Styles and Even Fishing, Urban Essence Brand Urban Essence Pack of 500 small rubber bands that is great for both hair care and many other uses around the house and outdoors. Beauty Hair Care Styling Accessories Styling Tools"
203-254-152-156,2,0,9966,B008DK8J6G,"It's a 10 Blonde Miracle Leave in Treatment, 4 Ounce It&#39;s a 10 Now blondes really do have more fun thanks to our Miracle Leave In Conditioner specially formulated to meet the needs of natural and color treated blondes. Just like our original leave in, Miracle Leave In for Blondes de frizzes, detangles, restores moisture, and enhances highlights, shine, and manageability without any dulling residues. Reverses damage from over processing and heat styling while also removing brassy tones and maintaining vibrant color. Beauty Hair Care Hair Color Highlights"
203-254-152-156,2,1,10913,B00AYEPE6C,"It's A 10 Miracle Five Minute Hair Repair Conditioner for Blondes, 5 Ounce Its a 10 5 minutes are all you need to restore and super-charge your luscious locks. It's a 10 five minute hair repair for blondes adds radiant shine and silkiness to locks, while protecting from heat and UV rays. This repairing treatment responds to the special needs of natural, color-treated, or highlighted blonde locks-one product to repair damage, reduce brassiness, maximize brightness, and smooth and seal strands from root to tip. Lightweight and infused with natural color enhancers. Beauty Conditioners Hair Care"
205-175-160-124,2,0,4419,B001STSCKM,"Shiseido Tsubaki Shining SET (Shampoo, Conditioner, Treatment 200g) Shiseido The hottest new hair care line in Japan! The Japanese camellia, or tsubaki, is delivered from Shiseido in a sexy pump bottle designed to resemble the Tsubaki flower. Full of luscious molten emulsion for conditioning all hair types. Beauty Hair Care Shampoo & Conditioner Sets"
205-175-160-124,2,1,4420,B001STTTGI,"Shiseido Tsubaki Damage Care 2012 SET (Shampoo, Conditioner, Water Spray) Tsubaki Water Spray cares for dry, damaged hair. Contains unique non-greasy Camellia oil to keep hair smooth and silky without weighing down. Protects against daily UV-rays. Refreshing Camellia green scent. From 5-10cm apart from hair, spray on hair until it is moist and hand-comb or brush your hair. Blow dry your hair to finish off. Beauty Hair Care Shampoo & Conditioner Sets"
206-145-202-59,2,0,879,B000A7VRYG,Ocusoft Lid Scrub Foaming Eyelid Cleanser (7.25 fl. oz.) OCuSOFT OCUSOFT LID SCRUB FOAM Size: 7.25 OZ Beauty Eyes Makeup Makeup Remover
206-145-202-59,2,1,2053,B000PY15I2,"OCuSOFT Lid Scrub Original, Pre-Moistened Pads, 30 Count OCuSOFT Recommended by doctors for eyelid cleansing to remove oil, debris and desquamated skin which may lead to eye irritation. Removes oil and debris associated with dry eyes. Promotes contact lens wearer comfort. Effectively removes cosmetics. Convenient/ideal for travel. Formulated without alcohol, fragrance or dye. Beauty Eyes Makeup Makeup Remover"
206-233-124-97,2,0,66,B000052ZBP,"Almay Moisturizing Eye Makeup Remover Pads, 80-Pads Almay Removes waterproof eye makeup and longwearing lipcolor. America's Number One eye makeup remover brand. Single use pad gently removes even waterproof eye makeup and longwearing lipcolor; Moisturizers eye area, fends off dry lines. Made in USA. Beauty Eyes Makeup Makeup Remover"
206-233-124-97,2,1,6290,B003QCRRNC,"Almay Eye Makeup Remover Pads, 120 ct. Almay 50% more. Oil-free. 100% fragrance free. Hypoallergenic. No. 1 brand in America. Gently removes eye makeup. No greasy residue. Ophthalmologist tested. Made in USA with US and non-US components. Beauty Eyes Makeup Makeup Remover"
21-121-47-114,2,0,6400,B003UGV05U,"TIGI Catwalk Straight Collection Sleek Mystique Haute Iron Spray, 6 Ounce TIGI Heat protection is vital for maintaining healthy, gorgeous hair. Care for your straight style with this formula custom-tailored to help resist heat up to 450 degrees. Ultra-fine spray helps prevent moisture loss while providing impeccable straightening and illuminating shine. Beauty Hair Care Hair Sprays Styling Products"
21-121-47-114,2,1,6403,B003UHKJ5G,"Tigi Catwalk Sleek Mystique Blow Out Balm, 3.04 Ounce Tigi Work it: this blow out in a bottle gives a touchable, glossy hair without sacrificing natural fullness. Silk and soy combine with a blend of dragon fruit and bamboo. To give a straight style with long-term hydration. Beauty Hair Care Hair Sprays Styling Products"
212-0-34-172,2,0,5061,B002LJUD7S,Ecotools Alicia Train Case (Color may vary) EcoTools An  cosmetic bag by Alicia Silverstone Bags & Cases Beauty Tools & Accessories Train Cases
212-0-34-172,2,1,5628,B0034KSQ1I,Ecotools Alicia Cosmetic Bag EcoTools A cosmetic bag by Alicia Silverstone Bags & Cases Beauty Cosmetic Bags Tools & Accessories
212-44-198-67,2,0,600,B0006I9YK8,"Baggallini Complete Cosmetic Bagg Bags & Cases Beauty Clothing, Shoes & Jewelry Cosmetic Bags Luggage & Travel Gear Tools & Accessories"
212-44-198-67,2,1,3552,B001CZKXP4,"Travelon Hanging Toiletry Kit Bags & Cases Beauty Clothing, Shoes & Jewelry Luggage & Travel Gear Toiletry Bags Tools & Accessories Travel Accessories"
212-99-156-213,2,0,9645,B007UZO2DO,"SHANY Cosmetics Makeup Trolley Case, Silver Black Leopard Trolley case is the most innovative case ever made by our team, Light weight aluminum case with durable print and ABS plastic. 360"" spinning wheel allows you to pull or push your case in any direction. The case comes with 4 wheels and multiple layers of storage with adjustable grids. Bags & Cases Beauty Tools & Accessories Train Cases"
212-99-156-213,2,1,9649,B007UZO2N4,"SHANY Cosmetics Makeup Trolley Case, Leopard Black Leopard Trolley case is the most innovative case ever made by our team, Light weight aluminum case with durable print and ABS plastic. 360"" spinning wheel allows you to pull or push your case in any direction. The case comes with 4 wheels and multiple layers of storage with adjustable grids. Bags & Cases Beauty Tools & Accessories Train Cases"
213-218-85-207,2,0,6341,B003SSXRME,"Vivo Per Lei Vitamin C Facial Serum, 1-Fluid Ounce Vivo Per Lei Effectively texturizes the skin preparing it for the absorption of day or night cream while providing it with vital vitamins and minerals and protection from free-radicals Beauty Face Oils & Serums Skin Care"
213-218-85-207,2,1,7397,B004L938P0,"Vivo Per Lei Intensive Eye Treatment Cream, 0.5-Fluid Ounce Vivo Per Lei Vivo Per Lei Intensive Eye Treatment Cream contains vital nutrients and Dead Sea minerals to bring out your inner youth Beauty Creams Eyes Skin Care"
214-76-78-13,2,0,3276,B001991SHK,Satin Edge Rubber Grip Double Ended Cuticle Pusher Satin Edge Satin Edge Rubber Grip Double Ended Cuticle Pusher. Beauty Cuticle Pushers Nail Tools Tools & Accessories
214-76-78-13,2,1,5644,B0034W4PWK,"Suvorna Professional Manicure Nail &amp; Cuticle Pusher Tool 1221 Professional quality instrument from Suvorna's value range of nail care products. Ideal for use at home, spa's or salons Beauty Cuticle Pushers Nail Tools Tools & Accessories"
