window,user_raw_id,user_id,position,item_id
W5,AMUBKA81U7DKM,20264,1,1546
W5,AMUBKA81U7DKM,20264,2,272
W5,AMUBKA81U7DKM,20264,3,831
W5,A2W4UPPE8RUT6Z,11243,0,429
W5,A2W4UPPE8RUT6Z,11243,1,776
W5,A2W4UPPE8RUT6Z,11243,2,890
W5,A2W4UPPE8RUT6Z,11243,3,1077
W5,A2W4UPPE8RUT6Z,11243,4,1426
W5,A2KP45DO3RY4RG,9273,0,449
W5,A2KP45DO3RY4RG,9273,1,2943
W5,A1A2F1ZOWOPNJB,1610,0,457
W5,A1A2F1ZOWOPNJB,1610,1,3777
W5,A1A2F1ZOWOPNJB,1610,2,3781
W5,A1A2F1ZOWOPNJB,1610,3,1402
W5,A1A2F1ZOWOPNJB,1610,4,3347
W5,A1DD5LYFQ3ZAOK,2145,0,1135
W5,A1DD5LYFQ3ZAOK,2145,1,457
W5,A1DD5LYFQ3ZAOK,2145,2,321
W5,A1DD5LYFQ3ZAOK,2145,3,2329
W5,A1DD5LYFQ3ZAOK,2145,4,4197
W5,A82G34PJ0HIXL,17833,0,476
W5,A82G34PJ0HIXL,17833,1,776
W5,A82G34PJ0HIXL,17833,2,3079
W5,A82G34PJ0HIXL,17833,3,714
W5,A82G34PJ0HIXL,17833,4,3703
W5,A82G34PJ0HIXL,17833,5,3446
W5,A1BJOHHLG0D965,1874,0,488
W5,A3UZKHULL9LP9A,16978,0,497
W5,A3COFBBV4KOJO7,13922,0,497
W5,A2YWRWSLEJRM92,11687,0,505
W5,A2YWRWSLEJRM92,11687,1,1128
W5,A2YWRWSLEJRM92,11687,2,728
W5,A2YWRWSLEJRM92,11687,3,603
W5,A26R0WOGRMZB22,6974,0,513
W5,A1WKUY7T0EM0GM,5242,0,519
W5,A1WKUY7T0EM0GM,5242,1,4152
W5,A1WKUY7T0EM0GM,5242,2,4148
W5,A15A4RX02DDFER,835,0,520
W5,ANF5BP1SD3Z3O,20379,0,529
W5,ANF5BP1SD3Z3O,20379,1,8268
W5,A2AZFELROH9QVO,7686,0,529
W5,A376OJHLE6SU9Q,13021,0,533
W5,A376OJHLE6SU9Q,13021,1,912
W5,A376OJHLE6SU9Q,13021,2,2299
W5,A376OJHLE6SU9Q,13021,3,2419
W5,A376OJHLE6SU9Q,13021,4,1449
W5,A376OJHLE6SU9Q,13021,5,3636
W5,A376OJHLE6SU9Q,13021,6,497
W5,A376OJHLE6SU9Q,13021,7,3898
W5,A376OJHLE6SU9Q,13021,8,4152
W5,A1NFCHJ8ZR4362,3769,0,556
W5,A1NFCHJ8ZR4362,3769,1,3181
W5,A1OK6GRKNHISTG,3970,0,560
W5,A1OK6GRKNHISTG,3970,1,571
W5,A1OK6GRKNHISTG,3970,2,559
W5,A1OK6GRKNHISTG,3970,3,561
W5,A1OK6GRKNHISTG,3970,4,573
W5,A1OK6GRKNHISTG,3970,5,39
W5,A1OK6GRKNHISTG,3970,6,1595
W5,A1OK6GRKNHISTG,3970,7,383
W5,A1OK6GRKNHISTG,3970,8,267
W5,A1OK6GRKNHISTG,3970,9,890
W5,A1OK6GRKNHISTG,3970,10,2604
W5,A1OK6GRKNHISTG,3970,11,1747
W5,A1OK6GRKNHISTG,3970,12,2245
W5,A1OK6GRKNHISTG,3970,13,3214
W5,A8FS66UNMRG5P,17895,0,572
W5,A8FS66UNMRG5P,17895,1,559
W5,A8FS66UNMRG5P,17895,2,561
W5,A1FMWLZ9YY91XI,2503,0,572
W5,A1OS8ICUFW5F9H,4001,0,574
W5,A1SG6N8E213NNN,4580,0,574
W5,A1IU2NHZ0ANUSJ,3035,0,578
W5,A1IU2NHZ0ANUSJ,3035,1,3483
W5,A1IU2NHZ0ANUSJ,3035,2,4007
W5,A2MNUZHMGVN5G2,9653,0,591
W5,A2MNUZHMGVN5G2,9653,1,594
W5,A2MNUZHMGVN5G2,9653,2,3404
W5,A2MNUZHMGVN5G2,9653,3,3408
W5,A2MNUZHMGVN5G2,9653,4,595
W5,A3RDUMDB4WXFMR,16362,0,596
W5,A3KBL59PYXZQPZ,15201,0,627
W5,A3KBL59PYXZQPZ,15201,1,714
W5,A3KBL59PYXZQPZ,15201,2,1826
W5,A3KBL59PYXZQPZ,15201,3,1929
W5,A3KBL59PYXZQPZ,15201,4,5616
W5,A3KBL59PYXZQPZ,15201,5,296
W5,A3KBL59PYXZQPZ,15201,6,4533
W5,A3KBL59PYXZQPZ,15201,7,1582
W5,A3KBL59PYXZQPZ,15201,8,2495
W5,AXJVVX4A2P7B9,21978,0,640
W5,A1FK14ZCV3B1RA,2488,0,663
W5,A1FK14ZCV3B1RA,2488,1,843
W5,A1FK14ZCV3B1RA,2488,2,996
W5,A1FK14ZCV3B1RA,2488,3,1272
W5,A1FK14ZCV3B1RA,2488,4,2583
W5,A1FK14ZCV3B1RA,2488,5,2787
W5,A1FK14ZCV3B1RA,2488,6,4150
W5,A1FK14ZCV3B1RA,2488,7,2164
W5,A1I4NHYX40MFD,2907,0,680
W5,AYNTULRNAIPNY,22154,0,680
W5,AYNTULRNAIPNY,22154,1,408
W5,A20J4FB33G3X4X,5930,0,680
W5,A20J4FB33G3X4X,5930,1,3248
W5,A20J4FB33G3X4X,5930,2,1261
W5,A20J4FB33G3X4X,5930,3,4058
W5,A2T9DMWH2ZQGPI,10748,0,680
W5,A2T9DMWH2ZQGPI,10748,1,3347
W5,A2T9DMWH2ZQGPI,10748,2,3817
W5,A8WAYVOKYBLO6,17975,0,681
W5,A8WAYVOKYBLO6,17975,1,3555
W5,A8WAYVOKYBLO6,17975,2,3637
W5,A8WAYVOKYBLO6,17975,3,1261
W5,A8WAYVOKYBLO6,17975,4,4152
W5,A8WAYVOKYBLO6,17975,5,4270
W5,A8WAYVOKYBLO6,17975,6,4148
W5,A8WAYVOKYBLO6,17975,7,4677
W5,A8WAYVOKYBLO6,17975,8,2067
W5,A8WAYVOKYBLO6,17975,9,4678
W5,A21F0YVYM7PI72,6078,0,702
W5,A21F0YVYM7PI72,6078,1,1312
W5,A21F0YVYM7PI72,6078,2,684
W5,A1F9Z42CFF9IAY,2437,0,3510
W5,A1F9Z42CFF9IAY,2437,1,705
W5,A1F9Z42CFF9IAY,2437,2,1244
W5,A3LDQM3GCURG92,15362,0,706
W5,A3941GMVET8ZRW,13334,0,711
W5,A58N07M0ZCYMB,17391,0,721
W5,A58N07M0ZCYMB,17391,1,3860
W5,A1JSLN697CKTUV,3194,0,744
W5,A1JSLN697CKTUV,3194,1,1010
W5,A1JSLN697CKTUV,3194,2,3111
W5,A1JSLN697CKTUV,3194,3,4940
W5,A1MFDFUGEVNIFK,3598,0,1022
W5,A1MFDFUGEVNIFK,3598,1,1039
W5,A1MFDFUGEVNIFK,3598,2,1040
W5,A1MFDFUGEVNIFK,3598,3,1424
W5,A1MFDFUGEVNIFK,3598,4,1093
W5,A1MFDFUGEVNIFK,3598,5,776
W5,A1MFDFUGEVNIFK,3598,6,1052
W5,A1MFDFUGEVNIFK,3598,7,1426
W5,A1MFDFUGEVNIFK,3598,8,3536
W5,A1MFDFUGEVNIFK,3598,9,3227
W5,A1MFDFUGEVNIFK,3598,10,1699
W5,A1MFDFUGEVNIFK,3598,11,1967
W5,A1MFDFUGEVNIFK,3598,12,2505
W5,A1MFDFUGEVNIFK,3598,13,4352
W5,A25WJCAP606YMP,6835,0,778
W5,A1GWUSPAM0RJVB,2713,0,783
W5,A1VCPMT1RRS7K0,5032,0,783
W5,A1VCPMT1RRS7K0,5032,1,2299
W5,A2V0I904FH7ABY,11032,0,786
W5,A2V0I904FH7ABY,11032,1,2341
W5,A2V0I904FH7ABY,11032,2,3801
W5,A2V0I904FH7ABY,11032,3,3181
W5,A2V0I904FH7ABY,11032,4,3248
W5,A2V0I904FH7ABY,11032,5,4270
W5,A2V0I904FH7ABY,11032,6,4150
W5,A1ZC3FAD1EFZJ7,5734,0,1729
W5,A1ZC3FAD1EFZJ7,5734,1,790
W5,A1ZC3FAD1EFZJ7,5734,2,1075
W5,A1ZC3FAD1EFZJ7,5734,3,1077
W5,A1P27BGF8NAI29,4038,0,806
W5,A1P27BGF8NAI29,4038,1,1282
W5,A1P27BGF8NAI29,4038,2,3322
W5,A2KXC94HOL85OF,9318,0,814
W5,AF1H4YRBRMBB9,18995,0,843
W5,AF1H4YRBRMBB9,18995,1,1598
W5,AF1H4YRBRMBB9,18995,2,1306
W5,AF1H4YRBRMBB9,18995,3,2504
W5,A30XA7RLCNNHXA,11995,0,843
W5,A30XA7RLCNNHXA,11995,1,341
W5,A30XA7RLCNNHXA,11995,2,6905
W5,A30XA7RLCNNHXA,11995,3,1749
W5,A30XA7RLCNNHXA,11995,4,3389
W5,A29L9B4D8OVD9L,7443,0,843
W5,AD064CIXDTLPC,18655,0,843
W5,A1A3M4L3UD8V8B,1615,0,844
W5,A1A3M4L3UD8V8B,1615,1,3372
W5,A1A3M4L3UD8V8B,1615,2,828
W5,A1A3M4L3UD8V8B,1615,3,6690
W5,A1A3M4L3UD8V8B,1615,4,3545
W5,A1A3M4L3UD8V8B,1615,5,519
W5,A1A3M4L3UD8V8B,1615,6,2790
W5,A1GUX6R8DV3ZLY,2702,0,844
W5,A1GUX6R8DV3ZLY,2702,1,4678
W5,A2JXCOUGYS5Y4J,9146,0,860
W5,A2JXCOUGYS5Y4J,9146,1,99
W5,A1HVQFWB7GG15G,2867,0,875
W5,A1HVQFWB7GG15G,2867,1,878
W5,A1HVQFWB7GG15G,2867,2,4711
W5,A3UTOIAXYX8DOP,16955,0,890
W5,A3UTOIAXYX8DOP,16955,1,932
W5,A3UTOIAXYX8DOP,16955,2,113
W5,A3UTOIAXYX8DOP,16955,3,1245
W5,ADYZOSTF9LZLD,18805,0,891
W5,ADYZOSTF9LZLD,18805,1,2067
W5,AYOMAHLWRQHUG,22159,0,904
W5,AYOMAHLWRQHUG,22159,1,3181
W5,AYOMAHLWRQHUG,22159,2,1195
W5,AYOMAHLWRQHUG,22159,3,4049
W5,AYOMAHLWRQHUG,22159,4,3951
W5,AYOMAHLWRQHUG,22159,5,4677
W5,AYOMAHLWRQHUG,22159,6,4678
W5,AYOMAHLWRQHUG,22159,7,2113
W5,A1VQBEW0G4IH1J,5092,0,904
W5,A4HI1DDZN54S1,17258,0,904
W5,A4HI1DDZN54S1,17258,1,1192
W5,AZIFU5UI0G71E,22289,0,904
W5,A2N9Z1V4GTHHX6,9753,0,904
W5,A2N9Z1V4GTHHX6,9753,1,839
W5,A1AKIHYFDW0QL7,1709,0,905
W5,A2WY3VRUDV40LT,11358,0,949
W5,A2WY3VRUDV40LT,11358,1,958
W5,A2WY3VRUDV40LT,11358,2,959
W5,A2MTP3RPAZL5T1,9678,0,986
W5,A1PVGOY677Z8PQ,4181,0,986
W5,A1PVGOY677Z8PQ,4181,1,1119
W5,AH3ZQ8AVKKYI5,19336,0,986
W5,AVZF4LV5V673T,21725,0,1043
W5,AVZF4LV5V673T,21725,1,1004
W5,AVZF4LV5V673T,21725,2,1971
W5,A6VPK7X53QNAQ,17635,0,1050
W5,A6VPK7X53QNAQ,17635,1,790
W5,A6VPK7X53QNAQ,17635,2,2336
W5,A6VPK7X53QNAQ,17635,3,2341
W5,A6VPK7X53QNAQ,17635,4,2965
W5,A6VPK7X53QNAQ,17635,5,783
W5,A6VPK7X53QNAQ,17635,6,4049
W5,A6VPK7X53QNAQ,17635,7,4051
W5,A6VPK7X53QNAQ,17635,8,208
W5,A19ZE9E4C1L3IY,1593,0,1260
W5,A19ZE9E4C1L3IY,1593,1,1052
W5,A19ZE9E4C1L3IY,1593,2,1595
W5,A19ZE9E4C1L3IY,1593,3,3636
W5,A19ZE9E4C1L3IY,1593,4,962
W5,A19ZE9E4C1L3IY,1593,5,3559
W5,A3SP22BU1008GV,16595,0,1118
W5,A2ONUWLMER7TPJ,9990,0,1119
W5,A231FGX8G2Q5EW,6363,0,1125
W5,A3PEOF0GX4EN38,16013,0,1125
W5,AFDPEDMUL0J54,19043,0,1125
W5,A2D11ZNRSDE5FZ,8044,0,1135
W5,A23AKC8AXDOFCX,6412,0,1135
W5,A1DAFWS98LQD2R,2136,0,1161
W5,A146H6A41B26QT,667,0,3670
W5,A146H6A41B26QT,667,1,1181
W5,A146H6A41B26QT,667,2,129
W5,A146H6A41B26QT,667,3,183
W5,A146H6A41B26QT,667,4,2309
W5,A146H6A41B26QT,667,5,1449
W5,A146H6A41B26QT,667,6,43
W5,A146H6A41B26QT,667,7,3766
W5,A146H6A41B26QT,667,8,3767
W5,A146H6A41B26QT,667,9,191
W5,A146H6A41B26QT,667,10,687
W5,A146H6A41B26QT,667,11,2067
W5,A146H6A41B26QT,667,12,4675
W5,A146H6A41B26QT,667,13,4678
W5,A2II54B3VA45LN,8924,0,1188
W5,A2II54B3VA45LN,8924,1,4
W5,A2II54B3VA45LN,8924,2,3372
W5,A2II54B3VA45LN,8924,3,1754
W5,A2II54B3VA45LN,8924,4,2314
W5,A2II54B3VA45LN,8924,5,2790
W5,ATOY9UMWJ7L1D,21361,0,1206
W5,ATOY9UMWJ7L1D,21361,1,1306
W5,A2UWIWD56X2Z5O,11011,0,1219
W5,AYPIF2S8P3RZT,22160,0,1254
W5,AYPIF2S8P3RZT,22160,1,3657
W5,AYPIF2S8P3RZT,22160,2,1261
W5,A3KDTUGUJQCSJT,15216,0,1268
W5,A3KDTUGUJQCSJT,15216,1,1934
W5,A3KDTUGUJQCSJT,15216,2,2008
W5,A3KDTUGUJQCSJT,15216,3,3128
W5,A3KDTUGUJQCSJT,15216,4,3335
W5,AJF2GV5Z9B5II,19731,0,1272
W5,A1WSRI3OTHEUCW,5286,0,1272
W5,A3QE6W49BZY8YJ,16194,0,1272
W5,A3OXM4NUGQKIQ0,15944,0,1272
W5,A3OXM4NUGQKIQ0,15944,1,3335
W5,A3OXM4NUGQKIQ0,15944,2,3555
W5,A3OXM4NUGQKIQ0,15944,3,3637
W5,A3OXM4NUGQKIQ0,15944,4,3636
W5,A3OXM4NUGQKIQ0,15944,5,3559
W5,A3OXM4NUGQKIQ0,15944,6,4152
W5,A3OXM4NUGQKIQ0,15944,7,4150
W5,A23F8D2ZOCQM6V,6426,0,1272
W5,A23F8D2ZOCQM6V,6426,1,1712
W5,A23F8D2ZOCQM6V,6426,2,4678
W5,AAU0G40ZN5RIL,18289,0,1272
W5,AAU0G40ZN5RIL,18289,1,3248
W5,AAU0G40ZN5RIL,18289,2,4148
W5,A1O17QZWB2YZ5L,3876,0,1272
W5,A2A2SUY3IOQKY1,7525,0,1272
W5,A3E0QQ0SCNVGR9,14129,0,1945
W5,A3E0QQ0SCNVGR9,14129,1,1273
W5,A3E0QQ0SCNVGR9,14129,2,3890
W5,AIPSUF99BQ17T,19599,0,1285
W5,AIPSUF99BQ17T,19599,1,1188
W5,AIPSUF99BQ17T,19599,2,1896
W5,AIPSUF99BQ17T,19599,3,1729
W5,A2MOD50IHEDH3G,9657,0,1306
W5,A2MOD50IHEDH3G,9657,1,1449
W5,A2MOD50IHEDH3G,9657,2,2777
W5,A2MOD50IHEDH3G,9657,3,4152
W5,A2MOD50IHEDH3G,9657,4,4151
W5,A2OR94VN7XQCUO,10008,0,1335
W5,A1CZZ410BJ9QC9,2101,0,1350
W5,A1CZZ410BJ9QC9,2101,1,3025
W5,A87JI1JMRS0PG,17855,0,1403
W5,A28JE1K2R6STBT,7269,0,1403
W5,A28JE1K2R6STBT,7269,1,1050
W5,A28JE1K2R6STBT,7269,2,1954
W5,A356TJCTCLDN89,12715,0,1438
W5,A356TJCTCLDN89,12715,1,3692
W5,A356TJCTCLDN89,12715,2,2200
W5,A356TJCTCLDN89,12715,3,2836
W5,A45NWC2Y0BTTY,17207,0,1449
W5,A2LB86SVX3NDV1,9392,0,1449
W5,A2LB86SVX3NDV1,9392,1,147
W5,A2LB86SVX3NDV1,9392,2,2029
W5,A11PI8JNC3932W,299,0,1455
W5,A18O0L6RA62FT7,1400,0,1457
W5,A18O0L6RA62FT7,1400,1,189
W5,A18O0L6RA62FT7,1400,2,1783
W5,A1IN9LVY9QL620,2998,0,1497
W5,A341ET90CBX4QE,12523,0,1525
W5,A341ET90CBX4QE,12523,1,2023
W5,A341ET90CBX4QE,12523,2,2789
W5,AD1ZOPB0BBEHB,18666,0,1546
W5,AD1ZOPB0BBEHB,18666,1,3637
W5,AJYCQWIPOM53D,19808,0,1546
W5,AJYCQWIPOM53D,19808,1,4395
W5,AJYCQWIPOM53D,19808,2,2009
W5,A1B89OBB1ORQOK,1814,0,1576
W5,A1B89OBB1ORQOK,1814,1,4810
W5,A2582KMXLK2P06,6726,0,1594
W5,ATJZ2IBUD9NML,21340,0,1595
W5,ATJZ2IBUD9NML,21340,1,3754
W5,ATJZ2IBUD9NML,21340,2,3667
W5,ATJZ2IBUD9NML,21340,3,2451
W5,ATJZ2IBUD9NML,21340,4,733
W5,ATJZ2IBUD9NML,21340,5,411
W5,ATJZ2IBUD9NML,21340,6,2235
W5,ATJZ2IBUD9NML,21340,7,670
W5,ATJZ2IBUD9NML,21340,8,763
W5,ATJZ2IBUD9NML,21340,9,4371
W5,ATJZ2IBUD9NML,21340,10,744
W5,AEOSWWUZ6DO1G,18951,0,1603
W5,A1DRM3JV6T5O6P,2208,0,1610
W5,A1DRM3JV6T5O6P,2208,1,2663
W5,A1SCANWWQTEG9I,4567,0,1702
W5,A3094EPI56GKZ6,11896,0,1729
W5,A3094EPI56GKZ6,11896,1,3665
W5,A3094EPI56GKZ6,11896,2,1727
W5,A3094EPI56GKZ6,11896,3,5697
W5,A3094EPI56GKZ6,11896,4,4049
W5,ASY4TVBQLUU4V,21244,0,1754
W5,ASY4TVBQLUU4V,21244,1,1525
W5,ASY4TVBQLUU4V,21244,2,2600
W5,A1OVQ2WZJ4H7ZX,4014,0,1959
W5,A3PUOOMF1GB3KR,16096,0,2008
W5,A3JPFWKS83R49V,15108,0,2051
W5,A3JPFWKS83R49V,15108,1,2329
W5,A281XZHQ2MDWO7,7189,0,2334
W5,A3OJX18B60PJR9,15880,0,2498
W5,A3OJX18B60PJR9,15880,1,3603
W5,A17IS2KTMUBJ52,1202,0,2612
W5,A1EQIG3D3VBU5G,2360,0,2638
W5,A1EQIG3D3VBU5G,2360,1,3733
W5,A1IIECPU2GF17U,2977,0,2647
W5,A1IIECPU2GF17U,2977,1,2359
W5,A2LINNB0T986FU,9424,0,2769
W5,A2LINNB0T986FU,9424,1,2040
W5,A2LINNB0T986FU,9424,2,1999
W5,A11C2ZX984GQW6,248,0,2844
W5,A22AD8M2SSOFHJ,6221,0,2945
W5,A22AD8M2SSOFHJ,6221,1,2397
W5,A22AD8M2SSOFHJ,6221,2,1066
W5,A22AD8M2SSOFHJ,6221,3,1610
W5,A22AD8M2SSOFHJ,6221,4,2395
W5,A3FHDBBXZFNQUK,14383,0,2994
W5,A36Y1IEN4SR0OQ,12995,0,3214
W5,A36Y1IEN4SR0OQ,12995,1,1783
W5,A2MW6MN2UDTHOO,9695,0,3377
W5,A2KLRV9M5I1AHA,9255,0,3403
W5,A2KLRV9M5I1AHA,9255,1,1010
W5,A3UPYGJKZ0XTU4,16934,0,3421
W5,A3UPYGJKZ0XTU4,16934,1,2663
W5,A3UPYGJKZ0XTU4,16934,2,3335
W5,A291HTT117RVS9,7365,0,3653
W5,A5P60H1YBPXBE,17449,0,3692
W5,A5P60H1YBPXBE,17449,1,1165
W5,A5XG0KDFX4WMI,17486,0,3726
W5,AAYJA4GME03V6,18303,0,3748
W5,AAYJA4GME03V6,18303,1,6825
W5,AAYJA4GME03V6,18303,2,3162
W5,AAYJA4GME03V6,18303,3,3837
W5,AAYJA4GME03V6,18303,4,142
W5,AAYJA4GME03V6,18303,5,2476
W5,AAYJA4GME03V6,18303,6,92
W5,AAYJA4GME03V6,18303,7,1988
W5,A3KT85K6QPMGSV,15275,0,3767
W5,A3KT85K6QPMGSV,15275,1,3347
W5,A3KT85K6QPMGSV,15275,2,4039
W5,A3KT85K6QPMGSV,15275,3,4040
W5,A3KT85K6QPMGSV,15275,4,4677
W5,A2PNOU7NXB1JE4,10167,0,3770
W5,A2PNOU7NXB1JE4,10167,1,2336
W5,A2PNOU7NXB1JE4,10167,2,2309
W5,A2PNOU7NXB1JE4,10167,3,1826
W5,A2PNOU7NXB1JE4,10167,4,3555
W5,A2PNOU7NXB1JE4,10167,5,3248
W5,A2PNOU7NXB1JE4,10167,6,3657
W5,A2PNOU7NXB1JE4,10167,7,4147
W5,A2PNOU7NXB1JE4,10167,8,214
W5,A2PNOU7NXB1JE4,10167,9,4675
W5,A2PNOU7NXB1JE4,10167,10,4150
W5,A2PNOU7NXB1JE4,10167,11,3936
W5,A571T4LGCDJJZ,17385,0,3775
W5,A3GX6U4H2CRY71,14642,0,3854
W5,A3GX6U4H2CRY71,14642,1,2140
W5,A3UBDVOL5UDIIB,16884,0,3933
W5,A3UBDVOL5UDIIB,16884,1,3878
W5,A32GK89C999834,12254,0,4541
W5,A32GK89C999834,12254,1,2341
W5,A32GK89C999834,12254,2,3801
W5,A2DCS7ORDHO1RQ,8099,0,5118
W5,A2W0O92FZFHJOJ,11220,0,4
W5,A2W0O92FZFHJOJ,11220,1,1065
W5,A2W0O92FZFHJOJ,11220,2,1085
W5,A2W0O92FZFHJOJ,11220,3,790
W5,A2W0O92FZFHJOJ,11220,4,2412
W5,A2W0O92FZFHJOJ,11220,5,2451
W5,A2W0O92FZFHJOJ,11220,6,800
W5,A2W0O92FZFHJOJ,11220,7,1973
W5,A2W0O92FZFHJOJ,11220,8,1432
W5,A2W0O92FZFHJOJ,11220,9,1362
W5,A2W0O92FZFHJOJ,11220,10,2170
W5,A2W0O92FZFHJOJ,11220,11,54
W5,A2W0O92FZFHJOJ,11220,12,1354
W5,A3B7900K4X1AY5,13688,0,930
W5,A3B7900K4X1AY5,13688,1,2334
W5,A3B7900K4X1AY5,13688,2,6
W5,A3S3R88HA0HZG3,16489,0,3560
W5,A3S3R88HA0HZG3,16489,1,1092
W5,A3S3R88HA0HZG3,16489,2,8
W5,A3S3R88HA0HZG3,16489,3,214
W5,A3S3R88HA0HZG3,16489,4,215
W5,A3S3R88HA0HZG3,16489,5,72
W5,A3S3R88HA0HZG3,16489,6,73
W5,A3S3R88HA0HZG3,16489,7,76
W5,A3S3R88HA0HZG3,16489,8,3692
W5,A3VBF1J95ROAYF,17025,0,15
W5,A1D7BE64YN2U66,2124,0,18
W5,A1D7BE64YN2U66,2124,1,21
W5,ABC68JUCPTVOE,18365,0,24
W5,A3UKWQS8SRW6IO,16918,0,27
W5,A3UKWQS8SRW6IO,16918,1,3555
W5,A3UKWQS8SRW6IO,16918,2,3560
W5,A3UKWQS8SRW6IO,16918,3,4270
W5,A3UKWQS8SRW6IO,16918,4,4151
W5,A2FEC016SACDJ9,8401,0,28
W5,A2FEC016SACDJ9,8401,1,1281
W5,A2FEC016SACDJ9,8401,2,4300
W5,A3E1KL2N4ZOQ8W,14135,0,647
W5,A3E1KL2N4ZOQ8W,14135,1,29
W5,A3E1KL2N4ZOQ8W,14135,2,1273
W5,A3E1KL2N4ZOQ8W,14135,3,730
W5,A3E1KL2N4ZOQ8W,14135,4,102
W5,A3E1KL2N4ZOQ8W,14135,5,3130
W5,A1HMP49REABOZI,2832,0,441
W5,A1HMP49REABOZI,2832,1,1835
W5,A1HMP49REABOZI,2832,2,3692
W5,A1HMP49REABOZI,2832,3,3767
W5,A1HMP49REABOZI,2832,4,29
W5,A2OWR5G2OAQF7C,10040,0,3248
W5,A2OWR5G2OAQF7C,10040,1,1151
W5,A2OWR5G2OAQF7C,10040,2,4148
W5,A2OWR5G2OAQF7C,10040,3,4039
W5,A2OWR5G2OAQF7C,10040,4,4147
W5,A2OWR5G2OAQF7C,10040,5,31
W5,A287DGXK7D6NX7,7210,0,33
W5,A287DGXK7D6NX7,7210,1,407
W5,A287DGXK7D6NX7,7210,2,347
W5,A287DGXK7D6NX7,7210,3,2419
W5,A287DGXK7D6NX7,7210,4,4933
W5,A3JMSGSQJTRG9Y,15089,0,252
W5,A3JMSGSQJTRG9Y,15089,1,3021
W5,A3JMSGSQJTRG9Y,15089,2,37
W5,A3JMSGSQJTRG9Y,15089,3,39
W5,A3A582ZMCKUYBI,13498,0,1338
W5,A3A582ZMCKUYBI,13498,1,39
W5,A1HFBMPKP8MYPM,2806,0,49
W5,A1HFBMPKP8MYPM,2806,1,41
W5,A1K6X4W9MRDI3L,3250,0,42
W5,A1K6X4W9MRDI3L,3250,1,1419
W5,AQFDZKSUPFHAE,20836,0,43
W5,AQFDZKSUPFHAE,20836,1,2636
W5,A20KJABXJLXG9G,5935,0,3465
W5,A20KJABXJLXG9G,5935,1,4400
W5,A20KJABXJLXG9G,5935,2,44
W5,A1MJZ3UD1Q4L83,3622,0,666
W5,A1MJZ3UD1Q4L83,3622,1,46
W5,A1MJZ3UD1Q4L83,3622,2,3597
W5,A1MJZ3UD1Q4L83,3622,3,2565
W5,A1MJZ3UD1Q4L83,3622,4,1234
W5,ASGJQAKO5NRRJ,21168,0,50
W5,A1ODOGXEYECQQ8,3937,0,2113
W5,A1ODOGXEYECQQ8,3937,1,3786
W5,A1ODOGXEYECQQ8,3937,2,51
W5,A1ODOGXEYECQQ8,3937,3,3636
W5,A1ODOGXEYECQQ8,3937,4,3637
W5,A1ODOGXEYECQQ8,3937,5,3767
W5,A1ODOGXEYECQQ8,3937,6,3762
W5,A1ODOGXEYECQQ8,3937,7,3677
W5,A1ODOGXEYECQQ8,3937,8,149
W5,A1ODOGXEYECQQ8,3937,9,3878
W5,A1ODOGXEYECQQ8,3937,10,1135
W5,A1ODOGXEYECQQ8,3937,11,4152
W5,A1ODOGXEYECQQ8,3937,12,2329
W5,A1ODOGXEYECQQ8,3937,13,3951
W5,A1ODOGXEYECQQ8,3937,14,4150
W5,A2GHU8I0P3HFRW,8594,0,4049
W5,A2GHU8I0P3HFRW,8594,1,51
W5,A2GHU8I0P3HFRW,8594,2,1625
W5,A1V01M06HMMIFE,4983,0,54
W5,AWPN47SSWK1JV,21835,0,2583
W5,AWPN47SSWK1JV,21835,1,3347
W5,AWPN47SSWK1JV,21835,2,4024
W5,AWPN47SSWK1JV,21835,3,4051
W5,AWPN47SSWK1JV,21835,4,54
W5,AWPN47SSWK1JV,21835,5,4675
W5,A31RULW0KNYJ5H,12136,0,54
W5,ANS906E4EOXB3,20441,0,54
W5,ANS906E4EOXB3,20441,1,890
W5,ANS906E4EOXB3,20441,2,3318
W5,ANS906E4EOXB3,20441,3,3916
W5,ARSQ2F9U315WG,21055,0,57
W5,AHI62FCXVMG22,19398,0,507
W5,AHI62FCXVMG22,19398,1,1749
W5,AHI62FCXVMG22,19398,2,2761
W5,AHI62FCXVMG22,19398,3,2318
W5,AHI62FCXVMG22,19398,4,59
W5,AHI62FCXVMG22,19398,5,3597
W5,AHI62FCXVMG22,19398,6,3599
W5,AHI62FCXVMG22,19398,7,3600
W5,A29313797NGT9L,7374,0,1228
W5,A29313797NGT9L,7374,1,3665
W5,A29313797NGT9L,7374,2,64
W5,A29313797NGT9L,7374,3,3677
W5,A29313797NGT9L,7374,4,4204
W5,A29313797NGT9L,7374,5,3701
W5,A2J19UTYODZC9Y,9006,0,65
W5,A38KK1OA86QJ2X,13251,0,68
W5,A38KK1OA86QJ2X,13251,1,774
W5,A38KK1OA86QJ2X,13251,2,1189
W5,A38KK1OA86QJ2X,13251,3,1253
W5,A108XP24UESKSV,84,0,1353
W5,A108XP24UESKSV,84,1,2810
W5,A108XP24UESKSV,84,2,70
W5,A108XP24UESKSV,84,3,1261
W5,A108XP24UESKSV,84,4,2557
W5,A3PKTO0UJJJ8BS,16044,0,70
W5,A3V6Z4RCDGRC44,17010,0,208
