window,split,user_raw_id,user_id,item_id
W5,test,A2GRIT6JVGKTSA,8637,806
W5,test,A2GRIT6JVGKTSA,8637,1460
W5,test,AV6FK68ONBPWH,21604,806
W5,test,AV6FK68ONBPWH,21604,2835
W5,test,AV6FK68ONBPWH,21604,4144
W5,test,AV6FK68ONBPWH,21604,7169
W5,test,AV6FK68ONBPWH,21604,7723
W5,test,AV6FK68ONBPWH,21604,9317
W5,test,A3FNNJXYFA1BNW,14414,806
W5,test,A3FNNJXYFA1BNW,14414,2578
W5,test,A3FNNJXYFA1BNW,14414,8516
W5,test,A3FNNJXYFA1BNW,14414,2966
W5,test,A3FNNJXYFA1BNW,14414,8259
W5,test,A3FNNJXYFA1BNW,14414,814
W5,test,A3FNNJXYFA1BNW,14414,1938
W5,test,A3FNNJXYFA1BNW,14414,5758
W5,test,A34UKYJNM85SQ,12656,4764
W5,test,A34UKYJNM85SQ,12656,6272
W5,test,A34UKYJNM85SQ,12656,2546
W5,test,A34UKYJNM85SQ,12656,4184
W5,test,A34UKYJNM85SQ,12656,806
W5,test,A34UKYJNM85SQ,12656,5798
W5,test,A1W9AEHMW5TOET,5194,8230
W5,test,A1W9AEHMW5TOET,5194,6184
W5,test,A1W9AEHMW5TOET,5194,1470
W5,test,A1W9AEHMW5TOET,5194,8746
W5,test,A1W9AEHMW5TOET,5194,807
W5,test,A1W9AEHMW5TOET,5194,6049
W5,test,A28GP6MM98M33H,7253,2295
W5,test,A28GP6MM98M33H,7253,2465
W5,test,A28GP6MM98M33H,7253,3220
W5,test,A28GP6MM98M33H,7253,3320
W5,test,A28GP6MM98M33H,7253,3417
W5,test,A28GP6MM98M33H,7253,4396
W5,test,A28GP6MM98M33H,7253,4579
W5,test,A28GP6MM98M33H,7253,4580
W5,test,A28GP6MM98M33H,7253,7163
W5,test,A28GP6MM98M33H,7253,807
W5,test,A28GP6MM98M33H,7253,9296
W5,test,A28GP6MM98M33H,7253,3960
W5,test,A22XGVAAD5WCNS,6338,7810
W5,test,A22XGVAAD5WCNS,6338,10527
W5,test,A22XGVAAD5WCNS,6338,9086
W5,test,A22XGVAAD5WCNS,6338,11054
W5,test,A22XGVAAD5WCNS,6338,807
W5,test,A22XGVAAD5WCNS,6338,11713
W5,test,A1TGKBDS5AATJF,4735,11109
W5,test,A1TGKBDS5AATJF,4735,808
W5,test,A1TGKBDS5AATJF,4735,8473
W5,test,A1TGKBDS5AATJF,4735,6726
W5,test,A1TGKBDS5AATJF,4735,1879
W5,test,A1TGKBDS5AATJF,4735,8483
W5,test,A1TGKBDS5AATJF,4735,3591
W5,test,A1TGKBDS5AATJF,4735,4525
W5,test,A1TGKBDS5AATJF,4735,8480
W5,test,A1TGKBDS5AATJF,4735,8485
W5,test,A1TGKBDS5AATJF,4735,10272
W5,test,A1TGKBDS5AATJF,4735,8013
W5,test,A1TGKBDS5AATJF,4735,6401
W5,test,A1TGKBDS5AATJF,4735,7187
W5,test,A1TGKBDS5AATJF,4735,7436
W5,test,A1TGKBDS5AATJF,4735,8478
W5,test,A1TGKBDS5AATJF,4735,8607
W5,test,A1TGKBDS5AATJF,4735,11096
W5,test,A344FQBJVNL888,12533,9769
W5,test,A344FQBJVNL888,12533,1595
W5,test,A344FQBJVNL888,12533,6638
W5,test,A344FQBJVNL888,12533,7404
W5,test,A344FQBJVNL888,12533,808
W5,test,AFG1FHHPPE2N2,19058,808
W5,test,AFG1FHHPPE2N2,19058,6691
W5,test,AFG1FHHPPE2N2,19058,1646
W5,test,AFG1FHHPPE2N2,19058,4600
W5,test,AFG1FHHPPE2N2,19058,4602
W5,test,AFG1FHHPPE2N2,19058,8732
W5,test,AFG1FHHPPE2N2,19058,9223
W5,test,AX3T5TI76TOJ1,21898,7341
W5,test,AX3T5TI76TOJ1,21898,4943
W5,test,AX3T5TI76TOJ1,21898,6754
W5,test,AX3T5TI76TOJ1,21898,808
W5,test,AX3T5TI76TOJ1,21898,4564
W5,test,AX3T5TI76TOJ1,21898,4230
W5,test,A2LB30900VL0RT,9389,915
W5,test,A2LB30900VL0RT,9389,6968
W5,test,A2LB30900VL0RT,9389,8680
W5,test,A2LB30900VL0RT,9389,9209
W5,test,A2LB30900VL0RT,9389,6191
W5,test,A2LB30900VL0RT,9389,6905
W5,test,A2LB30900VL0RT,9389,808
W5,test,A2LB30900VL0RT,9389,1180
W5,test,A2LB30900VL0RT,9389,1791
W5,test,A2LB30900VL0RT,9389,4126
W5,test,A2LB30900VL0RT,9389,8382
W5,test,A2LB30900VL0RT,9389,9710
W5,test,A23YPCAHAAFVXE,6508,9723
W5,test,A23YPCAHAAFVXE,6508,3526
W5,test,A23YPCAHAAFVXE,6508,809
W5,test,A23YPCAHAAFVXE,6508,2966
W5,test,A23YPCAHAAFVXE,6508,3747
W5,test,A23YPCAHAAFVXE,6508,6432
W5,test,A23YPCAHAAFVXE,6508,9529
W5,test,A23YPCAHAAFVXE,6508,9916
W5,test,A23YPCAHAAFVXE,6508,11571
W5,test,A23YPCAHAAFVXE,6508,10722
W5,test,A9HT9UNKYTLEP,18066,810
W5,test,A9HT9UNKYTLEP,18066,988
W5,test,A9HT9UNKYTLEP,18066,4578
W5,test,A9HT9UNKYTLEP,18066,982
W5,test,A9HT9UNKYTLEP,18066,3702
W5,test,A9HT9UNKYTLEP,18066,11400
W5,test,A27JR52OWDWYX2,7115,810
W5,test,A27JR52OWDWYX2,7115,841
W5,test,A27JR52OWDWYX2,7115,4144
W5,test,A27JR52OWDWYX2,7115,4906
W5,test,A27JR52OWDWYX2,7115,6284
W5,test,A27JR52OWDWYX2,7115,8049
W5,test,A14HLTBGQJZBA6,717,4597
W5,test,A14HLTBGQJZBA6,717,810
W5,test,A14HLTBGQJZBA6,717,3894
W5,test,A14HLTBGQJZBA6,717,4705
W5,test,A14HLTBGQJZBA6,717,5441
W5,test,A14HLTBGQJZBA6,717,5547
W5,test,A3A1E05J5PXADW,13488,10669
W5,test,A3A1E05J5PXADW,13488,916
W5,test,A3A1E05J5PXADW,13488,811
W5,test,A3A1E05J5PXADW,13488,11896
W5,test,A3A1E05J5PXADW,13488,11930
W5,test,A3A1E05J5PXADW,13488,11534
W5,test,A1BSK1A2ZXG31V,1907,811
W5,test,A1BSK1A2ZXG31V,1907,5506
W5,test,A18YRSWGVSOVOZ,1448,982
W5,test,A18YRSWGVSOVOZ,1448,1975
W5,test,A18YRSWGVSOVOZ,1448,3616
W5,test,A18YRSWGVSOVOZ,1448,972
W5,test,A18YRSWGVSOVOZ,1448,5085
W5,test,A18YRSWGVSOVOZ,1448,9361
W5,test,A18YRSWGVSOVOZ,1448,811
W5,test,A18YRSWGVSOVOZ,1448,1451
W5,test,A18YRSWGVSOVOZ,1448,5988
W5,test,A1OGUSVDTTWLS9,3949,811
W5,test,A1OGUSVDTTWLS9,3949,2186
W5,test,A1OGUSVDTTWLS9,3949,9599
W5,test,A1OGUSVDTTWLS9,3949,6654
W5,test,A1OGUSVDTTWLS9,3949,7984
W5,test,A1OGUSVDTTWLS9,3949,9602
W5,test,A1RMGYW191ATEU,4449,5164
W5,test,A1RMGYW191ATEU,4449,1106
W5,test,A1RMGYW191ATEU,4449,6974
W5,test,A1RMGYW191ATEU,4449,6913
W5,test,A1RMGYW191ATEU,4449,811
W5,test,A1RMGYW191ATEU,4449,9560
W5,test,A1RMGYW191ATEU,4449,1070
W5,test,A1RMGYW191ATEU,4449,3961
W5,test,A1RMGYW191ATEU,4449,7504
W5,test,A1RMGYW191ATEU,4449,4857
W5,test,A1RMGYW191ATEU,4449,2321
W5,test,A1RMGYW191ATEU,4449,2542
W5,test,A33EMIM1F5WWK8,12409,8642
W5,test,A33EMIM1F5WWK8,12409,9759
W5,test,A33EMIM1F5WWK8,12409,10800
W5,test,A33EMIM1F5WWK8,12409,811
W5,test,A33EMIM1F5WWK8,12409,3943
W5,test,A33EMIM1F5WWK8,12409,10626
W5,test,A2AKESMBTW76AU,7604,811
W5,test,A2AKESMBTW76AU,7604,4521
W5,test,A2AKESMBTW76AU,7604,9164
W5,test,A3A62FPWG2SIXD,13507,10161
W5,test,A3A62FPWG2SIXD,13507,811
W5,test,A3A62FPWG2SIXD,13507,2320
W5,test,A3A62FPWG2SIXD,13507,2445
W5,test,A3A62FPWG2SIXD,13507,4266
W5,test,A3A62FPWG2SIXD,13507,6989
W5,test,A3A62FPWG2SIXD,13507,2986
W5,test,A3A62FPWG2SIXD,13507,9100
W5,test,A3JMYXR4RIWSH0,15091,4580
W5,test,A3JMYXR4RIWSH0,15091,1982
W5,test,A3JMYXR4RIWSH0,15091,1006
W5,test,A3JMYXR4RIWSH0,15091,1423
W5,test,A3JMYXR4RIWSH0,15091,5686
W5,test,A3JMYXR4RIWSH0,15091,1048
W5,test,A3JMYXR4RIWSH0,15091,1082
W5,test,A3JMYXR4RIWSH0,15091,1099
W5,test,A3JMYXR4RIWSH0,15091,2539
W5,test,A3JMYXR4RIWSH0,15091,4327
W5,test,A3JMYXR4RIWSH0,15091,1673
W5,test,A3JMYXR4RIWSH0,15091,812
W5,test,A3JMYXR4RIWSH0,15091,1420
W5,test,ATFFFDP1JGPSB,21323,10247
W5,test,ATFFFDP1JGPSB,21323,11128
W5,test,ATFFFDP1JGPSB,21323,11357
W5,test,ATFFFDP1JGPSB,21323,812
W5,test,ATFFFDP1JGPSB,21323,11820
W5,test,A1OZRWGNQTV86V,4027,915
W5,test,A1OZRWGNQTV86V,4027,6822
W5,test,A1OZRWGNQTV86V,4027,813
W5,test,A1OZRWGNQTV86V,4027,2297
W5,test,A1OZRWGNQTV86V,4027,5700
W5,test,A2QXKX3GST6BBJ,10373,5351
W5,test,A2QXKX3GST6BBJ,10373,9711
W5,test,A2QXKX3GST6BBJ,10373,9755
W5,test,A2QXKX3GST6BBJ,10373,10110
W5,test,A2QXKX3GST6BBJ,10373,813
W5,test,A2QXKX3GST6BBJ,10373,10530
W5,test,A2QXKX3GST6BBJ,10373,8935
W5,test,A2QXKX3GST6BBJ,10373,2207
W5,test,A2QXKX3GST6BBJ,10373,3325
W5,test,A1AXFZDWZM5GYJ,1776,814
W5,test,A1AXFZDWZM5GYJ,1776,7091
W5,test,A1AXFZDWZM5GYJ,1776,6172
W5,test,A1AXFZDWZM5GYJ,1776,8159
W5,test,A1AXFZDWZM5GYJ,1776,8738
W5,test,A1AXFZDWZM5GYJ,1776,11192
W5,test,A2RM1ZBF5BG3CV,10457,5132
W5,test,A2RM1ZBF5BG3CV,10457,5993
W5,test,A2RM1ZBF5BG3CV,10457,8254
W5,test,A2RM1ZBF5BG3CV,10457,9365
W5,test,A2RM1ZBF5BG3CV,10457,10521
W5,test,A2RM1ZBF5BG3CV,10457,815
W5,test,A2RM1ZBF5BG3CV,10457,8123
W5,test,A2RM1ZBF5BG3CV,10457,8957
W5,test,A2RM1ZBF5BG3CV,10457,9119
W5,test,A2RM1ZBF5BG3CV,10457,10631
W5,test,A1L46RHBP1C80X,3385,815
W5,test,A1L46RHBP1C80X,3385,1153
W5,test,A1L46RHBP1C80X,3385,2246
W5,test,A1L46RHBP1C80X,3385,3389
W5,test,A1L46RHBP1C80X,3385,6026
W5,test,A1K2WDXDWVAW69,3228,9164
W5,test,A1K2WDXDWVAW69,3228,9863
W5,test,A1K2WDXDWVAW69,3228,10217
W5,test,A1K2WDXDWVAW69,3228,2530
W5,test,A1K2WDXDWVAW69,3228,5164
W5,test,A1K2WDXDWVAW69,3228,10608
W5,test,A1K2WDXDWVAW69,3228,815
W5,test,A1K2WDXDWVAW69,3228,6309
W5,test,A1K2WDXDWVAW69,3228,9777
W5,test,A3OJ6MQWX734NY,15874,8339
W5,test,A3OJ6MQWX734NY,15874,815
W5,test,A3OJ6MQWX734NY,15874,5616
W5,test,A3OJ6MQWX734NY,15874,7849
W5,test,A3OJ6MQWX734NY,15874,9446
W5,test,A316N3EK9LJZIN,12039,3401
W5,test,A316N3EK9LJZIN,12039,815
W5,test,A316N3EK9LJZIN,12039,1600
W5,test,A316N3EK9LJZIN,12039,1699
W5,test,A316N3EK9LJZIN,12039,7848
W5,test,A316N3EK9LJZIN,12039,8650
W5,test,A6KTMD1302DH3,17592,8266
W5,test,A6KTMD1302DH3,17592,8267
W5,test,A6KTMD1302DH3,17592,8080
W5,test,A6KTMD1302DH3,17592,10734
W5,test,A6KTMD1302DH3,17592,9760
W5,test,A6KTMD1302DH3,17592,9856
W5,test,A6KTMD1302DH3,17592,3495
W5,test,A6KTMD1302DH3,17592,10162
W5,test,A6KTMD1302DH3,17592,10195
W5,test,A6KTMD1302DH3,17592,11389
W5,test,A6KTMD1302DH3,17592,3274
W5,test,A6KTMD1302DH3,17592,6917
W5,test,A6KTMD1302DH3,17592,9108
W5,test,A6KTMD1302DH3,17592,8135
W5,test,A6KTMD1302DH3,17592,815
W5,test,A6KTMD1302DH3,17592,9626
W5,test,A6KTMD1302DH3,17592,7834
W5,test,A6KTMD1302DH3,17592,6716
W5,test,A2HA48C8IK42L,8718,5411
W5,test,A2HA48C8IK42L,8718,5808
W5,test,A2HA48C8IK42L,8718,5896
W5,test,A2HA48C8IK42L,8718,815
W5,test,A2HA48C8IK42L,8718,4559
W5,test,A2HA48C8IK42L,8718,6749
W5,test,A2YW2D9WZC1C1D,11682,9271
W5,test,A2YW2D9WZC1C1D,11682,815
W5,test,A2YW2D9WZC1C1D,11682,10954
W5,test,A2YW2D9WZC1C1D,11682,5745
W5,test,A2YW2D9WZC1C1D,11682,10881
W5,test,AA71MQ3FJV5VX,18182,9034
W5,test,AA71MQ3FJV5VX,18182,6559
W5,test,AA71MQ3FJV5VX,18182,3616
W5,test,AA71MQ3FJV5VX,18182,10162
W5,test,AA71MQ3FJV5VX,18182,815
W5,test,AA71MQ3FJV5VX,18182,2984
W5,test,AA71MQ3FJV5VX,18182,6743
W5,test,AA71MQ3FJV5VX,18182,9828
W5,test,AA71MQ3FJV5VX,18182,9889
W5,test,A3NOQ2U0GFHU51,15735,815
W5,test,A3NOQ2U0GFHU51,15735,2734
W5,test,A3NOQ2U0GFHU51,15735,2749
W5,test,A3NOQ2U0GFHU51,15735,6400
W5,test,A3NOQ2U0GFHU51,15735,10492
W5,test,A3NOQ2U0GFHU51,15735,7293
W5,test,AGGZRNKOHJ5QE,19245,815
W5,test,AGGZRNKOHJ5QE,19245,8722
W5,test,AGGZRNKOHJ5QE,19245,8723
W5,test,AGGZRNKOHJ5QE,19245,9523
W5,test,AGGZRNKOHJ5QE,19245,9566
W5,test,AGGZRNKOHJ5QE,19245,8053
W5,test,AGGZRNKOHJ5QE,19245,7829
W5,test,AGGZRNKOHJ5QE,19245,7832
W5,test,AGGZRNKOHJ5QE,19245,5790
W5,test,AGGZRNKOHJ5QE,19245,5683
W5,test,A161PL8M5W22QL,961,7692
W5,test,A161PL8M5W22QL,961,9560
W5,test,A161PL8M5W22QL,961,11268
W5,test,A161PL8M5W22QL,961,815
W5,test,A161PL8M5W22QL,961,4116
W5,test,A18D6WRAZ57IK6,1339,1986
W5,test,A18D6WRAZ57IK6,1339,2740
W5,test,A18D6WRAZ57IK6,1339,3545
W5,test,A18D6WRAZ57IK6,1339,815
W5,test,A18D6WRAZ57IK6,1339,4017
W5,test,A18D6WRAZ57IK6,1339,4378
W5,test,A18D6WRAZ57IK6,1339,9126
W5,test,A18D6WRAZ57IK6,1339,9561
W5,test,A3TWSBAR05BU1G,16806,2153
W5,test,A3TWSBAR05BU1G,16806,816
W5,test,A3TWSBAR05BU1G,16806,2914
W5,test,A3TWSBAR05BU1G,16806,10992
W5,test,A3TWSBAR05BU1G,16806,1186
W5,test,A56KK8L6L02KY,17384,816
W5,test,A56KK8L6L02KY,17384,4357
W5,test,A56KK8L6L02KY,17384,1159
W5,test,A56KK8L6L02KY,17384,5204
W5,test,A56KK8L6L02KY,17384,11160
W5,test,A56KK8L6L02KY,17384,11548
W5,test,A1GOQCDSPH6IMI,2669,816
W5,test,A1GOQCDSPH6IMI,2669,5825
W5,test,A1GOQCDSPH6IMI,2669,2997
W5,test,A1GOQCDSPH6IMI,2669,8533
W5,test,A1GOQCDSPH6IMI,2669,8562
W5,test,A2O5DI3234VXKM,9912,2986
W5,test,A2O5DI3234VXKM,9912,7888
W5,test,A2O5DI3234VXKM,9912,6060
W5,test,A2O5DI3234VXKM,9912,817
W5,test,A2O5DI3234VXKM,9912,6058
W5,test,ARBDSUQARO3F4,20982,3760
W5,test,ARBDSUQARO3F4,20982,4870
W5,test,ARBDSUQARO3F4,20982,4871
W5,test,ARBDSUQARO3F4,20982,817
W5,test,AVUJP7Z6BNT11,21705,5045
W5,test,AVUJP7Z6BNT11,21705,8082
W5,test,AVUJP7Z6BNT11,21705,6049
W5,test,AVUJP7Z6BNT11,21705,9479
W5,test,AVUJP7Z6BNT11,21705,4318
W5,test,AVUJP7Z6BNT11,21705,9206
W5,test,AVUJP7Z6BNT11,21705,2243
W5,test,AVUJP7Z6BNT11,21705,8268
W5,test,AVUJP7Z6BNT11,21705,10161
W5,test,AVUJP7Z6BNT11,21705,11164
W5,test,AVUJP7Z6BNT11,21705,1822
W5,test,AVUJP7Z6BNT11,21705,8729
W5,test,AVUJP7Z6BNT11,21705,10564
W5,test,AVUJP7Z6BNT11,21705,10766
W5,test,AVUJP7Z6BNT11,21705,10979
W5,test,AVUJP7Z6BNT11,21705,817
W5,test,AVUJP7Z6BNT11,21705,6451
W5,test,AVUJP7Z6BNT11,21705,7131
W5,test,AVUJP7Z6BNT11,21705,8803
W5,test,AVUJP7Z6BNT11,21705,11490
W5,test,AVUJP7Z6BNT11,21705,3597
W5,test,AVUJP7Z6BNT11,21705,8391
W5,test,AVUJP7Z6BNT11,21705,8582
W5,test,AVUJP7Z6BNT11,21705,10550
W5,test,AVUJP7Z6BNT11,21705,3259
W5,test,AVUJP7Z6BNT11,21705,9386
W5,test,AVUJP7Z6BNT11,21705,10357
W5,test,AVUJP7Z6BNT11,21705,10353
W5,test,AVUJP7Z6BNT11,21705,11162
W5,test,AVUJP7Z6BNT11,21705,10965
W5,test,AVUJP7Z6BNT11,21705,11723
W5,test,AVUJP7Z6BNT11,21705,8248
W5,test,AVUJP7Z6BNT11,21705,2986
W5,test,AVUJP7Z6BNT11,21705,9942
W5,test,AVUJP7Z6BNT11,21705,10971
W5,test,AVUJP7Z6BNT11,21705,11693
W5,test,AVUJP7Z6BNT11,21705,10154
W5,test,AVUJP7Z6BNT11,21705,10558
W5,test,AVUJP7Z6BNT11,21705,8799
W5,test,AVUJP7Z6BNT11,21705,9028
W5,test,AVUJP7Z6BNT11,21705,10888
W5,test,AVUJP7Z6BNT11,21705,10890
W5,test,AVUJP7Z6BNT11,21705,7840
W5,test,A2CYOVL1NLWUFI,8028,7745
W5,test,A2CYOVL1NLWUFI,8028,5144
W5,test,A2CYOVL1NLWUFI,8028,817
W5,test,A2CYOVL1NLWUFI,8028,2373
W5,test,ADI2A1PXQKJFC,18719,1117
W5,test,ADI2A1PXQKJFC,18719,5901
W5,test,ADI2A1PXQKJFC,18719,4464
W5,test,ADI2A1PXQKJFC,18719,817
W5,test,ADI2A1PXQKJFC,18719,2476
W5,test,A1MOFGQY9RVE5B,3647,6742
W5,test,A1MOFGQY9RVE5B,3647,2774
W5,test,A1MOFGQY9RVE5B,3647,817
W5,test,A1MOFGQY9RVE5B,3647,2434
W5,test,A1MOFGQY9RVE5B,3647,9275
W5,test,A5IRH1LSLM34L,17422,4810
W5,test,A5IRH1LSLM34L,17422,4288
W5,test,A5IRH1LSLM34L,17422,817
W5,test,A5IRH1LSLM34L,17422,4818
W5,test,A5IRH1LSLM34L,17422,11670
W5,test,A21FBLCXSTO12C,6079,817
W5,test,A21FBLCXSTO12C,6079,2860
W5,test,A21FBLCXSTO12C,6079,3378
W5,test,A21FBLCXSTO12C,6079,6087
W5,test,A21FBLCXSTO12C,6079,6726
W5,test,A21FBLCXSTO12C,6079,11249
W5,test,A2QNJF8H7ET7HH,10322,7494
W5,test,A2QNJF8H7ET7HH,10322,817
W5,test,A2QNJF8H7ET7HH,10322,6810
W5,test,A2QNJF8H7ET7HH,10322,7036
W5,test,A2QNJF8H7ET7HH,10322,11544
W5,test,A2X06TY0EIBGCY,11369,7152
W5,test,A2X06TY0EIBGCY,11369,8064
W5,test,A2X06TY0EIBGCY,11369,817
W5,test,ADKAZSI0W1HVZ,18733,817
W5,test,ADKAZSI0W1HVZ,18733,10558
W5,test,ADKAZSI0W1HVZ,18733,10561
W5,test,ADKAZSI0W1HVZ,18733,6996
W5,test,ADKAZSI0W1HVZ,18733,7009
W5,test,ADKAZSI0W1HVZ,18733,7571
W5,test,ADKAZSI0W1HVZ,18733,1405
W5,test,A3TGW4JU3KTG52,16722,817
W5,test,A3TGW4JU3KTG52,16722,1429
W5,test,A3TGW4JU3KTG52,16722,2918
W5,test,A3TGW4JU3KTG52,16722,5140
W5,test,A3TGW4JU3KTG52,16722,7008
W5,test,A3TGW4JU3KTG52,16722,11050
W5,test,A3TGW4JU3KTG52,16722,5158
W5,test,A1O8360Y0ZGEY,3909,3106
W5,test,A1O8360Y0ZGEY,3909,817
W5,test,A1O8360Y0ZGEY,3909,5112
W5,test,A1O8360Y0ZGEY,3909,6147
W5,test,A1O8360Y0ZGEY,3909,5423
W5,test,A2FQZNOL583DUT,8457,1210
W5,test,A2FQZNOL583DUT,8457,9946
W5,test,A2FQZNOL583DUT,8457,11594
W5,test,A2FQZNOL583DUT,8457,817
W5,test,A2FQZNOL583DUT,8457,5769
W5,test,A2FQZNOL583DUT,8457,6509
W5,test,A3GXFJKGYL7464,14643,9890
W5,test,A3GXFJKGYL7464,14643,1293
W5,test,A3GXFJKGYL7464,14643,2269
W5,test,A3GXFJKGYL7464,14643,817
W5,test,A3GXFJKGYL7464,14643,6665
W5,test,A3GXFJKGYL7464,14643,6677
W5,test,A8WHW98ZCKKII,17978,817
W5,test,A8WHW98ZCKKII,17978,3604
W5,test,A8WHW98ZCKKII,17978,3730
W5,test,A8WHW98ZCKKII,17978,4907
W5,test,A8WHW98ZCKKII,17978,10135
W5,test,A8WHW98ZCKKII,17978,10468
W5,test,A1QUMGTMT0PWYH,4326,817
W5,test,A1QUMGTMT0PWYH,4326,6735
W5,test,A1QUMGTMT0PWYH,4326,1977
W5,test,A1QUMGTMT0PWYH,4326,4112
W5,test,A1QUMGTMT0PWYH,4326,8195
W5,test,A1QUMGTMT0PWYH,4326,10285
W5,test,A1QUMGTMT0PWYH,4326,1171
W5,test,A1QUMGTMT0PWYH,4326,5502
W5,test,A1QUMGTMT0PWYH,4326,9275
W5,test,A10N31SPQR63OT,143,818
W5,test,A10UEHOMQTDBIH,173,818
W5,test,A10UEHOMQTDBIH,173,8450
W5,test,A10UEHOMQTDBIH,173,7755
W5,test,A10UEHOMQTDBIH,173,1788
W5,test,A10UEHOMQTDBIH,173,8490
W5,test,A1T6KXZKJ8ZUWO,4689,1963
W5,test,A1T6KXZKJ8ZUWO,4689,2148
W5,test,A1T6KXZKJ8ZUWO,4689,7010
W5,test,A1T6KXZKJ8ZUWO,4689,818
W5,test,A1T6KXZKJ8ZUWO,4689,1242
W5,test,A1T6KXZKJ8ZUWO,4689,6615
W5,test,A1T6KXZKJ8ZUWO,4689,8935
W5,test,A1T6KXZKJ8ZUWO,4689,9624
W5,test,A2QQGLB70MWUPO,10341,7755
W5,test,A2QQGLB70MWUPO,10341,8611
W5,test,A2QQGLB70MWUPO,10341,8608
W5,test,A2QQGLB70MWUPO,10341,7516
W5,test,A2QQGLB70MWUPO,10341,11068
W5,test,A2QQGLB70MWUPO,10341,5261
W5,test,A2QQGLB70MWUPO,10341,7294
W5,test,A2QQGLB70MWUPO,10341,7650
W5,test,A2QQGLB70MWUPO,10341,818
W5,test,A1MHTW6DDWF488,3612,5030
W5,test,A1MHTW6DDWF488,3612,8463
W5,test,A1MHTW6DDWF488,3612,818
W5,test,A1MHTW6DDWF488,3612,8144
W5,test,A1MHTW6DDWF488,3612,4407
W5,test,A3UDZZOFBUTYXS,16892,6396
W5,test,A3UDZZOFBUTYXS,16892,818
W5,test,A3UDZZOFBUTYXS,16892,7651
W5,test,A3UDZZOFBUTYXS,16892,8527
W5,test,A3UDZZOFBUTYXS,16892,11380
W5,test,A3UDZZOFBUTYXS,16892,1319
W5,test,A3UDZZOFBUTYXS,16892,4969
W5,test,A3UDZZOFBUTYXS,16892,7176
W5,test,AYHOL4JNOX1OX,22128,2093
W5,test,AYHOL4JNOX1OX,22128,818
W5,test,AYHOL4JNOX1OX,22128,10736
W5,test,AYHOL4JNOX1OX,22128,10882
W5,test,AYHOL4JNOX1OX,22128,10988
W5,test,AYHOL4JNOX1OX,22128,2081
W5,test,A1WDEH7VUZFGUA,5213,818
W5,test,A1WDEH7VUZFGUA,5213,8037
W5,test,A1WDEH7VUZFGUA,5213,7305
W5,test,A1WDEH7VUZFGUA,5213,8310
W5,test,A1WDEH7VUZFGUA,5213,1306
W5,test,A1WDEH7VUZFGUA,5213,4351
W5,test,A1WDEH7VUZFGUA,5213,9604
W5,test,A39D8VO6RTTHZL,13386,2243
W5,test,A39D8VO6RTTHZL,13386,3555
W5,test,A39D8VO6RTTHZL,13386,9103
W5,test,A39D8VO6RTTHZL,13386,10276
W5,test,A39D8VO6RTTHZL,13386,2620
W5,test,A39D8VO6RTTHZL,13386,4397
W5,test,A39D8VO6RTTHZL,13386,818
W5,test,A3LPFHPD69M41G,15414,819
W5,test,A3LPFHPD69M41G,15414,8176
W5,test,A3LPFHPD69M41G,15414,843
W5,test,A3LPFHPD69M41G,15414,9956
W5,test,A3J2F6Q6QOERG0,14999,10118
W5,test,A3J2F6Q6QOERG0,14999,10608
W5,test,A3J2F6Q6QOERG0,14999,819
W5,test,A3J2F6Q6QOERG0,14999,7168
W5,test,A3J2F6Q6QOERG0,14999,9559
W5,test,A3J2F6Q6QOERG0,14999,10514
W5,test,A3J2F6Q6QOERG0,14999,10995
W5,test,A2YBH7N35IQGVB,11583,7578
W5,test,A2YBH7N35IQGVB,11583,7652
W5,test,A2YBH7N35IQGVB,11583,6623
W5,test,A2YBH7N35IQGVB,11583,6850
W5,test,A2YBH7N35IQGVB,11583,8568
W5,test,A2YBH7N35IQGVB,11583,819
W5,test,A2IGM3D9Q94W59,8913,820
W5,test,A2IGM3D9Q94W59,8913,828
W5,test,A2IGM3D9Q94W59,8913,5411
W5,test,A2IGM3D9Q94W59,8913,5413
W5,test,A2IGM3D9Q94W59,8913,6380
W5,test,A2IGM3D9Q94W59,8913,4462
W5,test,A10G136JEISLVR,112,6759
W5,test,A10G136JEISLVR,112,8624
W5,test,A10G136JEISLVR,112,2034
W5,test,A10G136JEISLVR,112,8765
W5,test,A10G136JEISLVR,112,8138
W5,test,A10G136JEISLVR,112,9202
W5,test,A10G136JEISLVR,112,6387
W5,test,A10G136JEISLVR,112,2347
W5,test,A10G136JEISLVR,112,9632
W5,test,A10G136JEISLVR,112,3712
W5,test,A10G136JEISLVR,112,8722
W5,test,A10G136JEISLVR,112,8723
W5,test,A10G136JEISLVR,112,9201
W5,test,A10G136JEISLVR,112,6781
W5,test,A10G136JEISLVR,112,820
W5,test,A10G136JEISLVR,112,9203
W5,test,A10G136JEISLVR,112,10645
W5,test,A10G136JEISLVR,112,827
W5,test,A10G136JEISLVR,112,1092
W5,test,A10G136JEISLVR,112,2248
W5,test,A10G136JEISLVR,112,7859
W5,test,A10G136JEISLVR,112,11562
W5,test,AXZAEHK3HLGAJ,22044,3660
W5,test,AXZAEHK3HLGAJ,22044,7500
W5,test,AXZAEHK3HLGAJ,22044,820
W5,test,AXZAEHK3HLGAJ,22044,3020
W5,test,AXZAEHK3HLGAJ,22044,3468
W5,test,ABP8YFA9UVPQH,18437,820
