item_id,asin,l2_norm,mean,std,min,max,text_length
6467,B003VMOZE6,1.338341,0.000889,0.029567,-0.336951,0.28572,528
6468,B003VMS0Z6,1.709304,0.000783,0.037772,-0.305845,0.230441,88
6469,B003VMSDY4,1.412034,0.000474,0.031206,-0.32317,0.286376,515
6470,B003VMTZ8C,1.251392,0.000824,0.027647,-0.27791,0.258478,531
6471,B003VMU63K,1.314872,0.000966,0.029046,-0.3432,0.283369,530
6472,B003VMUIGK,1.353187,0.001053,0.02989,-0.344734,0.289018,536
6473,B003VMV7D8,1.271422,0.000735,0.028092,-0.284492,0.233445,528
6474,B003VMVBVG,1.344842,0.000806,0.029713,-0.305734,0.263092,544
6475,B003VMVDM8,1.401796,0.000513,0.030979,-0.3198,0.275875,522
6476,B003VMW2B4,1.355489,0.000451,0.029956,-0.274772,0.218046,265
6477,B003VMXH1S,1.404064,0.000426,0.03103,-0.325236,0.283223,514
6478,B003VMXNCG,1.435966,0.000623,0.031732,-0.334122,0.289143,519
6479,B003VMXOXO,1.422635,0.000563,0.031439,-0.330295,0.289914,521
6480,B003VMXSIK,1.463068,0.000735,0.032329,-0.331069,0.292907,521
6481,B003VMXXVW,1.43158,0.000658,0.031635,-0.334919,0.287891,525
6482,B003VMXYLG,1.337766,0.000927,0.029553,-0.33605,0.279553,534
6483,B003VMZHKM,1.443962,0.000565,0.03191,-0.335908,0.290243,515
6484,B003VMZRYI,1.471981,0.000677,0.032527,-0.341903,0.296133,523
6485,B003VMZTCI,1.3902,0.000603,0.030721,-0.352256,0.278936,523
6486,B003VMZYSC,1.370595,0.000755,0.030284,-0.314431,0.266778,529
6487,B003VN00YY,1.46968,0.000659,0.032477,-0.337539,0.294525,519
6488,B003VN1ING,1.410661,0.000606,0.031173,-0.328234,0.279471,517
6489,B003VN9FRW,1.408397,0.000848,0.031118,-0.270632,0.323815,500
6490,B003VPT9WQ,1.209567,0.000622,0.026727,-0.273676,0.295641,638
6491,B003VPTA2U,1.311052,0.000433,0.028974,-0.308488,0.223801,968
6492,B003VQ8R9Q,1.416611,0.000595,0.031305,-0.315039,0.249676,554
6493,B003VRC12O,1.482289,6.3e-05,0.032762,-0.336303,0.227207,232
6494,B003VSDR7Q,1.198186,0.000379,0.02648,-0.254906,0.216811,510
6495,B003VSH34Y,1.142914,0.00068,0.025252,-0.234737,0.204147,3430
6496,B003VSH574,1.190635,0.000686,0.026307,-0.269516,0.221166,3494
6497,B003VUAOOI,1.193342,-0.000113,0.026376,-0.254024,0.19201,1026
6498,B003VV8C0A,1.559238,-9.4e-05,0.034463,-0.347552,0.227158,193
6499,B003VWZCMK,1.495875,8.5e-05,0.033062,-0.37051,0.257645,461
6500,B003W58FOS,1.378074,2.7e-05,0.030459,-0.329471,0.221498,276
6501,B003W5KDFW,1.241539,0.000531,0.027436,-0.259573,0.308942,707
6502,B003W5YCVI,1.395904,0.000299,0.030852,-0.330252,0.22912,500
6503,B003WG3AQ0,1.278214,0.0005,0.028247,-0.306771,0.284318,672
6504,B003WGQAVM,1.407589,0.00022,0.03111,-0.333178,0.224939,400
6505,B003WHBIRC,1.426639,3.7e-05,0.031532,-0.326121,0.228684,392
6506,B003WHF148,1.391054,-6.3e-05,0.030746,-0.300711,0.214618,341
6507,B003WLZXSS,1.170534,0.000399,0.025869,-0.257722,0.221145,1739
6508,B003WM4DXS,1.197174,0.000686,0.026452,-0.22964,0.255328,1369
6509,B003WN1ELQ,1.440658,0.000395,0.03184,-0.313109,0.254172,443
6510,B003WNXZZO,1.227109,-1.5e-05,0.027122,-0.280698,0.266011,1235
6511,B003WOFAO2,1.28265,0.000154,0.028349,-0.25842,0.197243,1809
6512,B003WOVZLY,1.508104,0.000962,0.033319,-0.317129,0.215347,223
6513,B003WVR9Y4,1.422764,-6.1e-05,0.031447,-0.346323,0.292865,443
6514,B003WXJD28,1.233862,2.8e-05,0.027271,-0.28414,0.277746,1045
6515,B003WXSDV0,1.449994,0.000254,0.032047,-0.349079,0.182648,240
6516,B003WYKQQO,1.378265,0.000107,0.030463,-0.313278,0.18115,240
6517,B003WYRNYW,1.329325,0.000478,0.029377,-0.170401,0.146291,115
6518,B003X18NPW,1.347955,0.000206,0.029792,-0.318481,0.255324,375
6519,B003X3DEI6,1.589942,0.000265,0.035141,-0.29167,0.161423,85
6520,B003X3S26U,1.27029,0.000185,0.028076,-0.226543,0.158068,240
6521,B003X4G23O,1.306232,0.000166,0.02887,-0.301389,0.187404,297
6522,B003X4I7HS,1.463741,4.5e-05,0.032352,-0.33507,0.203849,254
6523,B003X6EU72,1.153092,-0.000147,0.025486,-0.248147,0.220795,1085
6524,B003X8749Q,1.431034,0.000193,0.031629,-0.331626,0.238705,560
6525,B003X9E236,1.173093,0.000448,0.025924,-0.253134,0.177807,917
6526,B003XFBLVQ,1.195466,0.000229,0.026422,-0.228558,0.265525,568
6527,B003XFKACM,1.268053,0.000119,0.028027,-0.282189,0.16774,286
6528,B003XFKGRG,1.371718,0.000387,0.030316,-0.273364,0.254015,366
6529,B003XGX6ZY,1.33766,5.6e-05,0.029566,-0.274041,0.174694,216
6530,B003XHCTEC,1.182896,0.000176,0.026144,-0.240314,0.195879,732
6531,B003XKQ0T4,1.156602,-0.000235,0.025563,-0.233627,0.243664,847
6532,B003XKW8RM,1.475255,-4.2e-05,0.032607,-0.335038,0.268288,490
6533,B003XKY57S,1.317783,0.00049,0.029122,-0.285667,0.206971,595
6534,B003XLAMVU,1.343371,0.000285,0.02969,-0.290921,0.226722,472
6535,B003XMRDMU,1.36492,0.000404,0.030165,-0.299983,0.213917,256
6536,B003XOY70Y,1.383584,0.000231,0.03058,-0.285791,0.158726,205
6537,B003XQ4K9U,1.387068,9.2e-05,0.030658,-0.32106,0.215785,436
6538,B003XQ7A38,1.235753,0.00017,0.027313,-0.269619,0.224726,793
6539,B003XQD0GE,1.236888,0.000248,0.027337,-0.25988,0.169954,287
6540,B003XRZQ42,1.365076,0.001002,0.030155,-0.289925,0.247356,509
6541,B003XS3JC2,1.347851,0.000611,0.029785,-0.266049,0.231665,370
6542,B003XTMRSS,1.128836,0.000381,0.024947,-0.287193,0.194745,1277
6543,B003XUMQ56,1.308917,0.000398,0.028928,-0.299483,0.275347,462
6544,B003XUMQ7E,1.351265,0.00034,0.029864,-0.33768,0.222822,443
6545,B003XUMQWO,1.390067,0.00087,0.030712,-0.317009,0.25945,536
6546,B003XUOLUO,1.459328,0.000173,0.032254,-0.217723,0.188341,195
6547,B003XUROEY,1.381222,0.000264,0.030527,-0.27941,0.271701,576
6548,B003XUROHQ,1.402227,0.000982,0.030977,-0.29783,0.253538,487
6549,B003XW1EZM,1.374705,0.000403,0.030382,-0.326227,0.22756,318
6550,B003XWG880,1.361869,0.000898,0.030087,-0.303312,0.204961,418
6551,B003Y04OK0,1.325174,0.000133,0.029289,-0.305491,0.258657,1465
6552,B003Y3TX6M,1.337851,-0.000138,0.02957,-0.227342,0.161736,265
6553,B003Y55NXM,1.338907,0.000665,0.029586,-0.331424,0.2032,483
6554,B003Y57G7I,1.418385,7.3e-05,0.03135,-0.354765,0.228541,433
6555,B003Y58F14,1.422926,0.000137,0.03145,-0.251685,0.184104,127
6556,B003Y5CFRO,1.31051,0.00017,0.028965,-0.274489,0.176193,238
6557,B003Y5FHAQ,1.296164,0.000592,0.028642,-0.245444,0.166519,289
6558,B003Y5XDNO,1.451706,0.000188,0.032086,-0.294554,0.191741,205
6559,B003Y5XIT8,1.476547,0.000392,0.032633,-0.305416,0.209341,217
6560,B003Y6135S,1.317641,0.000485,0.029119,-0.309833,0.281373,718
6561,B003Y686VC,1.340962,-0.00033,0.029637,-0.294427,0.269447,461
6562,B003Y69DJG,1.396671,0.000292,0.030868,-0.323866,0.250676,383
6563,B003YBP0N4,1.189566,-0.000114,0.026292,-0.250881,0.186601,803
6564,B003YC4FQ6,1.473275,0.001138,0.032543,-0.30203,0.202959,203
6565,B003YC6GKO,1.204844,0.000602,0.026623,-0.285104,0.236255,819
6566,B003YCAQDC,1.142502,0.000418,0.025249,-0.237339,0.24663,909
6567,B003YCCLIA,1.117223,8.4e-05,0.024693,-0.239885,0.205473,2868
6568,B003YCF47U,1.25681,0.000593,0.027772,-0.291055,0.241372,2071
6569,B003YCH1G2,1.341143,0.000605,0.029636,-0.309623,0.223067,2078
6570,B003YD9HWM,1.28172,0.000152,0.028329,-0.244874,0.26644,1408
6571,B003YDOL3M,1.408789,0.000695,0.03113,-0.321875,0.252811,458
6572,B003YDZON8,1.332991,0.000215,0.029462,-0.269159,0.173339,160
6573,B003YELGF2,1.312262,-0.000328,0.029002,-0.316884,0.19015,355
6574,B003YEWHH8,1.284458,0.00022,0.028389,-0.240688,0.228535,1746
6575,B003YFLI04,1.442958,0.000417,0.03189,-0.36156,0.21469,343
6576,B003YIMJRW,1.37679,-0.000144,0.03043,-0.289021,0.194604,188
6577,B003YJ6I78,1.175938,-0.000128,0.025991,-0.290191,0.217762,528
6578,B003YJ9YBU,1.283012,0.000429,0.028354,-0.304993,0.287067,893
6579,B003YJKOI2,1.53259,-1.1e-05,0.033874,-0.341522,0.248912,251
6580,B003YM5RA4,1.348606,-1.3e-05,0.029808,-0.293938,0.235791,415
6581,B003YNB752,1.330544,0.000638,0.029401,-0.20458,0.172773,122
6582,B003YNIK4S,1.551672,0.000579,0.034291,-0.240409,0.206135,135
6583,B003YQIHK2,1.282361,0.000459,0.02834,-0.261837,0.250671,775
6584,B003YTMG5Q,1.542018,0.000395,0.03408,-0.464105,0.395929,1355
6585,B003YUDRNK,1.22826,0.000793,0.027136,-0.240871,0.197138,367
6586,B003YW5HF4,1.162759,-0.000157,0.025699,-0.275685,0.209661,688
6587,B003Z4MCJA,1.276383,0.000171,0.028211,-0.280365,0.186068,1102
6588,B003Z4OD24,1.328876,0.000418,0.029368,-0.274984,0.228165,1146
6589,B003Z4QGRE,1.371939,0.000625,0.030317,-0.278428,0.193619,268
6590,B003Z4QHP0,1.224608,-3.5e-05,0.027067,-0.281584,0.213376,1124
6591,B003Z4SGJA,1.221218,0.000198,0.026991,-0.248596,0.203935,1101
6592,B003Z4SH9E,1.392172,0.000187,0.03077,-0.28385,0.277655,1102
6593,B003Z4UJX6,1.420376,1e-04,0.031394,-0.354471,0.243919,340
6594,B003Z4UKGM,1.309219,0.000497,0.028933,-0.294516,0.284835,1097
6595,B003Z6RFP4,1.529971,3.6e-05,0.033816,-0.270656,0.200251,217
6596,B003Z922MC,1.278199,-0.000163,0.028251,-0.29272,0.186146,240
6597,B003ZBK8EO,1.297827,0.000207,0.028684,-0.311172,0.203578,427
6598,B003ZBL820,1.350928,0.000274,0.029858,-0.301528,0.270537,542
6599,B003ZC31BK,1.415496,0.000851,0.031274,-0.286636,0.225883,257
6600,B003ZG0J5W,1.43602,0.000324,0.031738,-0.283852,0.236039,274
6601,B003ZI01RG,1.479686,0.000333,0.032703,-0.31756,0.277196,491
6602,B003ZJGPPW,1.347246,0.000848,0.029765,-0.255566,0.284889,489
6603,B003ZK7SNE,1.312315,2.1e-05,0.029005,-0.30618,0.198635,460
6604,B003ZS1O7W,1.337777,0.000466,0.029565,-0.281062,0.252762,603
6605,B003ZS4WJY,1.358021,0.000482,0.030012,-0.288983,0.257114,615
6606,B003ZS6OJK,1.342999,0.000542,0.029679,-0.294171,0.253725,613
6607,B003ZS6OJU,1.324555,0.000834,0.029264,-0.243844,0.193706,325
6608,B003ZS6ONQ,1.339614,0.000429,0.029606,-0.281914,0.252171,603
6609,B003ZS8MMW,1.253118,0.000545,0.027692,-0.260151,0.207918,615
6610,B003ZS8MNG,1.341614,0.000442,0.02965,-0.282138,0.253225,603
6611,B003ZS928U,1.20633,0.000551,0.026657,-0.306168,0.257224,1027
6612,B003ZTVDBS,1.593499,0.000459,0.035217,-0.234604,0.186442,90
6613,B003ZUOCN8,1.436814,0.000608,0.031751,-0.321578,0.300914,516
6614,B003ZUTWVU,1.088252,0.000714,0.024042,-0.237485,0.180986,871
6615,B003ZUZCDC,1.450589,0.000607,0.032056,-0.339219,0.292063,519
6616,B003ZUZDD6,1.455854,0.000652,0.032171,-0.339807,0.29612,516
6617,B003ZVV8WK,1.419623,-0.000152,0.031377,-0.305601,0.231128,366
6618,B003ZVYQRY,1.21669,-5.1e-05,0.026892,-0.231444,0.184286,352
6619,B003ZW2M5Q,1.34564,0.000557,0.029737,-0.285876,0.234162,343
6620,B003ZWEW1S,1.304117,0.000232,0.028823,-0.344229,0.234705,640
6621,B003ZWX6TM,1.604448,0.000217,0.035462,-0.326199,0.22837,214
6622,B003ZWXCBE,1.675544,0.000868,0.037024,-0.270515,0.257373,105
6623,B003ZX32ZO,1.368503,0.000402,0.030245,-0.292625,0.225028,1853
6624,B003ZX4988,1.609167,0.000267,0.035566,-0.325339,0.226848,214
6625,B003ZYKUYY,1.363536,-0.000183,0.030137,-0.297719,0.224942,306
6626,B003ZYL2DW,1.514372,0.000271,0.03347,-0.269342,0.209972,131
6627,B003ZYM7EA,1.513458,9.5e-05,0.033451,-0.272903,0.20338,136
6628,B003ZYM8CQ,1.454015,-0.000245,0.032136,-0.258754,0.171647,129
6629,B003ZZOUYY,1.466652,0.000139,0.032416,-0.396561,0.237192,520
6630,B003ZZPLGA,1.246501,-0.000286,0.027549,-0.29016,0.260125,830
6631,B003ZZQ2JA,1.264298,0.00064,0.027937,-0.22864,0.196441,393
6632,B00400B7RQ,1.269199,0.000436,0.028049,-0.285373,0.283116,605
6633,B004016SXI,1.466039,-0.000337,0.032401,-0.299532,0.232425,340
6634,B00401PYJM,1.362296,5e-06,0.03011,-0.327597,0.286474,1668
6635,B00406FZUU,1.402472,0.000331,0.030996,-0.312852,0.269086,390
6636,B00406ZI3E,1.286795,-4.5e-05,0.028441,-0.316564,0.173515,241
6637,B004076PYE,1.443413,0.00081,0.031893,-0.307988,0.216102,240
6638,B0040B821Y,1.354794,0.001607,0.029901,-0.250172,0.194573,305
6639,B0040BK082,1.212108,0.000634,0.026783,-0.311216,0.249265,1382
6640,B0040H00PE,1.62521,0.000453,0.035918,-0.277078,0.234499,120
6641,B0040HH41W,1.302573,0.000316,0.028788,-0.270538,0.181892,187
6642,B0040I2B3W,1.133838,-5.5e-05,0.025061,-0.232145,0.2051,573
6643,B0040PDKPI,1.481577,-0.000142,0.032746,-0.252368,0.160983,111
6644,B0040QC9YK,1.488134,0.000154,0.032891,-0.275485,0.182153,150
6645,B0040QG46E,1.387397,9.6e-05,0.030665,-0.303881,0.247032,465
6646,B0040QZU64,1.377065,0.000665,0.030429,-0.316466,0.237017,261
6647,B0040U4BEC,1.51442,0.000944,0.033459,-0.360658,0.206028,410
6648,B0040YRFAK,1.198524,0.000314,0.026489,-0.284041,0.260429,619
6649,B0040ZG3MK,1.311549,0.000642,0.028981,-0.271992,0.208195,1096
6650,B0040ZU4ZW,1.280132,0.000138,0.028294,-0.289905,0.194517,238
6651,B00411B4CC,1.405006,0.000308,0.031053,-0.31287,0.248685,354
6652,B00413BIMG,1.288425,0.000174,0.028477,-0.380359,0.24422,1992
6653,B00418ZRKU,1.325605,0.000226,0.029298,-0.317225,0.197523,412
6654,B0041ERPPE,1.448268,0.000273,0.032009,-0.242202,0.178847,119
6655,B0041FDD2C,1.186995,0.001025,0.026215,-0.252967,0.234538,1839
6656,B0041FXETY,1.494494,0.000522,0.033028,-0.340903,0.318346,417
6657,B0041JIANA,1.370249,0.000109,0.030286,-0.321728,0.29072,1023
6658,B0041K91FK,1.214303,-6.9e-05,0.026839,-0.245853,0.195175,343
6659,B0041KLRYS,1.333258,0.000525,0.029464,-0.212327,0.148293,124
6660,B0041OUGF0,1.300491,0.000796,0.028733,-0.192639,0.141275,138
6661,B0041OXTCW,1.57268,-0.000256,0.034759,-0.308274,0.194456,134
6662,B0041P4XTE,1.309106,0.000612,0.028928,-0.287949,0.201083,411
6663,B0041P9E7A,1.654258,-0.000615,0.036558,-0.317153,0.212297,125
6664,B0041P9J8Y,1.48629,0.000581,0.032846,-0.250247,0.16578,123
6665,B0041PFUV4,1.576604,0.000399,0.034845,-0.300429,0.17974,133
6666,B0041PFZZK,1.465582,0.000338,0.032391,-0.305445,0.192737,167
6667,B0041QVYS6,1.261541,0.000727,0.027874,-0.245552,0.254006,551
6668,B0041QZOF0,1.454238,0.000362,0.03214,-0.342366,0.215927,215
6669,B0041R15AC,1.356492,0.000593,0.029976,-0.287431,0.271225,607
6670,B0041R7C4A,1.279424,0.000262,0.028277,-0.289741,0.18328,296
6671,B0041SETV8,1.425617,0.001261,0.031484,-0.3102,0.183841,211
6672,B0041T9F5C,1.439828,0.000706,0.031816,-0.327318,0.228585,219
6673,B0041TFL8M,1.357459,-0.000583,0.029998,-0.282189,0.177165,200
6674,B0041TXR1A,1.504447,-3.4e-05,0.033252,-0.377123,0.220313,257
6675,B0041W9S4W,1.400785,0.00059,0.030955,-0.331377,0.295908,459
6676,B0041YMUMM,1.301685,0.000153,0.02877,-0.292983,0.205746,488
6677,B00420M64W,1.474986,0.000749,0.032592,-0.322886,0.176025,157
6678,B004220C6E,1.409455,0.000425,0.03115,-0.268153,0.180405,208
6679,B00423J2KU,1.261143,0.000334,0.027872,-0.273214,0.188721,629
6680,B004243WRS,1.413906,-0.000376,0.031249,-0.274681,0.227705,436
6681,B00427WJVK,1.11783,0.000507,0.024702,-0.234831,0.232366,676
6682,B00428DLCK,1.338057,3.7e-05,0.029574,-0.331118,0.20401,489
6683,B00428EJXU,1.132385,0.000195,0.025028,-0.236122,0.20378,887
6684,B00429BV3K,1.293196,0.000664,0.028575,-0.286649,0.190076,476
6685,B00429DO0I,1.37075,0.000768,0.030287,-0.28376,0.251815,497
6686,B00429O3EY,1.454507,0.000548,0.032144,-0.347977,0.168674,195
6687,B00429S19C,1.460949,0.001312,0.032264,-0.258897,0.186136,151
6688,B0042C0AG6,1.438765,0.000981,0.031785,-0.23445,0.230221,202
6689,B0042GH78G,1.444187,0.000386,0.031918,-0.336957,0.224962,435
6690,B0042I19QU,1.331253,0.000472,0.02942,-0.274948,0.184508,231
6691,B0042KWIBI,1.326974,0.000234,0.029328,-0.286447,0.212159,338
6692,B0042KWMHS,1.526708,-9e-06,0.033744,-0.312896,0.232789,222
6693,B0042L07YM,1.498606,-0.000239,0.033122,-0.349384,0.252411,314
6694,B0042L09HC,1.330975,-0.000453,0.029414,-0.32955,0.209078,375
6695,B0042L0CUQ,1.353858,4.3e-05,0.029924,-0.304025,0.209905,305
6696,B0042L1S8G,1.367114,-0.000377,0.030214,-0.254383,0.176486,220
6697,B0042L1XJK,1.338595,0.000114,0.029586,-0.321125,0.224293,464
6698,B0042NQZF0,1.447392,0.000273,0.03199,-0.298269,0.194902,203
6699,B0042P99WY,1.219411,8.7e-05,0.026952,-0.274844,0.22912,560
6700,B0042PE8LQ,1.363193,0.00011,0.03013,-0.334978,0.229772,455
6701,B0042PEBMM,1.228647,0.000315,0.027154,-0.274323,0.206881,456
6702,B0042SHWXY,1.351083,0.000711,0.029854,-0.285276,0.229347,324
6703,B0042SX6RA,1.136185,-4.1e-05,0.025112,-0.265867,0.236851,1236
6704,B0042SXYUY,1.331775,0.00052,0.029431,-0.279822,0.222691,1994
6705,B0042UDBFK,1.286765,0.000381,0.028438,-0.283553,0.204135,449
6706,B0042WIHNY,1.334105,0.000242,0.029486,-0.250198,0.222536,258
6707,B0042WJDOQ,1.368076,-3e-06,0.030238,-0.287774,0.202995,311
6708,B0042X83UA,1.396874,0.000338,0.030873,-0.330916,0.218408,435
6709,B0042XTB5G,1.451366,0.000574,0.032074,-0.308874,0.248732,290
6710,B0042ZB70Q,1.532207,0.00049,0.033862,-0.240504,0.197734,156
6711,B00433BVR6,1.259993,0.000139,0.027849,-0.253969,0.186203,246
6712,B00433FU64,1.246212,0.000693,0.027536,-0.321823,0.305975,1402
6713,B00433P91A,1.418661,0.000157,0.031356,-0.315258,0.194345,347
6714,B00433VGVW,1.344609,0.000529,0.029714,-0.292803,0.200885,352
6715,B0043494XS,1.339806,0.000534,0.029608,-0.340219,0.270931,488
6716,B004367X70,1.598342,0.00055,0.035323,-0.30243,0.198281,178
6717,B0043BUW78,1.505843,7.5e-05,0.033283,-0.371758,0.268162,594
6718,B0043BWJN8,1.299635,-0.000351,0.028723,-0.271167,0.226661,426
6719,B0043D4FPQ,1.416423,6.6e-05,0.031306,-0.304087,0.252038,422
6720,B0043IX95I,1.356538,0.000529,0.029978,-0.249634,0.259918,511
6721,B0043KX2AS,1.397407,0.00015,0.030886,-0.346082,0.216216,461
6722,B0043OSHUY,1.626485,0.000704,0.035942,-0.316777,0.205041,109
6723,B0043OSIVM,1.302964,-6e-06,0.028799,-0.222957,0.149948,146
6724,B0043OSKZG,1.514708,0.000337,0.033477,-0.25531,0.15799,99
6725,B0043OWJG2,1.24564,0.000615,0.027525,-0.286145,0.2687,1050
6726,B0043OYFKU,1.572107,-0.000171,0.034747,-0.30681,0.179942,120
6727,B0043P0J5O,1.328394,1.3e-05,0.029361,-0.228923,0.162623,150
6728,B0043SIQNI,1.470334,0.00125,0.032474,-0.242719,0.226093,144
6729,B0043SM4CM,1.4177,0.000943,0.031321,-0.254105,0.211503,154
6730,B0043TR2JQ,1.18404,-2.4e-05,0.02617,-0.247682,0.169396,652
6731,B0043TRC28,1.456793,0.000302,0.032197,-0.348399,0.313258,505
6732,B0043TURKC,1.547323,0.000479,0.034196,-0.257016,0.190702,86
6733,B0043TUSME,1.523879,0.001113,0.033663,-0.336451,0.388116,455
6734,B0043TUVNU,1.527017,0.001278,0.033727,-0.335716,0.38167,460
6735,B0043TWOUI,1.526317,0.001033,0.03372,-0.347301,0.384322,462
6736,B0043ZJQSA,1.271151,-0.00037,0.028093,-0.271447,0.229383,404
6737,B00440AMNM,1.398436,1.9e-05,0.030909,-0.355517,0.258441,506
6738,B00443XOTS,1.430088,0.000401,0.031606,-0.251817,0.141514,124
6739,B004442TA2,1.210288,0.000925,0.026734,-0.290891,0.189213,1558
6740,B00445PBX8,1.25076,0.001321,0.027613,-0.293917,0.254444,541
6741,B00447EWNG,1.295448,0.000753,0.028623,-0.252621,0.263435,516
6742,B00449Q6I8,1.200623,0.000384,0.026534,-0.248534,0.243611,915
6743,B00449W12S,1.586931,-0.000494,0.035072,-0.383102,0.267039,493
6744,B0044CZX1G,1.320646,0.000104,0.029189,-0.29845,0.301396,507
6745,B0044QDX2S,1.38631,0.000342,0.030639,-0.267326,0.23617,271
6746,B0044SH66U,1.31926,0.000152,0.029159,-0.276273,0.177101,240
6747,B0044TIOVK,1.248689,0.000188,0.027598,-0.294634,0.211987,585
6748,B0044TIOYW,1.278749,-5.9e-05,0.028263,-0.297016,0.26686,565
6749,B0044TIP0K,1.239959,2.1e-05,0.027406,-0.26255,0.219476,592
6750,B0044TNORO,1.220018,3.5e-05,0.026965,-0.261352,0.225772,603
6751,B0044UGH54,1.328062,8e-05,0.029353,-0.284527,0.260564,450
6752,B0044XXO84,1.452312,0.000796,0.03209,-0.284135,0.173544,111
6753,B00450MNBU,1.320435,2.3e-05,0.029185,-0.324595,0.297776,1216
6754,B004510MT4,1.476848,0.000522,0.032638,-0.277547,0.214533,163
6755,B004510NLQ,1.435911,0.000445,0.031734,-0.310899,0.206193,205
6756,B004530AB2,1.122103,-7.3e-05,0.024801,-0.197242,0.191875,601
6757,B00456RP12,1.449279,0.000184,0.032032,-0.300742,0.201251,185
6758,B00458EG4O,1.47261,1e-06,0.032548,-0.325044,0.199494,341
6759,B00458IC58,1.450009,-0.000545,0.032044,-0.31997,0.150776,180
6760,B00459ZRRS,1.190734,0.000511,0.026313,-0.245545,0.244476,1065
6761,B0045EAMXW,1.613431,0.000612,0.035656,-0.293705,0.208038,106
6762,B0045F6A64,1.426874,0.001284,0.031511,-0.26168,0.229127,273
6763,B0045H1JXQ,1.202421,0.000542,0.026571,-0.25459,0.277177,629
6764,B0045H31AU,1.165811,0.000155,0.025767,-0.238222,0.270768,589
6765,B0045H31M8,1.283446,0.000589,0.028361,-0.277702,0.305022,600
6766,B0045H853S,1.188859,0.000118,0.026276,-0.235399,0.276454,596
6767,B0045H854W,1.307732,0.000151,0.028904,-0.286774,0.330943,730
6768,B0045HWN22,1.242444,0.000135,0.027461,-0.299486,0.316404,647
6769,B0045HYPIM,1.211451,0.000757,0.026765,-0.239892,0.24152,558
6770,B0045JAPYI,1.341391,0.00011,0.029648,-0.26632,0.229184,489
6771,B0045K1N8E,1.348796,0.000112,0.029812,-0.270203,0.251,475
6772,B0045KF6RI,1.41006,-0.00016,0.031165,-0.357735,0.251314,178
6773,B0045M2SZY,1.59883,0.000685,0.035331,-0.301883,0.214783,107
6774,B0045OR410,1.449179,0.000102,0.03203,-0.265808,0.180083,180
6775,B0045S0HXI,1.335262,0.000105,0.029512,-0.324839,0.215987,1510
6776,B0045SU05I,1.548092,0.000758,0.034208,-0.327488,0.212398,227
6777,B0045SU5ZI,1.556669,0.0016,0.034369,-0.229685,0.190057,175
6778,B0045U701S,1.332703,0.000181,0.029455,-0.302252,0.304007,643
6779,B0045U707M,1.476646,0.000495,0.032634,-0.312642,0.27844,437
6780,B0045V0JMO,1.401725,0.000218,0.030981,-0.270955,0.186639,242
6781,B0045VJPT2,1.817908,0.000189,0.04018,-0.460733,0.327772,453
6782,B0045VPQ2M,1.253515,-0.00072,0.027696,-0.329336,0.218995,1453
6783,B0045W22SW,1.319055,0.000813,0.029143,-0.247098,0.184103,314
6784,B0045W2UXO,1.403862,0.000119,0.031029,-0.319732,0.176231,223
6785,B0045W4X16,1.335102,0.00119,0.029485,-0.253564,0.179131,315
6786,B0045W9Y56,1.32944,-7.8e-05,0.029384,-0.300577,0.199797,302
6787,B0045WBFAI,1.309113,-0.000137,0.028934,-0.294548,0.185918,280
6788,B0045WDQFA,1.147827,4.3e-05,0.02537,-0.240011,0.20484,1444
6789,B0045WFN56,1.313231,0.000103,0.029025,-0.30112,0.239551,441
6790,B0045YVW0E,1.369437,0.000285,0.030267,-0.287905,0.270359,487
6791,B004600K00,1.458871,0.000417,0.032242,-0.268574,0.183468,104
6792,B00464EC1E,1.31537,0.000836,0.029061,-0.290419,0.202059,498
6793,B004667U2A,1.305066,0.000765,0.028835,-0.227232,0.172299,220
6794,B004667UHA,1.311362,0.000972,0.028968,-0.230504,0.177867,218
6795,B004669J24,1.311504,0.000835,0.028975,-0.222544,0.176049,235
6796,B00466RIH2,1.177657,0.000126,0.026029,-0.275503,0.173075,535
6797,B004673A8C,1.266378,0.00066,0.027982,-0.308392,0.208565,2077
6798,B004673HQC,1.217406,0.000478,0.026903,-0.248721,0.22608,1005
6799,B0046753EG,1.398004,0.00065,0.030892,-0.297481,0.267721,404
6800,B004675BIE,1.399908,0.000779,0.030932,-0.273906,0.30658,307
6801,B004675EI6,1.471632,0.000909,0.032514,-0.31403,0.307396,514
6802,B004675GL6,1.288944,0.00078,0.028478,-0.27546,0.226468,464
6803,B0046771N2,1.320164,0.000452,0.029175,-0.292204,0.212154,344
6804,B0046797WK,1.307688,0.000835,0.028891,-0.267602,0.22753,462
6805,B004679GB2,1.379891,0.000489,0.030495,-0.283412,0.258107,404
6806,B00467AXL4,1.371613,0.000483,0.030312,-0.263261,0.233638,441
6807,B00468KRH8,1.446099,0.00063,0.031956,-0.275782,0.271829,318
6808,B00469CIMO,1.334319,8.6e-05,0.029492,-0.263559,0.229017,482
6809,B0046BTAI2,1.505484,0.001121,0.033256,-0.343035,0.208442,171
6810,B0046D754G,1.471669,-0.00035,0.032526,-0.314284,0.196599,200
6811,B0046DZQDS,1.471404,1.2e-05,0.032522,-0.314558,0.300425,563
6812,B0046EBOFG,1.254514,0.000772,0.027717,-0.295365,0.301718,741
