sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
159-188-161-15,2,0,9969,B008DUCG7E,"Garnier Fructis Fall Fight Shampoo For Falling Breaking Hair, 13 Fluid Ounce Garnier Noticing hair in your bathroom sink or brush. Fight back with the new fall fight 3-step system. Fall fight from garnier fructis helps improve hair's resistance to everyday hair-fall. The formulas with energizing caffeine, fortifying biotin and fruit vitamins, strengthen hair from root to ends, reducing falling, breaking strands. The result is stronger, fuller-looking hair. Shampoos Beauty Hair Care"
159-188-161-15,2,1,9971,B008DUCLZ6,"Garnier Fructis Fall Fight Conditioner For Falling Breaking Hair, 13 Fluid Ounce Garnier Noticing hair in your bathroom sink or brush. Fight back with the new fall fight 3-step system. Fall fight from garnier fructis helps improve hair's resistance to everyday hair-fall. The formulas with energizing caffeine, fortifying biotin and fruit vitamins, strengthen hair from root to ends, reducing falling, breaking strands. The result is stronger, fuller-looking hair. Beauty Hair Care Conditioners"
162-155-190-151,2,0,11829,B00H5V3T2I,"Suave Professionals Gradual Self Tanner, Visible Glow-Fair-Medium, 7.5 Ounce Suave Moisturizers Beauty Body Lotions Skin Care"
162-155-190-151,2,1,11830,B00H5V3T8M,"Suave Professionals, Gradual Self Tanner, Visible Glow, Medium-Tan, 7.5 Ounce Suave Moisturizers Beauty Body Lotions Skin Care"
163-12-205-129,2,0,2197,B000SSDTOI,Seki Edge Deluxe Fingernail Clipper Seki Edge Our Seki Edge deluxe fingernail clipper can help maintain healthy looking nails. The built-in nail catcher traps excess clippings for easy disposal and the die-cast lever gives smooth easy action while cutting. It also comes with it's own metal etched file on the bottom to smooth nails after clipping. This all-in-one tool is great when you need everything in one. Beauty Tools & Accessories Nail Tools Clippers & Trimmers
163-12-205-129,2,1,2198,B000SSDTOS,"Seki Edge Deluxe Toenail Clipper Seki Edge The deluxe toenail clipper comes with a nail catcher to trap clippings for easy disposal, a die-cast lever for smooth, easy cutting motion and a laser etched file on the bottom to smooth nails after clipping. With a built-in nail catcher and built-in nail file, this is an all-in-one tool great for convenience. Beauty Tools & Accessories Nail Tools Clippers & Trimmers"
163-33-21-13,2,0,9365,B007BJ3KQ4,"World Pride Pocket Nail Cuticle Nipper Pack Contains Nail Trimmer, Pack of 3 World Pride Package included: 

1pc of Nail Cuticle Nipper; 
2pcs of Nail Files Beauty Tools & Accessories Nail Tools Clippers & Trimmers"
163-33-21-13,2,1,10141,B008S8MIR4,"SODIAL- Pocket Nail Cuticle Nipper Pack Contains Nail Trimmer, Pack of 3 SODIAL(TM) * Super worth the price for the pack* Contents:1Pc Nail Cuticle Nipper 2Pcs Nail Files With Plastic Packages Beauty Tools & Accessories Nail Tools Clippers & Trimmers"
164-163-68-137,2,0,1316,B000FVHS4U,Groganics Daily Topical Scalp Treatment 6 oz. Jar Groganics Natural herbal blends found only in the Brazilian Amazon and regulated by the FBHA to be used only to treat advance hair loss & severe thinning. These herbal extracts are available in limited quantities. You will feel the cool sensation as it freezes & blocks DHT to allow the follicle to grow thicker & stronger hair with consistent use. Hair & Scalp Treatments Beauty Hair Care
164-163-68-137,2,1,2551,B000XGA8U8,Groganics Deep Freeze Scalp Stimulant Conditioner Groganics Natural herbal blends found only in the Brazilian Amazon and regulated by the FBHA to be used only to treat advance hair loss & severe thinning. These herbal extracts are available in limited quantities. You will feel the cool sensation as it freezes & blocks DHT to allow the follicle to grow thicker & stronger hair with consistent use. Beauty Hair Care Conditioners
164-213-60-137,2,0,1929,B000OW9QCW,"Oshima Tsubaki Camellia Hair Care Oil - 60ml Oshima 100% Camellia Japonica seed oil from Japan is the natural way to restore moisture and sheen to hair with just a few drops.Product Size:Net Volume: 60ml, or about 2.0 US fluid ounces. Hair & Scalp Treatments Beauty Hair Care"
164-213-60-137,2,1,4593,B0022NHBFK,"Oshima Tsubaki Camellia Hair Care Oil - 60ml Oshima Tsubaki 100% Camellia Japonica seed oil from Japan is the natural way to restore moisture and sheen to hair with just a few drops.Product Size:Net Volume: 60ml, or about 2.0 US fluid ounces. Hair & Scalp Treatments Beauty Hair Care"
164-241-48-36,2,0,1515,B000HLH758,"Dabur  Vatika Hair Oil, 300 ml Bottle Dabur Dabur Vatika is a premium coconut hair oil enriched with henna, amla, lemon, and six other trusted herbs. Vatika's unique natural formulation ensures deeper oil penetration to give your hair and scalp complete nourishment for problem-free, healthy hair. Hair & Scalp Treatments Beauty Hair Care"
164-241-48-36,2,1,1612,B000JWM7FA,"Dabur Vatika Enriched Coconut Hair Oil 300ml (Pack of 2 Bottles) Dabur Vatika Hair Oil is a delicate mix of pure coconut oil with special hair care herbs including henna, amla and lemon. Blended together to strengthen each strand of hair from within. Vatika provides natural nourishment to your hair. Giving it body and radiance, taking care of the critical balance of nutrients. Hair & Scalp Treatments Beauty Hair Care"
165-134-27-155,2,0,507,B0002PCH2M,"Focus 21 Sea Plasma All Purpose Skin and Hair Moisturizing Spray 12 oz Focus Focus 21 Seaplasma All Purpose Skin and Hair Moisturizer with NA-PCA draws moisture from the air and binds it to hair and skin. Aloe Vera is included to soothe chapped skin. Two other oil-free moisturizers, Mucopolysaccharides and Simethicone, protect skin and hair while sunbathing and swimming. Sea water fives SeaPlasma Spray Moisturizer a healing, stimulating effect. This wonderful formula prevents formation of free radicals which cause aging, dry skin, hair and scalp problems. Beauty Styling Products Hair Sprays Hair Care"
165-134-27-155,2,1,927,B000B5S2LS,"Focus 21 Sea Plasma Hair and Skin Moisturizer 32oz Focus This special formula treats dry skin and hair with the natural moisture-binder, Na-PCA. This substance attracts moisture to make dry, parched skin and hair smooth and supple. Aloe Vera is included to soothe chapped skin. Two other oil-free moisturizers, Mucopolysaccharides and Simethicone, protect skin and hair while sunbathing and swimming. Sea water fives SeaPlasma Spray Moisturizer a healing, stimulating effect. Beauty Hair Care"
165-154-138-105,2,0,6167,B003LDLO4E,"Weleda Wild Rose Smoothing Day Cream, 1-Fluid Ounce Weleda For dry skin. This rich, rejuvenating day cream, with organic rosehip seed oil blended with essential fatty acids and antioxidant, helps stimulate your skin&#x2019;s natural growth process and protect your skin from dryness&#x2014;all to soften fine lines and counter the first signs of aging. With preserved elasticity and vitality your skin feels nourished, smooth and beautifully radiant, while your senses are harmonized with the delicate fragrance of fresh, organic roses. Creams & Moisturizers Beauty Day Creams Face Skin Care"
165-154-138-105,2,1,6169,B003LDOSXI,"Weleda Wild Rose Smoothing Night Cream, 1-Fluid Ounce Weleda This rich cream, made with organic rosehip seed oil that is rich in vitamins A and antioxidants, helps stimulate your skin&#x2019;s growth process during its nightly regenerative cycle. Organic olive oil contains a high quantity of vitamin E to provide deep, restorative moisture and balance where your skin needs it most while evening primrose oil and myrrh soften fine lines and counter the first signs of aging. Your skin wakes up refreshed with a renewed glow. Creams & Moisturizers Beauty Night Creams Face Skin Care"
166-235-47-93,2,0,4822,B002D48QI4,"Glytone Mild Gel Wash, 6.7-Ounce Package Glytone Mild Gel WashTo cleanse.  Highly effective cleansers formulated with free glycolic acid to gently, yet thoroughly, rid skin of impurities.  4.7% glycolic acid. Beauty Cleansers Skin Care Face"
166-235-47-93,2,1,4823,B002D48QIE,"Glytone Mild Cream Wash, 6.7-Ounce Package Glytone Mild Cream WashTo cleanse.  Highly effective cleansers formulated with free glycolic acid to gently, yet thoroughly, rid skin of impurities.  3.4% glycolic acid. Beauty Cleansers Skin Care Face"
168-150-205-20,2,0,7200,B004FS6X9U,"Boot's No7 Protect &amp; Perfect Intense Serum - 1 oz Boots Reveal younger looking, beautifully refined skin with this powerful blend of caring and skin restoring ingredients. Light and non-greasy, it glides on instantly softening and smoothing your skin. Then, with regular use, it works to renew your complexion, restoring radiance and helping to reduce the appearance of pores, fine lines and wrinkles in just 4 weeks. With concentrated levels of our unique antioxidant complex and skin-firming pro-retinol complex to boost and maintain skin's elasticity. Known in the UK as No7 Protect & Perfect, Britain's #1 anti-aging sensation proven by independent scientists to really work.Created with Care. We've created this hypo-allergenic product using only ingredients we know and trust. It has been tried and tested by guests with even the most sensitive skin, so you'll know it will be good to yours. Dermatologically tested. 1 U.S. fl. oz.How to Use: Use day and night to supplement a moisturizing regimen. Apply a small amount of serum to the palms of the hands and smooth over the face, avoiding the eye area. Finish with moisturizer. Creams & Moisturizers Beauty Skin Care Face"
168-150-205-20,2,1,10202,B008WA2K9O,"Boots No7 Lifting and Firming Night Cream, 1.6 Fl. Oz. Boots Bright, beautiful & uplifted. Firm, lift and brighten the look of your skin with this multitasking night cream. This rich and easily absorbed cream leaves your skin instantly feeling soft and more moisturized, chasing away the signs of aging and visibly reducing the appearance of lines and wrinkles. It evens skin tone, lifts & firms, for younger looking skin in just 4 weeks. Hypo-allergenic. 1.6 U.S. fl. oz. Creams & Moisturizers Beauty Night Creams Face Skin Care"
168-44-171-41,2,0,9995,B008FZ562E,"L'Oreal Paris RevitaLift Triple Power Concentrated Serum Treatment, 1.0 Fluid Ounce L&#39;Oreal Paris L'Oreal Paris Revitalift presents the next generation of skincare.  This powerful, luxurious concentrated serum goes beyond a simple anti-aging cream to fight wrinkles, re-firm contours and replenish facial volume.  Powered by our highest concentration of Pro-Xylane, a patented L'Oreal ingredient that is shown to stimulate collagen production and  formulated with Hyaluronic Acid to quickly penetrate skin to help fight each wrinkle.  In 1 week, skins texture appears smoother In 4 weeks, elasticity is increased and skin looks younger, firmer and lifted. Serums Beauty Eyes Skin Care"
168-44-171-41,2,1,10916,B00AYOHWQW,"L'Oreal Paris RevitaLift Triple Power SPF 30 Day Lotion, 1.7 Fluid Ounce L&#39;Oreal Paris L'Oreal Paris Revitalift presents the next generation of skincare.  This powerful, luxurious moisturizer goes beyond a simple anti-aging cream to fight wrinkles, re-firm contours and replenish facial volume.  Powered by our highest concentration of Pro-Xylane, a patented L'Oreal ingredient that is shown to stimulate collagen production and  formulated with Hyaluronic Acid to quickly penetrate skin to help fight each wrinkle.  In 1 week, skins texture appears smoother In 4 weeks, elasticity is increased and skin looks younger, firmer and lifted.  Provides broad spectrum UVA/UVB SPF 30 protection. Creams & Moisturizers Beauty Fluids & Lotions Lotions Face Skin Care"
170-248-209-209,2,0,10985,B00B3MGWTM,"Pantene Pro-V Expert Collection Advanced Keratin Repair Hair Products Starter 1 Kit Pantene The Pantene Pro-V Expert Collection is a premium line born from our Swiss heritage and has been specially crafted for those who seek an exceptional level of care.Repair 2 years of Damage in 2 Minutes: Shampoo, Conditioner, and split End Fuser work together to restore smoothness to rough hair. Pantenes extensive research in hair care revealed that daily heat styling, chemical processing, and even brushing can leave your hair rough, dull, and dry, to the point of breaking. you can fight damage and experience manageable hair that feels moisturized! Advanced+ Keratin Repair products each help protect and repair hair, which is made mostly of keratin, by wrapping it in a protective layer to help restore its surface to a healthy looking, smooth condition. Experience the hair you want: In the shower, hair is instantly smoothed. On the brush, hair is strengthened against breakage. In the mirror, see smooth, shiny hair.Pro-V Advanced + Keratin Repair Shampoo, Conditioner, and split End Fuser each fight damage, provide shine, and give smooth hair in just 1 use! The split End Fuser helps fuse & prevent new split ends. With Vitamin B3., provitamins, caffeine, emollients, and amino acids, it provides moisture & smoothness. Beauty Hair Care"
170-248-209-209,2,1,10986,B00B3MJXSE,"Pantene Pro-V Expert Collection Agedefy Hair Products Starter 1 Kit Pantene The Pantene Pro-V Expert Collection is a premium line born from our Swiss heritage and has been specially crafted for those who seek an exceptional level of care. Hair that acts up to 10 Years younger: Thickens existing hair strands. Pantene s Dr. Jeni Thomas partnered with Olay experts to get to the root of women s aging hair. Studies over the course of 1.0 years, including 2.000 women, revealed that in your 40s and beyond, hair appears thinner through loss of density, diameter and damage that leads to breakage. This Pro-V AgeDefy Starter Kit with Advanced Thickening Treatment includes products that help fight signs of hair aging, and also works together to increase the diameter of existing hair for hair that acts up to 1 years younger.The Advanced Thickening Treatment thickens each existing individual hair strand and delivers a potent blend of vitamin b3., panthenol and caffeine deep within the hair, providing suppleness.Day 1: Thickens existing hair, so it s as if you have up to 6500 more hair strands.Day 14: Hair strands achieve maximum thickness. Day 30 & Beyond: Hair is supple and maximum thickness is maintainedPro-V Age Defy shampoo, conditioner, and Advanced Thickening Treatment are designed to work together as a kit for even thicker hair strands.Gentle enough for daily use on color-treated hair. Beauty Hair Color Hair Care Chemical Hair Dyes"
172-0-73-42,2,0,5509,B0030GFXOY,Fekkai Sheer Hold Hair Spray Hair Products 5.8 Oz Fekkai Beauty Styling Products Hair Sprays Hair Care
172-0-73-42,2,1,11727,B00GMWMMOW,Fekkai Sheer Hold Hair Spray 8oz Fekkai Beauty Styling Products Hair Sprays Hair Care
172-0-73-93,2,0,5507,B0030GFXNA,Fekkai Full Volume Mousse Hair Product 5.5 Fl Oz Fekkai Mousses & Foams Beauty Styling Products Hair Care
172-0-73-93,2,1,11726,B00GMWMMOC,Fekkai Full Blown Volume Aerosol Styling Whip 6oz Fekkai Beauty Styling Tools Hair Care
172-186-57-128,2,0,11514,B00EF1QRMU,"Toni&amp;Guy Glamour Volume Plumping Whip, 2.82 Fluid Ounce Toni &amp; Guy Beauty Styling Products Hair Care Creams, Gels & Lotions"
172-186-57-128,2,1,11698,B00GJ7WV8M,"Toni&amp;Guy Classic Smoothing Lotion, 3.56 Fluid Ounce Toni &amp; Guy Beauty Styling Products Hair Care Creams, Gels & Lotions"
172-2-236-109,2,0,658,B0007CXWRE,"Aveda Brilliant Anti-Humectant Pomade, 2.6 Ounces AVEDA Aveda Brilliant Anti-Humectant Pomade Pomades & Waxes Beauty Styling Products Hair Care"
172-2-236-109,2,1,660,B0007CXWUG,"Aveda Confixor Liquid Gel, 8.5 Ounces Aveda Aveda Confixor Conditioning Fixative Beauty Styling Products Hair Care Creams, Gels & Lotions"
173-153-52-227,2,0,3723,B001EJOPV6,"Buf-Puf Single-Use Facial Sponges with Cleanser, Normal to Dry Skin, 40-Count Packages (Pack of 6) Buf-Puf Forty Single Use SpongesThoroughly cleans and refreshes your skin.Conveniently and quickly leaves skin feeling clean and refreshed!Use every dayLifts off dry, dulling skin cellsGently cleanses away makeup, dirt and excess oilLeaves skin smooth and soft, perfectly prepped for moisturizers and makeupDermatology-tested for gentleness Beauty Cleansers Skin Care Face"
173-153-52-227,2,1,3724,B001EJOPW0,"Buf-Puf Single-Use Facial Sponges with Cleanser, Normal to Oily Skin, 40-Count Packages (Pack of 6) Buf-Puf The Buf-Puf Single-Use Facial Sponges thoroughly cleans and refreshes your skin. Designed for normal to oily skin, these single-use sponges are made with a built-in cleanser to lift off dry, dulling skin cells. They are perfectly prepped for moisturizers and makeup. Dermatology-tested for gentleness, these sponges are made for every day use. Beauty Cleansers Skin Care Face"
174-204-213-41,2,0,6527,B003XFKACM,"CHI Silk Infusion, 6 Fluid Ounce CHI Infra is the first hair care line of its kind utilizing CHI 44 Ceramic and Cationic Hydration Interlink. It provides moisture and strength by interlocking it into the inner structure of the hair. Beauty Styling Products Hair Care Hair Styling Serums"
174-204-213-41,2,1,8313,B005I4QTJY,"CHI Silk Infusion, 12 Fluid Ounce CHI Infra is the first hair care line of its kind utilizing CHI 44 Ceramic and Cationic Hydration Interlink. It provides moisture and strength by interlocking it into the inner structure of the hair. Beauty Styling Products Hair Care Hair Styling Serums"
174-255-240-166,2,0,6413,B003UNPS0Q,"Kenra Platinum Blow-Dry Spray 3.4 oz Kenra Blow-Dry Spray dramatically decreases blow-dry time and provides intense heat protection from damage and breakage. This lightweight formulation detangles, smoothes, and softens while eliminating frizz and resisting humidity for long-lasting, healthy looking results. Beauty Styling Products Hair Sprays Hair Care"
174-255-240-166,2,1,8051,B0056MYSHI,"Kenra: Platinum Blow-Dry Spray, 3.4 oz Kenra Blow-Dry Spray dramatically decreases blow-dry time and provides intense heat protection from damage and breakage. This lightweight formulation detangles, smoothes, and softens while eliminating frizz and resisting humidity for long-lasting, healthy looking results. Beauty Styling Products Hair Sprays Hair Care"
175-180-174-127,2,0,7206,B004GA94I4,"Daylee Naturals Body Brush with Detachable Handle Use this natural bristle back brush with your favourite soap or body shampoo to cleanse and massage your skin, revitalising your entire body.  The brush head can be used alone or attached to the wooden handle, excellent for hard-to reach places skin cleaning.  The natural 100% boar bristle fibers stimulate circulation and gently rub away dead skin.  To keep your bristle back brush in good condition rinse throughly in running water after each use and hang to dry in a ventilated area.  Scrub your shoulders, back, and lower extremities without strain.  Great for those with limited range of motion. Bath Brushes Beauty Bath & Body Bathing Accessories"
175-180-174-127,2,1,11270,B00CFSM670,"&quot;Touch Me&quot;&reg; 100% Deluxe Brush Natural Boar Bristle Detachable 17&quot; Curved Long Handle Wooden Bath Body Back Brush, with non-slip ergonomic grip. Premium Quality This long handle back brush is specially designed to clean those hard-to-reach spots on your body. The detachable head can come off to scrub your arms, legs and body. 100% Natural boar's hair bristles will deeply exfoliate away roughness and dirt by revealing newer skin cells.  To use, wet brush and apply liquid cleansing gel, then gently brush your body. Rinse and hang to dry after each use to prolong the brush life. Bath Brushes Beauty Bath & Body Bathing Accessories"
177-120-190-7,2,0,6130,B003JNQV7G,"Urban Decay All Nighter Long-Lasting Makeup Setting Spray 4 oz All Nighter Long Lasting Makeup Setting Spray - This groundbreaking formula mists on, ensuring that your makeup won't budge for 16 hours. Really. What's that mean for you? All Nighter mist prevents loss of color, melting, sliding, caking, cracking, excess shine, fading blush, drooping eye shadow and lip color disappearance. And it's formulated to resist moisture, so you can fearlessly sweat, cry, or get your Jacuzzi on... You are guaranteed makeup that always looks just-applied, without ever feeling sticky or tight. Imagine the possibilities.It's the new final step to your makeup routine. Just a couple sprays on top of your makeup and you're out the door. This seemingly weird extra step suddenly becomes the one step you can't do without. Backed by years of science, All Nighter is simply unlike any other product available and keeps you looking flawless.All Nighter is allergy tested, dermatologist tested,&nbsp;and free of oil, parabens, and fragrance. 4 oz.-Urban Decay Cosmetics All Nighter Long Lasting Makeup Setting Spray - 4 Oz Makeup Foundation Beauty Face"
177-120-190-7,2,1,7563,B004QRX6U4,"Urban Decay All Nighter Long-Lasting Makeup Setting Spray 0.51 oz/15ml All Nighter Deluxe Edition - This groundbreaking formula mists on, ensuring that your makeup won't budge for 16 hours. Really. What's that mean for you? All Nighter mist prevents loss of color, melting, sliding, caking, cracking, excess shine, fading blush, drooping eye shadow and lip color disappearance. And it's formulated to resist moisture, so you can fearlessly sweat, cry, or get your Jacuzzi on...You are guaranteed makeup that always looks just-applied, without ever feeling sticky or tight. Imagine the possibilities. It's the new final step to your makeup routine. Just a couple sprays on top of your makeup and you're out the door. This seemingly weird extra step suddenly becomes the one step you can't do without. Backed by years of science, All Nighter is simply unlike any other product available and keeps you looking flawless. All Nighter is allergy tested, dermatologist tested, and free of oil, parabens, and fragrance. (.51 oz.) - All Nighter Deluxe Edition Makeup Foundation Beauty Face"
178-90-78-235,2,0,8426,B005MIFIW0,"John Frieda Sheer Blonde Colour Renew Tone-Correcting Conditioner, 8.45 Ounces  (Pack of 2) John Frieda John frieda sheer blonde color renew tone-restoring conditioner 8.45 fluid ounce renews color for noticeably brighter blonde in 3 washes. Beauty Hair Care Conditioners"
178-90-78-235,2,1,8427,B005MIFIWK,"John Frieda Sheer Blonde Colour Renew Tone-Correcting Shampoo, 8.45 Ounces (Pack of 2) John Frieda John frieda color renew tone-restoring shampoo-8.45 fluid ounce-renews color for noticeably brighter blonde in 3 washes. Shampoos Beauty Hair Care"
179-70-134-255,2,0,793,B0009OAHQ4,"Bora Bora by Liz Claiborne for Men, Cologne Spray, 3.4-Ounce Liz Claiborne Introduced in 2002. Fragrance notes: cedarwood, lime and sandalwood. Recommended use: daytime. Fragrance Beauty Cologne Men's"
179-70-134-255,2,1,805,B0009OAI7C,"Passion by Elizabeth Taylor for Men, Cologne Spray, 4-Ounce Elizabeth Taylor Introduced in 1989. Fragrance notes: ginger, clove oil, nutmeg, jasmine and vanilla. Recommended use: evening. Fragrance Beauty Cologne Men's"
180-145-44-137,2,0,2221,B000TBZJOM,Swissco Tortoise Perm Comb Wide Tooth Swissco This Swissco comb will glide smoothly without hurting the scalp. Handmade in India. Beauty Styling Tools Hair Care Combs
180-145-44-137,2,1,2253,B000TUFLIC,Swissco Tortoise Wet Comb Wide Tooth Swissco This Swissco comb will glide smoothly without hurting the scalp. Handmade in India. Beauty Styling Tools Hair Care Combs
180-203-253-140,2,0,4688,B0028R0WFG,"Century Shampoo Scalp Massage Brush #100 * Blue * 6 - Brushes Century * Stimulating Scalp Massagers* Each made of plastic with a finger ring* 1/2"" Long Concave Bristles formed to the curvature of the human head * Each 3.25"" dia. x 2"" Tall * Color: Blue* Made in USA* 6 - Brushes Beauty Styling Tools Hair Care Brushes"
180-203-253-140,2,1,4689,B0028R4SRO,"Shampoo Scalp Massage Brush Century #100 * Made in USA * (1 Blue Brush) Century * Stimulating Scalp Massager* Plastic with Finger Ring* 1/2"" Long Concave Bristles formed to the curvature of the human head * 3.25"" dia. x 2"" Tall * Color: Blue* Made in USA Beauty Styling Tools Hair Care Brushes"
180-242-29-140,2,0,2586,B000YB6TIM,Kent The Handmade Comb - 182 mm Medium Coarse and Fine Toothed Comb Sawcut 6T Kent Buy Kent Hair Brushes & Combs - Kent The Handmade Comb - 182 mm Medium Coarse and Fine Toothed Comb Sawcut 6T Beauty Styling Tools Hair Care Combs
180-242-29-140,2,1,2587,B000YB70PS,Kent The Handmade Comb - 143 mm Fine and Coarse Toothed Pocket Comb Sawcut R7T Kent Buy Kent Hair Brushes & Combs - Kent The Handmade Comb - 143 mm Fine and Coarse Toothed Pocket Comb Sawcut R7T Beauty Styling Tools Hair Care Brushes
181-11-15-241,2,0,11534,B00EOP3MJI,"Banana Boat for Men Triple Defense SPF 30, 6 Ounce Banana Boat Banana boat triple defense sunscreen lotion for men SPF 30.&#xA0;Banana boat sunscreen for men will provide you with heavy duty sun protection while also combating odor, even while you are sweating.&#xA0;Active protect provides you with technology that kicks in when the sun's at its strongest and you need it most.&#xA0; This banana boat triple defense sunscreen for men also will hydrate your skin with aloe and vitamin E while providing you with a manly scent. Sun Beauty Skin Care Skin Protection"
181-11-15-241,2,1,11535,B00EOP3O3C,"Banana Boat for Men Triple Defense Spray SPF 30, 6 Ounce Banana Boat Banana boat triple defense sunscreen lotion for men SPF 30.&#xA0;Banana boat sunscreen for men will provide you with heavy duty sun protection while also combating odor, even while you are sweating.&#xA0;Active protect provides you with technology that kicks in when the sun's at its strongest and you need it most.&#xA0; This banana boat triple defense sunscreen for men also will hydrate your skin with aloe and vitamin E while providing you with a manly scent. Sun Beauty Skin Care Skin Protection"
181-120-229-145,2,0,6013,B003FXAOGE,"Physicians Formula Healthy Wear Powder Foundation, SPF 50, Natural Beige 7072 Skin-perfecting coverage; smooth powder finish. Protects + prevents + restores. Healthy = beautiful. Delivers maximum broad spectrum UVA/UVB protection and full coverage with a soft-matte finish. Beauty's response to a thinning ozone layer. Protects - SPF Boosters and mineral-based titanium dioxide & zinc oxide provide SPF 50 protection and help skin stay protected longer without residue or greasiness. Prevents - potent antioxidant blend helps to prevent future UV damage and premature signs of aging. Restores - licorice extract & tomato derivates help brighten skin and diminish the appearance of sun spots. High performance formula. Long-wearing; perspiration-resistant; water-resistant. Made in Italy. Makeup Foundation Beauty Face"
181-120-229-145,2,1,6015,B003FXE6VI,"Physicians Formula Healthy Wear SPF 50 Powder Foundation - Light Physicians Formula: Healthy Wear Powder Foundation, Translucent Light. Physicians Formula Healthy Wear SPF 50 Powder Foundation delivers maximum SPF 50 broad spectrum UVA/UVB protection and full coverage with a soft-matte finish and protects- SPF Boosters and Mineral-based sunscreens provide SPF 50 protection without residue or greasiness. It also has a potent antioxidant blend that helps prevent future UV damage and premature signs of aging. The Licorice Extract & Tomato Derivatives help brighten skin and diminish the appearance of sun spots. Makeup Foundation Beauty Face"
181-153-78-64,2,0,1205,B000EPA4GQ,"Neutrogena Ultra Sheer Dry-Touch Sunscreen, SPF 55, 3 Ounce Neutrogena Ultra Sheer Dry-Touch Sunblock SPF 55 is a revolutionary, dermatologist-tested formula that contains Helioplex technology, the latest breakthrough in UV protection.   Helioplex delivers unbeatable UVA protection. It works better to help prevent damaging UVA rays from penetrating deep under skin's surface. Dry-Touch technology absorbs excess sunscreen oils, leaving a clean, lightweight, non-shiny finish.   Serious sun protection never felt this light on your skin.   This product features Helioplex, a breadth of stabilized sunscreen technologies that delivers superior protection from the sun. Sun Beauty Sports Skin Protection Skin Care"
181-153-78-64,2,1,2914,B0013OFRUK,"Ultra Sheer Dry-Touch Sunblock SPF 70 by Neutrogena for Unisex - 3 oz Sunblock Neutrogena Ultra Sheer Dry-Touch Sunblock SPF 70 is a revolutionary, dermatologist-tested formula that contains Helioplex technology, the latest breakthrough in UV protection.   Helioplex delivers unbeatable UVA protection. It works better to help prevent damaging UVA rays from penetrating deep under skin's surface. Dry-Touch technology absorbs excess sunscreen oils, leaving a clean, lightweight, non-shiny finish.   Serious sun protection never felt this light on your skin.   This product features Helioplex, a breadth of stabilized sunscreen technologies that delivers superior protection from the sun. Sun Beauty Sports Skin Protection Skin Care"
181-20-58-139,2,0,1746,B000N2ZYGU,"Nia24 Prevention 100% Mineral Sunscreen SPF 30-2.5 oz NIA24 Complexion CareA sunscreen that leaves no residue? Nia24 Prevention 100% Mineral Sunscreen SPF 30 is designed specifically for you that along with providing broad spectrum protection from the sun leaves no white residue on your skin. This sunscreen helps in repairing sun-damaged skin, promoting a skin that is healthier in texture and tone.SPF of 30, offers protection from the harmful UVA/UB rays of the sunPromotes skin health, tone and textureRepairs sun-induced damageThis oil-free, mineral sunscreen quickly absorbs into the skin and is great on oily skin.Just for you:All skin types, especially oily skinA Closer Look:Nia24 Prevention 100% Mineral Sunscreen SPF 30 contains titanium dioxide and zinc oxide that provide antioxidant protection to your skin> It absorbs quickly, leaving no residue, prevents sun-damage and enhances the tone and texture of your skin.Get Started:Apply a pearl-size amount on face and neck. Can be used on cleansed skin or over a moisturizer, followed by make-up. Can be used in the morning and at night or as needed. Sun Beauty Sports Skin Protection Skin Care"
181-20-58-139,2,1,7688,B004V65RMU,"NIA24 Sun Damage Prevention UVA/UVB Sunscreen SPF 30/PA +++ 2.5 fl oz/75 ml NIA24 Skin Cancer Foundation RecommendationThe Seal of Recommendation is granted to products that provide effective UV sun protection and safely aid in the prevention of sun-induced damage to the skin.      This lightweight, non-greasy lotion with SPF 30 and PA+++ absorbs instantly into skin. This sunscreen is formulated with powerful ingredients that provide UVA (aging rays) and UVB (burning rays) protection from sun damage while helping to repair the skin barrier.    Benefits:  Niacin helps to strengthen the skin barrier.  Visibly improves skin tone, texture and hyperpigmentation.  Ceramides help promote healthy, vibrant skin.  Antioxidants protect skin against free radicals. Sun Beauty Sports Skin Protection Skin Care"
181-204-183-25,2,0,2133,B000R9A56I,"La Roche-Posay Anthelios SX Daily Moisturizing Cream SPF 15 with Mexoryl SX,  3.4-Ounces La Roche-Posay Anthelios SX is a light, non-greasy, fragrance-free daily use moisturizer with sunscreen that combines Parsol 1789 (avobenzone) and an innovative ingredient, Mexoryl SX (ecamsule) to help provide UVA protection. It is allergy-tested, PABA-free, suitable for sensitive skin and offers 24-hour hydration. Anthelios SX has complete broad spectrum protection. Anthelios SX contains MEXORYL&#8482; SX, the most effective FDA-approved organic filter designed to protect against short UVA rays (maximum absorption at 344nm) with high photostability, a key factor in sunscreen protection efficacy. This high photostability means the sunscreen will maintain a higher UVA protective ability longer and not degrade as quickly as other FDA approved UVA filters when exposed to the sun. Moisturizers Beauty Body Skin Care Creams"
181-204-183-25,2,1,3583,B001DK9RQE,"La Roche-Posay Anthelios 40 Suncreen Cream UVA Protection with Mexoryl SX, 1.7-Ounce Tube La Roche-Posay Anthelios 40 is a unique sunscreen that combines Parsol 1789 (avobenzone) and an innovative ingredient, Mexoryl SX (ecamsule) to help provide UVA and broad UVA/UVB protection Sun Beauty Skin Care Skin Protection"
