sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
131-197-74,2,0,5758,B00385WMH8,"Betty Dain Stylish Design Terry Lined Shower Cap, The Socialite Collection, &quot;safari Spots&quot; Betty Dain The Betty Dain Socialite Collection of Stylish Shower Caps shown here in the pattern ""Safari Spots"" offers a waterproof and mold resistant nylon shower cap with a plush terry lining that is oversized to fit thick or long hair. Additional pattern ""Puppy Love"" available separately. Beauty Bath & Body Shower Caps Bathing Accessories"
131-197-74,2,1,5759,B00385WMHI,"Betty Dain Stylish Design Terry Lined Shower Cap, The Socialite Collection, &quot;puppy Love&quot; Betty Dain The Betty Dain Socialite Collection of Stylish Shower Caps shown here in the pattern ""Puppy Love"" offers a waterproof and mold resistant nylon shower cap with a plush terry lining that is oversized to fit thick or long hair. Additional pattern ""Safari Spots"" available separately. Beauty Bath & Body Shower Caps Bathing Accessories"
131-198-74,2,0,5762,B00385WMIM,"Betty Dain Stylish Design Mold Resistant Shower Cap, The Hipster Collection, &quot;Flower Power&quot; Betty Dain The Betty Dain Hipster Collection of Stylish Shower Caps shown here in the pattern ""Flower Power"" offers a waterproof and mold-resistant shower cap that is oversized to fit thick or long hair. The Hipster Collection of Stylish Shower Caps is made from  frosted PEVA and comes with a colorful elastic lace trim. Additional patterns ""Tough Love"" and ""Hippie Chick"" available separately. Beauty Bath & Body Shower Caps Bathing Accessories"
131-198-74,2,1,5763,B00385WMJ6,"Betty Dain Stylish Design Mold Resistant Shower Cap, The Hipster Collection, &quot;Tough Love&quot; Betty Dain The Betty Dain Hipster Collection of Stylish Shower Caps shown here in the pattern ""Tough Love"" offers a waterproof and mold-resistant shower cap that is oversized to fit thick or long hair. The Hipster Collection of Stylish Shower Caps is made from  frosted PEVA and comes with a colorful elastic lace trim. Additional patterns ""Hippie Chick"" and ""Flower Power"" available separately. Beauty Bath & Body Shower Caps Bathing Accessories"
132-101-41,2,0,2254,B000TUQWDA,"Diane Twist-Flex Rods, Blue, 9/16&quot; Diane Twist-flex rods are soft, flexible and lightweight rollers used to create curls. Available in a variety of lengths and widths to accommodate any hair type. No pins or clips needed. Ideal for speed setting. 10 inches long and 9/16 inches diameter. Blue. 6 per bag. Beauty Styling Tools Hair Care Hair Rollers"
132-101-41,2,1,2433,B000VUKQ8K,"Diane Snap On Magnetic Roller, Purple, 1.75&quot;, 6/bag Diane Snap-on magnetic rollers create smooth, soft curls. Strong, non-breakable material. Holds locks and curls in place with grooved edges. No pins or clips needed. 1 3/4 inches. Purple. 6 per bag. Beauty Styling Tools Hair Care Hair Rollers"
132-120-97,2,0,6071,B003I5SC22,Stay On Satin Natural Style Wrapping Scarf #1170 Spartan Brands The Stay On Satin Natural Style Wrapping Scarf is a large wrapping scarf that prevents breakage and saves your style. Headbands Hair Care Beauty Styling Accessories Styling Tools
132-120-97,2,1,6074,B003I5XHHM,Stay On Satin Nites Tie Up Wrap Cap in Assorted Colors #774 Cristina The Stay On Satin Nites Tie Up Wrap Cap is a styling headwrap that lets you protect your style while you sleep. Headbands Hair Care Beauty Styling Accessories Styling Tools
132-189-12,2,0,5483,B002ZNJI94,"Celebrity Jasmine Budget Cosmetology Ethnic Human Hair Manikin, 16-17 Inch Celebrity 16""-17"" dark brown.  100% human hair with vinyl head, natural neck and facial make-up.  Perfect for cutting and coloring.  Unique contoured base allows you to put on table top or holder. Hair Extensions & Wigs Hair Care Beauty Hair Extensions Styling Products"
132-189-12,2,1,5484,B002ZNJI9Y,"Celebrity Lexi Cosmetology Protein Fiber Hair Cutting Manikin, 26-28 Inch Celebrity 26""-28"" light auburn.  100% protein fiber hair with vinyl head and facial make-up.  Real human hair-like texture that is perfect for cutting and braiding. Hair Extensions & Wigs Hair Care Beauty Hair Extensions Styling Products"
132-237-81,2,0,1764,B000NBMEVY,"Marianna: Jumbo Section Clips, 3 pcs Marianna Marianna Jumbo Section Clips are great for sectioning long hair. Clips have extra strong spring and smooth finish for faster sectioning. Available in 3-Pack of black, white and pink clips. Hair Care Beauty Styling Accessories Styling Tools Clips"
132-237-81,2,1,9541,B007OT1XWE,"Vidal Sassoon 5-inch Pocket Combs, 2 Count Vidal Sassoon Vidal Sassoon Pocket Comb fits easy in pocket or purse for styling on the go! The fine teeth are best for short hair and sectioning small pieces of hair. Each comb measures 4.875 inches across. Package includes 2 black pocket combs. Beauty Styling Tools Hair Care Combs"
132-28-242,2,0,630,B0006PS3XU,"Marianna Bobby Pins 1 lb. - Black Marianna Crimped for fast, smooth insertion and removal, these double-coated, smooth finish, super grip pins are safe for all hair, including perms. Synthetic rubber tips protect hair and scalp. holds hair and hairpieces in place and can be used to create a base of support for such styles as a French Twist or Chignon Ratt. Hair Care Beauty Hair Pins Styling Accessories Styling Tools"
132-28-242,2,1,631,B0006PS3Y4,"Marianna Bobby Pins 1 lb. - Brown Marianna Crimped for fast, smooth insertion and removal, these double-coated, smooth finish, super grip pins are safe for all hair, including perms. Synthetic rubber tips protect hair and scalp. holds hair and hairpieces in place and can be used to create a base of support for such styles as a French Twist or Chignon Ratt. Hair Care Beauty Hair Pins Styling Accessories Styling Tools"
132-32-97,2,0,534,B0002YE8WA,"Vidal Sassoon VS14434 No Headache Headbands (2 Headbands) The Vidal Sassoon VS14434 No Headache Headbands feature a unique comfort design that is not too tight, and holds your hairstyles in place. Headbands Hair Care Beauty Styling Accessories Styling Tools"
132-32-97,2,1,10492,B009T6RTS2,Goody Mosaic Perfect Wrap Curved Bobby Pins - 18 pk. Goody You have worked hard to achieve your style so maintain it! The Goody curved wrap bobby pins will help secure your hair in place while you sleep. Hair Care Beauty Hair Pins Styling Accessories Styling Tools
132-40-123,2,0,7580,B004RGSGV8,"Goody Styling Essentials Simple Styles Bun Spiral Goody Styling Essentials The Goody Simple Styles Bun Spiral makes it easy to create the perfect classic bun, half-up bun or bun fountain. Simply twirl your hair into a bun and spin the bun spiral around it for a secure hold. The metallic polish adds the perfect finishing touch. Beauty Styling Tools Hair Care"
132-40-123,2,1,10494,B009T8GA12,"Oscar Blandi Pronto Styling Pin-Brown-1 ct. Oscar Blandi Bobby pins, be gone. Oscar Blandi Pronto Styling Pin firmly holds any updo-from a twist to a bun-in one simple step. The custom designed 3-prong pin instantly secures your style while its curved shape naturally contours the head for comfortable, long lasting hold. Hair Care Beauty Hair Pins Styling Accessories Styling Tools"
134-22-68,2,0,2586,B000YB6TIM,Kent The Handmade Comb - 182 mm Medium Coarse and Fine Toothed Comb Sawcut 6T Kent Buy Kent Hair Brushes & Combs - Kent The Handmade Comb - 182 mm Medium Coarse and Fine Toothed Comb Sawcut 6T Beauty Styling Tools Hair Care Combs
134-22-68,2,1,2587,B000YB70PS,Kent The Handmade Comb - 143 mm Fine and Coarse Toothed Pocket Comb Sawcut R7T Kent Buy Kent Hair Brushes & Combs - Kent The Handmade Comb - 143 mm Fine and Coarse Toothed Pocket Comb Sawcut R7T Beauty Styling Tools Hair Care Brushes
135-2-216,2,0,5146,B002PBEDT6,"L'Oreal Paris EverStrong Bodify Conditioner, 8.5-Fluid Ounce L&#39;Oreal Paris For hair that needs extra strength, now there is haircare that&#8217;s so gentle, yet so strong. The new EverStrong Sulfate-Free Fortify System&#8482; contains L&#8217;Or&#233;al&#8217;s patented Bio-Ceramide complex, which strengthens hair after just one wash. EverStrong Bodify Conditioner gently conditions and adds body to fine, limp hair, leaving it strong and silky. Natural aromatic properties from rosemary and mint help energize and invigorate the senses. Beauty Hair Care Conditioners"
135-2-216,2,1,5153,B002PBJLMU,"L'Oreal Paris EverStrong Bodify Shampoo, 8.5-Fluid Ounce L&#39;Oreal Paris For hair that needs extra strength, now there is haircare that&#8217;s so gentle, yet so strong. The new EverStrong Sulfate-Free Fortify System&#8482; contains L&#8217;Or&#233;al&#8217;s patented Bio-Ceramide complex, which strengthens hair after just one wash. EverStrong Bodify Shampoo gently cleanses and adds body to fine, limp hair, leaving it strong and silky. Rich lather and natural aromatic properties from rosemary and juniper help energize and invigorate the senses. Shampoos Beauty Hair Care"
135-243-246,2,0,1278,B000FGDIAS,"JASON Natural Cosmetics Dandruff Relief Shampoo, Rosemary, Olive and Jojoba, 12 Ounces Jason Natural In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to safer, natural ingredients proven to work together in effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. Shampoos Beauty Hair Care"
135-243-246,2,1,3814,B001EWEP7C,"JASON C-Effects Super-C Cleanser, 6 Ounce Bottles (Pack of 2) Jason Natural In 1959, a group of independent thinkers drew upon the pioneering spirit that was so much a part of their California heritage and set out on a road of rediscovery. Theirs was a path back to natural ingredients proven safer and proven to work together in naturally effective ways. And so the J&#x100;S&#xD6;N&#xA0;(which means ""healer"" in Greek) brand was born. The&#xA0;J&#x100;S&#xD6;N&#xA0;team meticulously created&#xA0;body loving products&#xA0;- at first just for their own family and friends - staying true to the&#xA0;J&#x100;S&#xD6;N&#xA0;Code of Honor: select safe, wholesome, natural ingredients, rigorously test every formula to ensure safety and efficacy, never test on animals, and constantly innovate and improve. As one generation has given way to the next,&#xA0;J&#x100;S&#xD6;N&#xA0;products have remained on the path forged by the brand&#x2019;s founders, committed to discovering even more ways to offer personal care solutions safer for us, our families and our planet. J&#x100;S&#xD6;N is a&#xA0;natural pioneer since 1959. Skin Care Beauty Face Gels Cleansers"
136-135-249,2,0,1930,B000OWHKMU,"CoverGirl Volume Exact Mascara 115 Brown Cover Girl Buy Cover Girl Mascaras - Cover Girl Volume Exact Mascara 115 Brown. How-to-Use: Apply mascara to clean and dry lashes. Begin with 2-3 coats and keep applying until the desired lash volume, length and separation is achieved. Makeup Beauty Eyes Mascara"
136-135-249,2,1,3528,B001CRX0NO,"Estee Lauder Sumptuous Bold Volume Lifting Mascara 01 Black Estee Lauder Buy Estee Lauder Mascaras - Estee Lauder Sumptuous Bold Volume Lifting Mascara 01 Black. How-to-Use: Apply mascara to clean and dry lashes. Begin with 2-3 coats and keep applying until the desired lash volume, length and separation is achieved. Makeup Beauty Eyes Mascara"
136-85-24,2,0,3317,B0019QQ13Y,"e.l.f. Liquid Eyeliner (Plum) elf e.l.f. Cosmetics No more tugging or pulling on your eyelids with this easy glide liquid eyeliner. The smudge-proof liner is rich in color, creating a long lasting defined look. The fine tip brush creates easy and precise definition for natural or dramatic effects Makeup Beauty Eyes Eyeliner"
136-85-24,2,1,9799,B008532UV6,"e.l.f. Essential Liquid Eyeliner BLACK Eye Liner Elf Makeup Professional Sexy e.l.f. Cosmetics No more tugging or pulling on your eyelids with this easy glide Liquid Eyeliner. The smudge-proof liner is rich in color, creating a long lasting defined look. The fine tip brush creates easy and precise definition for natural or dramatic eye effects. Makeup Beauty Eyes Eyeliner"
137-89-82,2,0,9169,B006X1H2P6,"Heavy Duty Stainless Steel Toenail Nipper by ToiletTree Products. Lifetime Replacement Guarantee ToiletTree Products ToiletTree Products Heavy Duty Toenail Nipper is designed with strength in mind. This stainless steel cuticle nipper is ideal for trimming toenails and hangnails.This stainless steel toenail nipper comes in a matte finish which cannot be overstated. Comfortable designed handle making it easy to use.Care and Cleaning: This tool is 100% stainless steel and is designed to last a lifetime. After each use, the product should be cleaned to extend the use and also to avoid germs. Place some rubbing alcohol onto a tissue or use an alcohol based disinfectant wipe. Wipe the tissue or wipe along the cutting edges of the toenail nipper. After cleaning, ensure that this tool is thoroughly dried and not stored while damp or in a damp location.Lifetime Replacement Warranty:We take great pride in our products and their workmanship. For that reason, this ToiletTree product is backed with a Lifetime Replacement Warranty. Your satisfaction is our main concern and our objective is to be certain that the product you purchase provides you with both quality and value. Because this product is crafted using the finest materials available, we expect it to last you a lifetime, and we make sure this happens by free replacement if this product wears down during its intended use. However, our warranty is not unconditional: please note that our warranty does not cover product damage that may result from abuse of the product. We respectfully reserve the right, at our own option, to replace the merchandise. For warranty service, simply send the product to us at:ToiletTree Products Replacement Dept.517 North Highland Ave.Upper Nyack, NY 10960We'll take care of the rest. Please include your name and your return address information, phone number and email address, along with a $3.00 check for handling/processing. Replacements will be processed within 2 weeks of receiving.ToiletTreeClippersTTP845 Beauty Tools & Accessories Nail Tools Clippers & Trimmers"
137-89-82,2,1,9172,B006X1LOQO,"Stainless Steel Cuticle Nipper 1/4 Jaw by ToiletTree Products. Lifetime Replacement ToiletTree Products 1/4 Jaw Cuticle Nipper is designed with strength in mind. This stainless steel cuticle nipper is ideal for trimming cuticles, hangnails, and doing manicures. This stainless steel cuticle nipper comes in a matte finish which cannot be overstated. Comfortable designed handle making it easy to use.Care and Cleaning: This tool is 100% stainless steel and is designed to last a lifetime. After each use, the product should be cleaned to extend the use and also to avoid germs. Place some rubbing alcohol onto a tissue or use an alcohol based disinfectant wipe. Wipe the tissue or wipe along the cutting edges of the cuticle nipper. After cleaning, ensure that this tool is thoroughly dried and not stored while damp or in a damp location.Lifetime Replacement Warranty:We take great pride in our products and their workmanship. For that reason, this ToiletTree product is backed with a Lifetime Replacement Warranty. Your satisfaction is our main concern and our objective is to be certain that the product you purchase provides you with both quality and value. Because this product is crafted using the finest materials available, we expect it to last you a lifetime, and we make sure this happens by free replacement if this product wears down during its intended use. However, our warranty is not unconditional: please note that our warranty does not cover product damage that may result from abuse of the product. We respectfully reserve the right, at our own option, to replace the merchandise. For warranty service, simply send the product to us at:ToiletTree Products Replacement Dept.517 North Highland Ave.Upper Nyack, NY 10960We'll take care of the rest. Please include your name and your return address information, phone number and email address, along with a $3.00 check for handling/processing. Replacements will be processed within 2 weeks of receiving.ToiletTreeClippersTTP845 Beauty Tools & Accessories Nail Tools Clippers & Trimmers"
139-106-86,2,0,9492,B007M6CTW2,"New 10 Pair Reusable Charming Cross Fake False Eyelashes Glue Adhesives Eye Lashes Makeup Black 58 Toogoo * With professional eyelash glue, can apply the lashes instantly * Easy to remove by eye make up remover * Can be used for many times if the eyelashes are used and removed properly  * Beautiful eyelashes are a great way to enhance the look of your eyes * Suitable for professional use or home use Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools"
139-106-86,2,1,9506,B007MJVY02,"110 Pairs Breathable Invisible Dual Eyelid Sticker Tape Rosallini Fit for all skin colours. Excellent air penetrability and makeup applicability. Gives the impression of a natural-looking creased eyelid. Suitable for working, appointment, bride make-up and performers. Adhesive tape to keep the double eyelid while resisting water or sweat all day long. Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools"
139-122-199,2,0,4714,B002ACKDU8,Darkness False Eyelashes K-ma 4 Darkness False Eyelashes Top Quality False Eyelashes New False Eyelashes Designs Variety of Fake Eyelash Designs Best Selling False Eyelash Include 2 False Eyelid Glue Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
139-122-199,2,1,4715,B002ACKKMO,"Darkness False Eyelashes K-Ma 9 Darkness False Eyelashes Top Quality False Eyelashes
    New False Eyelashes Designs
    Variety of Fake Eyelash Designs
    Best Selling False Eyelash
    Include 2 False Eyelid Glue Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools"
139-214-52,2,0,4719,B002AER2FU,Darkness False Eyelashes Glue &amp; Gel Darkness False Eyelashes Darkness False Eyelashes Glue & Gel Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
139-214-52,2,1,7788,B004Y3H7MS,Darkness Eyelash &amp; Double Eyelash Glue - Black Eyelash &amp; Double Eyelash Glue - Black Darkness Eyelash & Double Eyelash Glue - Black Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
139-37-199,2,0,7590,B004RSW46E,Red Cherry False Eyelashes #WSP (Pack of 3) Red Cherry Red Cherry lashes are made from 100% human hair Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
139-37-199,2,1,8989,B006LRRQK8,Red Cherry #43 False Eyelashes (Pack of 6 Pairs) Red Cherry Red Cherry lashes are made from 100% human hair Beauty Tools & Accessories Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools
14-55-28,2,0,880,B000AA2XQ4,"Rothco Compartment Travel Toiletry Bag Rothco Beauty Tools & Accessories Toiletry Bags Clothing, Shoes & Jewelry Bags & Cases Luggage & Travel Gear"
14-55-28,2,1,3552,B001CZKXP4,"Travelon Hanging Toiletry Kit Travel Accessories Beauty Tools & Accessories Toiletry Bags Clothing, Shoes & Jewelry Bags & Cases Luggage & Travel Gear"
14-55-98,2,0,600,B0006I9YK8,"Baggallini Complete Cosmetic Bagg Cosmetic Bags Beauty Tools & Accessories Clothing, Shoes & Jewelry Bags & Cases Luggage & Travel Gear"
14-55-98,2,1,3553,B001CZL7VS,"Travelon Jewelry Roll Travelon Jewelry Accessories Novelty, Costumes & More Beauty Tools & Accessories Clothing, Shoes & Jewelry Jewelry Boxes & Organizers Jewelry Rolls Bags & Cases Luggage & Travel Gear"
14-64-249,2,0,1697,B000LY3X7W,Lewis N. Clark Luggage Comfort 2 Pack Eye Mask With Adjustable Strap Lewis N. Clark Beauty Eyes Skin Care Masks
14-64-249,2,1,7360,B004KG2XDW,"Spenco Men's Kholo Support Sandal Spa Slippers Men Beauty Tools & Accessories Clothing, Shoes & Jewelry Nail Tools"
14-72-151,2,0,5628,B0034KSQ1I,Ecotools Alicia Cosmetic Bag EcoTools A cosmetic bag by Alicia Silverstone Beauty Tools & Accessories Cosmetic Bags Bags & Cases
14-72-151,2,1,11646,B00G0K6ZQC,Blue Avocado Travel Duffle BlueAvocado-Ross Bennett Beauty Tools & Accessories Cosmetic Bags Bags & Cases
140-2-169,2,0,3980,B001H9404A,"L'Oreal Paris HiP Studio Secrets Professional Shocking Shadow Pigments, 0.05 Ounce L&#39;Oreal Paris Makeup Eye Shadow Beauty Eyes"
140-2-169,2,1,3985,B001H99VY4,L'Oreal HiP Cream Shadow Paints - Lofty L&#39;Oreal Paris High Intensity PigmentsTMCustom Application Well Makeup Eye Shadow Beauty Eyes
140-72-210,2,0,1208,B000ETZS6S,MAC Lustre Lipstick - Viva Glam V M.A.C MAC LUSTRE LIPSTICK - VIVA GLAM V Makeup Beauty Lipstick Lips
140-72-210,2,1,11910,B00HZHKTEI,W7 - 'In The Buff' Natural Nudes Eye Colour Palette W7 IN THE BUFF NATURAL NUDES EYE SHADOW PALETTE Makeup Eye Shadow Beauty Eyes
142-100-4,2,0,3008,B00159W1MA,Tate's The Natural Miracle - Odorless Nail Polish Remover Tate&#39;s The Natural Miracle Tate's The Natural Miracle - Odorless Nail Polish Remover Makeup Nails Beauty Nail Polish Remover
142-100-4,2,1,7736,B004WG4CQ6,"Quimica Alemana Nail Hardener 0.47oz &quot;Pack of 2&quot; Quimica Alemana Quimica Alemana Nail Hardener 0.47oz ""Pack of 2"" Hands & Nails Nail Strengthening Beauty Nail Treatments Skin Care"
142-105-254,2,0,6665,B0041PFUV4,WEN Tea Tree Cleansing Conditioner 6 Oz. WEN&reg; by Chaz Dean WEN Tea Tree Cleansing Conditioner 6 Oz. Beauty Hair Care Conditioners
142-105-254,2,1,6847,B00478VG9U,WEN Pomegranate Cleansing Conditioner 6 Oz. WEN&reg; by Chaz Dean WEN Pomegranate Cleansing Conditioner 6 Oz. Beauty Hair Care Conditioners
142-121-106,2,0,760,B0009I4MFW,Pureology Pure Volume Shampoo 10.1 oz Pureology Pureology Serious Colour Care Pure Volume Shampoo 10.1 Ounces Shampoo & Conditioner Sets Beauty Hair Care
142-121-106,2,1,761,B0009I4MG6,"Pureology Safeguard Your Color Purify Shampoo, 10.1 Ounces Pureology Pureology Serious Colour Care Purify Shampoo 10.1 Ounces Shampoos Beauty Hair Care"
142-197-229,2,0,2793,B0012F4OPO,Village Naturals Bath Shoppe White Tea Milk Bath 28 fl oz Village Naturals Village Naturals Bath Shoppe&#xAE; Ultra-Moisturizing White Tea & Jasmine Milk Bath with Shea Butter. Beauty Bubble Bath Bath & Body Bath
142-197-229,2,1,4680,B0028LPG6W,Pangea Organics Balancing Oil - Himalayan Geranium &amp; Pomegranate 30ml/1oz Buy Pangea Organics Massage Oil & Massage Creams - Pangea Organics Balancing Oil - Himalayan Geranium & Pomegranate 30ml/1oz Oils Beauty Bath & Body Bath
142-214-218,2,0,7831,B004YRUYE2,Creme of Nature Argan Oil Oil Moisturizer-8.45 oz Creme of Nature Creme of Nature Argan Oil Oil Moisturizer-8.45 ounce Hair & Scalp Treatments Beauty Hair Care
142-214-218,2,1,7832,B004YRVCGQ,"Creme of Nature Argan Oil Intensive Conditioning Treatment, 12 oz Creme of Nature Creme of Nature Argan Oil Intensive Conditioning Treatment, 12 oz Hair & Scalp Treatments Beauty Hair Care"
142-218-141,2,0,2464,B000VZS3VW,"Pure Moisture Conditioner By ABBA for Unisex, 33.8 Ounce ABBA Pure Moisture Conditioner by ABBA for Unisex - 33.8 oz Conditioner Beauty Hair Care Conditioners"
142-218-141,2,1,3922,B001G7POOI,"TIGI Bed Head Dumb Blonde Reconstructor Conditioner, 6.76 Ounce (Pack of 2) TIGI Bed Head Dumb Blonde Conditioner by TIGI for Unisex - 6.76 oz Conditioner Beauty Hair Care Conditioners"
142-240-229,2,0,895,B000AADG0G,Village Naturals Bath Shoppe Lavender &amp; Chamomile Foaming Milk Bath 28 fl oz.(Pack of 1) Unknown Village Naturals Lavender & Chamomile Ultra-Moisturizing Milk Bath with Shea ButterBath Shoppe&#xAE;. Beauty Bubble Bath Bath & Body Bath
142-240-229,2,1,3023,B0015IYNR2,"The Naked Bee Hand &amp; Cuticle Healing Salve (1.5 oz/Sunflower, Beeswax &amp; Shea Butter) The Naked Bee The Naked Bee Hand & Cuticle Healing Salve (One container of 1.5 oz Sunflower, Beeswax & Shea Butter) Hands & Nails Cuticle Care Beauty Cuticle Repair Skin Care"
144-34-162,2,0,10004,B008GSY7UM,"Jerdon JGL10W Euro Tabletop Tri-Fold Two-Sided Lighted Makeup Mirror with 5x Magnification and 4-Light Settings, White Finish Jerdon Mirrors Beauty Tools & Accessories Makeup Mirrors"
144-34-162,2,1,10762,B00AK4QS7A,"Jerdon JGL7W Euro Tabletop Two-Sided Lighted Makeup Mirror with 5x Magnification and 4-Light Settings, White Finish Jerdon Mirrors Beauty Tools & Accessories Makeup Mirrors"
144-61-254,2,0,716,B0009953JA,"Jerdon JP7507NB 8-Inch Two-Sided Swivel Wall Mount Mirror with 7x Magnification, 13.5-Inch Extension, Nickel Beaded Finish Jerdon The Jerdon JP7507NB 8-Inch Two-Sided Swivel Wall Mount Mirror is used in luxury hotels and spas because of its convenience, sleek look and magnification. This two-sided circular mirror has an 8-inch diameter and features a smooth 360-degree swivel design that provides 1x and 7x magnification options to make sure every detail of your hair and makeup are in place. The extension arm and smooth rotation adjusts to all angles for a dynamic point of view. The JP7507NB extends 13.5-inches from the wall and can be easily moved around, while still being firm enough to hold for odd angles. This mirror has an attractive nickel beaded finish that protects against moisture and condensation and is designed to be wall mounted. This item comes complete with mounting hardware. The Jerdon JP7507NB 8-Inch Two-Sided Swivel Wall Mount Mirror comes with a 1-year limited warranty that protects against any defects due to faulty material or workmanship. The Jerdon Style company has earned a reputation for excellence in the beauty industry with its broad range of quality cosmetic mirrors (including vanity, lighted and wall mount mirrors), hair dryers and other styling appliances. Since 1977, the Jerdon brand has been a leading provider to the finest homes, hotels, resorts, cruise ships and spas worldwide. The company continues to build its position in the market by both improving its existing line with the latest technology, developing new products and expanding its offerings to meet the growing needs of its customers. Beauty Skin Care Face"
144-61-254,2,1,1333,B000G666HE,"Jerdon JP2027N 8-Inch Two-Sided Swivel Wall Mount Mirror with 7x Magnification, 23-Inch Extension, Nickel Finish Jerdon The Jerdon JP2027N 8-Inch Two-Sided Swivel Wall Mount Mirror is used in luxury hotels and spas because of its convenience, sleek look and magnification. This two-sided circular mirror has an 8-inch diameter and features a smooth 360-degree swivel design that provides 1x and 7x magnification options to make sure every detail of your hair and makeup are in place. The extension arm and smooth rotation adjusts to all angles for a dynamic point of view. The JP2027N extends 20-inches from the wall and can be easily moved around, while still being firm enough to hold for odd angles. This mirror has an attractive nickel finish that protects against moisture and condensation and is designed to be wall mounted. This item comes complete with mounting hardware. The Jerdon JP2027N 8-Inch Two-Sided Swivel Wall Mount Mirror comes with a 1-year limited warranty that protects against any defects due to faulty material or workmanship. The Jerdon Style company has earned a reputation for excellence in the beauty industry with its broad range of quality cosmetic mirrors (including vanity, lighted and wall mount mirrors), hair dryers and other styling appliances. Since 1977, the Jerdon brand has been a leading provider to the finest homes, hotels, resorts, cruise ships and spas worldwide. The company continues to build its position in the market by both improving its existing line with the latest technology, developing new products and expanding its offerings to meet the growing needs of its customers. Mirrors Beauty Tools & Accessories Makeup Mirrors"
144-78-150,2,0,851,B0009VIJV2,"Floxite Fl-10h 10x Hand Held 2-sided Mirror with Stand, Clear Floxite This handheld two sided mirror features an 8x distortion free glass on one side and 1x reverse side, plus the included stand allows for hands free use of the 5-inch size mirror,  which allows you to see the tiniest detail even without eyeglasses. Mirrors Beauty Tools & Accessories Makeup Mirrors"
144-78-150,2,1,6890,B004813W5M,"Conair Makeup Mirror BE103 The Conair BE103 Lighted 10X Satin Nickel Double Sided Round Makeup Mirror is perfect for applying make-up or fixing your hair, this illuminated mirror is round, double-sided and features four variable light settings to simulate evening, home, office and daytime. This glare-free mirror even has a convenient appliance outlet on the mirror's base and a satin nickel finish. It offers 1x and 10x magnification and rotates 360 degrees. Measures 8.5"" in diameter. Mirrors Beauty Tools & Accessories Makeup Mirrors"
146-118-28,2,0,112,B0000536P3,"Olay Total Effects 7-In-1 Anti-Aging Daily Moisturizer 1.7 Fl. Oz. Olay For those concerned about multiple signs of aging, this daily facial moisturizer provides the benefit of 7 anti-aging therapies in 1 formula. Line Minimization: Reduces the appearance of fine wrinkles. Nourishing Moisturization: For a radiant, healthy glow. Tone Enhancement: Balances color & reduces appearance of age spots. Gentle Exfoliation: Smoothes and evens skin texture. Pore Refinement: Minimizes the appearance of pores. Free Radical Defense: Helps prevent damage to skin&rsquo;s surface. Subtle Lifting: Hydrates for firmer skin appearance. Visibly younger-looking skin with an appearance that&rsquo;s more resilient to aging. It provides the total anti-aging power of moisture fused with vitamins and anti-oxidants. THIS EXCLUSIVE FORMULA IS: Dermatologically tested, Non-Comedogenic (won&rsquo;t clog pores), Oil-free and Fast-Absorbing. Moisturizers Beauty Body Oils Skin Care"
