sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
159-239-224-255,2,1,11991,B00ITA41T4,"Anti-Aging Retinol Serum. A+CTIVE Best Vitamin A Night Serum for Wrinkles with Collagen, Sea Kelp &amp; Hyaluronic Acid to Smooth Skin, Reduce Wrinkles &amp; Under-Eye Puffiness. Nourishes, Heals &amp; Protects Skin. Unconditional GUARANTEE Experience The Anti-Aging Power Of Retinol + Sea Kelp + Collagen + Hyaluronic AcidNourish, Moisturize, Smooth & Protect Your Skin with this Advanced Elixir!This Unique Anti-Wrinkle Serum Works Synergistically to Smooth Out Difficult Age Indicators Through Cell Turnover While Restoring ElasticityBring Back Youthful Looking and Feeling Skin!Healthier Skin:A+CTIVE is Enriched with Sea Kelp Bioferment to Nourish & Hyaluronic Acid with Sodium PCA Ensures Skin is MoisturizedSee Your Skin Glowing!Protection:The Unique Combination of Porphyridium, Fucoxanthin and Guaizulene Provides a Barrier Against Threats and Acts as an AntioxidantDiminish Wrinkles and Keep them Away!A+CTIVE is GUARANTEED to Help You Look Younger AND Prevent Signs of AgingNO Parabens, Sulfates or Phthalates. 95% Natural IngredientsA+CTIVE is Formulated for All Ages, Skin Types & SensitivitiesWhen Used Nightly, Results are Visible within 4 WeeksMade in the USAat Our FDA Certified Facilities.No Animal TestingThe Protege Promise: Your SATISFACTIONIf You're Not Satisfied with A+CTIVE, Contact Us Within365 Daysof Purchase, & We Will Issue aComplete Refund.No Questions AskedActivate Your Skin with A+CTIVE!Our supplies run out fast. Start to A+CTIVate Your Skin &Order a Bottleof this Potent Anti-Aging Serum Now! Oils & Serums Beauty Skin Care Face"
159-239-224-62,2,0,11979,B00IROPDPS,"Night Cream - ResurFACE Premium Moisturizing Anti Wrinkle Cream for Dry Skin. Advanced Antioxidant Healing Power of Sea Kelp, CoQ10, Sodium PCA, Shea Butter, Avocado &amp; Jojoba Oil. Regenerating &amp; Nutrient-Enriched. Larger 2oz Jar! Results GUARANTEED Discover the Skin-Transforming Secrets of Sea Kelp + CoQ10 + Sodium PCABe Amazed After Using ResurFACE for Just One Night!ResurFACE Contains Ingredients Found in the Most Expensive Moisturizing Creams--at a Fraction of the PriceResurFACE is an Enriched Nightly Restoration Cream Developed to Nourish, Moisturize, Repair and ProtectHealing:Loaded with Healing Ingredients Such As CoQ10, Shea Butter, Rosehip Oil, and Ceremide E to Restore, while Kelp Ferment is Fortified with Nutrients to Nourish Your SkinYou Will Be Amazed by the Overnight Results!Anti-Oxidant:Actives like Lutein and Lycopene Protect Against UV damage, while Anti-Oxidants Alpha Lipoic Acid, Astaxanthin and Vitamin E Destroy Free RadicalsGive Your Skin a Chance to Defend Itself from the ElementsMoisturizing:Avocado Oil, Almond Oil, and Sesame Oil Provide a Hydrating Triple Treat, Then Sodium PCA Takes it to the Next Level by Preventing Moisture LossWake Up to a Supple, Soft FaceResurFACE is GUARANTEED to Help Restore Skin and Prevent Signs of AgingMade WITHOUT Parabens, Sulfates or PhthalatesResurFACE is formulated for men and women of all ages, and skin typesMade in the USAat our FDA Certified facilities. Our products arenot tested on animalsThe Protege Promise: Your SATISFACTIONIf you are not satisfied with ResurFACE, contact us within 365 days of purchase, and we will issue acomplete refund.No Questions AskedRevitalize, Restore, Reenergize:  ResurFACE your face!Our supplies run out fast. Start to ResurFACE andorder a jarof this superior night cream now! Creams & Moisturizers Beauty Night Creams Face Skin Care"
159-239-224-62,2,1,11992,B00ITA8HD0,"Vitamin C Serum for Face C-RUM 20% Ascorbic Acid Anti-Aging Skin Care. With Vitamin E, Hyaluronic Acid, Pomegranate Seed Oil. Smooths Fine Lines &amp; Wrinkles. Builds Collagen, Lightens Skin Tone &amp; Makes Skin Radiant 100% Results GUARANTEE Intense Hydration, Plumps & Illuminates Skin For A More Youthful LookLook Forward To A Bright Future!C-RUM has the Highest Concentration of Vitamin C for Your Face, Providing the Skin with Exceptional Luminosity, Firmness and Elasticity While Restoring Suppleness and a Youthful AppearanceThe Secret to Redefining Your Skin: ""C""ing is BelievingWhat is it?An Anti-Aging Serum That Fights Sun Damage, Increases Luminosity and Builds Collagen for a Noticeably Firmer and More Youthful LookWho is it for?Anyone Seeking a Powerful Serum to Fight Signs of Aging, such as Fine Lines or Uneven Skin Tone. Those Concerned with Skin Dullness, Poor Texture and Sun Damage Will Experience Visible Improvements and Brightening with this Innovative Treatment within Just a Few Weeks.How is it different?Contains 20% Vitamin C, Ascorbic Acid. This form of Vitamin C Skin Care is the Most Natural and Is Easiest for Skin to Absorb. It Works to Protect Against UV Damage. The Addition of Pomegranate Seed Oil, Vitamin E and Lycopene make C-RUM More Potent and Help It To Penetrate Deeper than Other Vitamin C ProductsVITAMIN C-RUM is GUARANTEED to Help Brighten Your Skin and Reverse Age Indicators- Made WITHOUT Parabens, Sulfates or Phthalates.- 98% Natural Ingredients- VITAMIN C-RUM is Formulated for All Ages and Skin Types- Made in the USA. Not Tested on AnimalsThe Protege Promise: Your SATISFACTIONIf you are not satisfied with C-RUM, contact us and we will issue acomplete refund.No Questions AskedGet on Track to Healthier SkinOur Supplies Run Out Fast. Get Your C-RUM On andOrder a Bottleof this Premium Vitamin C Serum Now! Oils & Serums Beauty Skin Care Face"
159-48-82-81,2,0,12042,B00JZVMTOU,"Acne Sunscreen SPF 30 For Glamorous, Sensitive Skin - Oil Free Protection that prevents breakouts, nourishes &amp; moisturizes - Therapeutic facial care products &amp; sport tanning sunscreens - Lifetime Guarantee... It does exactly what is says on the label, period. Enjoy The Sun Today... Hate Your Acne Tomorrow!Sunshine makes you feel better, but it's only temporary relief.- Acne soon flares up again even worse than before- UV rays penetrate deep into the skin causing damage, where acne bacteria thrive- Hell breaks out on your face, back and shouldersThat's crazy when there's a simple, effective answer.Sun Protection SPF 30 is highly concentrated, oil-free fortified with vitamins, powerful antioxidants and enriched emollients to protect healthy skin against sunburn, premature aging and free radicals, while leaving the skin radiant, shine free and without white product overcast.Helps prevent fresh acne breakouts with broad-spectrum UVA & UVB protection, supplemented with Aloe Extract, Chamomile Flower Extract, Green Tea Leaf Extract, Vitamin E, AllantoinFinally enjoy the sun's benefit without fear of retribution..Clinically proven product that truly addresses sub-cutaneous sun damage.- Light oil free formula moisturizes without any greasiness- Effectively blocks the damaging UVA and UVB rays- Doesn't contribute to pore blockage or leave visible evidence of usage- Reduces premature aging and the risk of skin cancer developingFreedom to enjoy the healing benefits that safe exposure to the sun provides.Specifically formulated for acne sufferers to allow exposure without fear of either irritating an existing breakout, or causing a worse breakout after exposure to the sun.Hollywood Starshave known for years about the benefits that our range of acne treatment products give.You too can have clear, blemish free natural skin!Full 90-Day Money-Back Guarantee. So nothing to lose and a naturally clear complexion to gain!You deserve to enjoy the sunshine fully without worry of its harmful effects!Hit that""Add to Cart""button now! Sun Beauty Skin Care Skin Protection"
159-48-82-81,2,1,12080,B00KTAJAIY,"Anti Aging Skin Care Cream Used By Movie Stars - Therapeutic Facial Skin Care, Sunscreens &amp; Sport Tanning Products JUST MASKING THOSE WRINKLES ON YOUR FACE IS FIGHTING A LOSING BATTLE: WIN THE WARSun damage undermines all your repair work, Ultraviolet (UV) and Infrared radiation (IR) causes premature aging!Even though you make surface repairs, UV and IR radiation still cause damage deep in your skin; destroying collagen and elastin. Plumping the surface is futile by itself; your skin still ages badly.It doesn't have to be like that. There's a simple and effective answer.It's a revolution in anti aging treatment.- Ageless Glow is a light weight SPF 45, containing an innovative blend of actives- Protects skin from UVA, UVB & Infrared Radiation known to cause premature aging- It delivers a new strategy in sun protection providing the highest possible level of protection while restoring youthfulness to the skin- A clinically proven product as used by Hollywood Stars.This fast-absorbing SPF also features a high level of Niacinamide to promote a smoother, clearer complexion.Derived from Knotweed Extract, our botanically-based active is the first of its kind, preventing damage from infrared radiation, which is believed to be just as detrimental to skin health as UVA & UVB.Enjoy theSecret Beverly Hills Formulathat the Hollywood Stars have known for years. You too can maintain your youthful complexion; defy the aging process!Full 90-Day Money-Back Guarantee. So nothing to lose and a naturally youthful complexion to gain!You deserve to stay young!Hit that ""Add to Cart"" button now! Sunscreens Beauty Face Sunscreens & Self Tanners Skin Care"
159-55-125-86,2,0,3587,B001DKIFSA,"Vanish Extreme Under Eye Cream for Dark Circles and Puffiness / 1/2oz - 1 Month Supply -Watts Beauty This sale is for a 1/2 oz jar. Enough for several weeks. This product was formulated with the leading proven ingredients found in high end brand under eye creams to diminish dark circles and decrease puffiness. Chrysin is a granular product that releases into the cream leaving the small capsule behind. Do you know what actually ""causes"" serious dark circles? People think that dark circles are caused by hard partying, working late, being tired or simple allergies. But according to most research dermatologists, serious dark circles (the kind that make you look old, tired and exhausted) are about, of all things, the oxidation of hemoglobin (blood) in the capillary matrix of the 
peri-orbital eye area. These capillaries actually ""leak"" blood that begins to oxidize (through a process called hemoglobindegradation). creating a dark bluish-red pigmentation that looks distinctly like an ugly bruise.
What does all that mean in plain English? 
Tiny little capillaries deposit blood around your sensitive eye area. 
The blood turns deep purple and you end up looking like you just went 12 hard rounds in a boxing ring. Dark Circle Treatments Beauty Eyes Skin Care"
159-55-125-86,2,1,6703,B0042SX6RA,"Watts Beauty Extreme Under Eye Cream Max - Dark Circles, Puffiness &amp; Fine Lines This sale is for a 1/2 oz jar. Enough for several weeks. This product was formulated with the leading proven ingredients found in high end brand under eye creams to diminish dark circles and decrease puffiness. Chrysin is a granular product that releases into the cream leaving the small capsule behind. Do you know what actually ""causes"" serious dark circles? People think that dark circles are caused by hard partying, working late, being tired or simple allergies. But according to most research dermatologists, serious dark circles (the kind that make you look old, tired and exhausted) are about, of all things, the oxidation of hemoglobin (blood) in the capillary matrix of the peri-orbital eye area. These capillaries actually ""leak"" blood that begins to oxidize (through a process called hemoglobindegradation). creating a dark bluish-red pigmentation that looks distinctly like an ugly bruise. What does all that mean in plain English? Tiny little capillaries deposit blood around your sensitive eye area. The blood turns deep purple and you end up looking like you just went 12 hard rounds in a boxing ring. Beauty Eyes Skin Care Combinations"
159-83-226-235,2,0,12001,B00IZQ66V8,"MATRIXYL 3000 - Best Anti-Aging Moisturiser with Matrixyl 3000 - Hypo-Allergenic Deep Wrinkle Cream, Fast Absorption, Neutral Scent and Fast Acting***MADE IN USA*** GMP &amp; FDA Approved Manufacturing Facility- Works Best With Bodishape Phytoceramide 350mg and Bodi Skincare's Potent Hyaluronic Acid Serum ***100% UNCONDITIONAL GUARANTEE*** Bodi Skincare Potent Anti-Aging Matrixyl Moisturizer with Matrixyl 3000Non-irritating skin rejuvenation cream containing an advanced patented pentapeptide that helps significantly improve the appearance of facial wrinkles, stretch marks and minor skin imperfections.Key Ingredients:Glycerine, Tocopheryl Acetate, Palmitoyl Tetrapeptide-7Key Benefits:1. Reduce the Appearance of Fine Lines and Wrinkles2. Helps in Dramatically Improving Skin Firmness3. Enhance the Skin's Defenses, Preventing Future Damage4. Hydrates and Absorbs Quickly100% Unconditional Money Back GuaranteeWe Are Committed to Your Satisfaction!Order Now! Click the orange ""Add to cart"" button at the upper right corner of this page Oils & Serums Beauty Skin Care Face"
159-83-226-235,2,1,12035,B00JT74V1O,"Phytoceramides - Miracle Phytoceramides 350mg Softgel Capsules as Recommended by DR Oz ***VEGAN SAFE, NON-GMO &amp; GLUTEN FREE *** -Plant Derived Anti-aging Formula - 100% All Natural - Clinically Proven Anti-Wrinkle Active Ingredients *** MADE IN USA *** Your Ultimate Skin Restoring Supplement- Natural Facelift- Use With Bodiskincare Hyaluronic Acid Serum and Matrixyl 3000 Moisurizer for Optimum Results - ***THE ONLY ONE WITH AN UNCONDITIONAL 100% MONEY BACK GUARANTEE*** Potent Phytoceramide 350mg Formula by Bodishape for Fast Effective Results*** 83% Decrease in Wrinkles and Fine Lines ****** 92% Increase in Collagen Production ****** 65% Decrease in the Appearance of Dark Circles ***Clinical studies have found Phytoceramides to:- Increase skin hydration - Promote Skin Smoothness- Reduce the appearance of crow's feet, fine lines & wrinkles- Repair Damaged Skin, Nourish, Restore, and Strengthen New Collagen- Improves skin firmness and elasticity making you look younger- Reduces Itchiness and Redness so your skin looks healthy&#x2022; Our product is manufactured in the United States under Good Manufacturing Practices (GMP) and the highest level of quality control.Try Phytoceramides by Bodishape todayAll-natural face-lift in a bottle100% UNCONDITIONAL MONEY BACK GUARANTEEORDER NOW BEFORE STOCKS RUN OUT! Beauty Skin Care"
16-195-46-216,2,0,736,B0009EXONC,"Big Sexy Hair Volumizing Hairspray, Spray &amp; Play, 10.0 oz (284 g) Big Sexy Property of Michael O'Rourke. No animal testing. Made in U.S.A. Beauty Styling Products Hair Sprays Hair Care"
16-195-46-216,2,1,1232,B000F41ZEG,"Big Sexy Hair Firm Volumizing Hairspray, Spray &amp; Play Harder, 10-oz (300 ml) 300 g Big Sexy Property of Michael O'Rourke. No animal testing. Made in U.S.A. Beauty Styling Products Hair Sprays Hair Care"
160-139-5-73,2,0,1517,B000HLPKJ8,"Phyto Phytonectar Hair Treatment Oil-1.7 oz. Phyto Back to LifePhytonectar Pre-Shampoo Ultra Nourishing Oil Treatment easily penetrates deeply into each strand bringing damaged, dehydrated hair back to life. The formula, rich in proteins, lipids, and vitamins from egg yolk, restructures ultra-dry hair while preventing oxidation with sunflower extract. Hair feels immediately replenished and its original softness and shine are restored.A moisturizing, pre-cleansing oil treatmentFormula is rich in proteins, lipids and vitamins from egg yolkReplenishes and restructures ultra-dry hair to its original softness and shineEspecially Suited For:Ultra Dry HairEssential Elements:Pre-Shampoo Ultra Nourishing Oil Treatment contains egg yolk oil, soybean and sunflower extract to nourish hair, restructure the hair fiber, neutralize free radicals and prevent oxidation.Free of:Parabens, Sulfates, Synthetic Dyes, Petrochemicals, PhthalatesFor Best Effect:Apply from roots to ends, massaging to facilitate penetration. Leave on for a minimum of 15 minutes. Rinse thoroughly. Shampoo with Phytonectar. Use Phytonectar oil once-to-twice a week for five consecutive weeks. Do not use for one week after color process. Hair & Scalp Treatments Beauty Hair Care"
160-139-5-73,2,1,5268,B002SZGYU0,"Phyto Phytonectar Ultra Nourishing Shampoo 6.7 oz Phyto With a high concentration in botanical active ingredients, Phytonectar shampoo helps restore the moisture and lipid balance in ultra-dry, porous hair. Its creamy formula, brimming with moisturizing and revitalizing Soybean amino acids and pure Orange Blos Shampoos Beauty Hair Care"
160-90-216-11,2,0,6182,B003M5UOBK,"Joico K-pak Shampoo and Conditioner Liter Duo 33.8 oz Set Joico With the highest concentration of Quadramine Complex in its formulas, K-PAK delivers the ultimate in healthy hair. K-PAK products work synergistically to rebuild, reconstruct, strengthen and protect damaged hair!rnShampoo liter size: ?Begins the reconstruction process using a unique cream foundation enriched with Joico's exclusive Keratin Silicone Complex. rn?Gently cleanses the hair while enhancing its elasticity, strength and shine.rnConditioner liter size:rn?Reconstructs, strengthens and detangles dry, damaged hair with K-PAK's Keratin Silicone Complex. rn?Hair feels smooth, silky and shiny with vitality and bounce. Shampoo & Conditioner Sets Beauty Hair Care"
160-90-216-11,2,1,8370,B005K0DO8A,"Joico K-PAK Revitaluxe Bio-Advanced Restorative Treatment, 5.1 oz. Joico Indulge in the ultimate luxury treatment for dry, damaged hair from the leader in hair repair. Actively repairs, restores, protects, and hydrates hair, correcting years&#x2019; worth of damage while preventing future damage. With each application, hair instantly becomes stronger, softer, more moisturized, with improved elasticity. Blend of bio mimetic peptides, keratin amino acids, jojoba oil, and aloe extract. Hair & Scalp Treatments Beauty Hair Care"
162-11-102-189,2,0,2972,B0014UCJPE,"NOW Foods Clary Sage Oil, 1 ounce Now Foods Aroma:  Herbaceous, lavender-like.  Benefits:  Focusing, stimulating, balancing. Moisturizers Beauty Body Oils Skin Care"
162-11-102-189,2,1,3309,B0019LVFI0,"NOW Foods Oil Of Oregano 25%, 1 ounce Now Foods Aroma:  Spicy, camphoraceous.  Benefits:  Purifying, comforting, invigorating. Moisturizers Beauty Body Oils Skin Care"
162-11-102-239,2,0,2975,B0014UEG50,"NOW Foods - Balsam Fir Oil 1 Oz Now Foods 100% PureAbies balsameaIngredients: 100% pure balsam fir needle oilAroma: Pleasant, woodsyBenefits: Empowering, balancing, strengthening Moisturizers Beauty Body Oils Skin Care"
162-11-102-239,2,1,6342,B003SSXV5C,"NOW Foods Cinnamon Cassia Oil, 1 ounce (Pack of 2) Aroma:  Warm, spicy.  Benefits:  Warming, stimulating, refreshing. Moisturizers Beauty Body Oils Skin Care"
162-124-102-14,2,0,1714,B000MGSJBY,"Now Foods Lemongrass Oil 100% Pure, 1 Ounce Now Foods 100% PureCymbopogon citratusIngredients: 100% pure lemongrass oilAroma: Strong, lemon-likeBenefits: Purifying, stimulating, cleansing Moisturizers Beauty Body Oils Skin Care"
162-124-102-14,2,1,6674,B0041TXR1A,"Now Foods Citronella Oil, 1 Ounce (Pack of 2) Now Foods 100% PureCymbopogon winterianusIngredients: 100% pure citronella oilAroma: Pungent, musky, citrus-likeBenefits: Clarifying, freshening, purifyingAbout Citronella Moisturizers Beauty Body Oils Skin Care"
162-239-183-27,2,0,36,B000052YM0,"Fruit Of The Earth 100% Aloe Vera 6oz. Gel Tube Fruit of the Earth Non-Oily Moisturizer Provides Effective Relief From Sunburn, Minor Burns, And Itching & Chafing Forms A Protective Barrier Which Helps Retain Moisture & Promotes Healing Cooling, Soothing Gel Made From Fresh Aloe Vera Leaves Fragrance Free With No Added Color Absorbs Quickly And Will Not Stain Contains No Alcohol Moisturizers Beauty Body Oils Skin Care"
162-239-183-27,2,1,853,B0009VNI40,"Fruit Of The Earth 100 % Aloe Vera Gel, 12 oz, 1-Pack Fruit of the Earth Non-Oily Moisturizer Provides Effective Relief From Sunburn, Minor Burns, And Itching & Chafing Forms A Protective Barrier Which Helps Retain Moisture & Promotes Healing Cooling, Soothing Gel Made From Fresh Aloe Vera Leaves Fragrance Free With No Added Color Absorbs Quickly And Will Not Stain Contains No Alcohol Moisturizers Beauty Body Oils Skin Care"
165-214-64-192,2,0,9693,B007YQURGU,"Sensationail gel polish starter kit - raspberry wine Pacific World Corp Up To 2 Weeks Dazzling, Damage-Proof Wear. Makeup Nails Beauty Nail Polish"
165-214-64-192,2,1,9857,B0087P9PB0,"Sensationail gel polish starter kit - pink chiffon Pacific World Corp Up To 2 Weeks Dazzling, Damage-Proof Wear. Makeup Nails Beauty Nail Polish"
165-3-69-14,2,0,7727,B004WAGFQC,"Uspicy? MACARON USND-3603 36W Professional UV Gel Nail Dryer / Lamp / Light Acrylic Gel &amp; Shellac CURING Light Finish Quick Dry, Upgraded with Sliding Tray &amp; Timmer Setting, SPA Equipment + Free USpicy Highly UV Protective Gloves USpicy-Fashion Meets TechnologyUSpicy was created by a very simple goal - to provide high quality health and beauty products at budget-friendly prices so that everyone can afford. Why ""U&#x2022;Spicy""? Because we put the sole focus on YOU, and dedicate ourselves to creating your own unique style, which allows YOU to feel SPICY whenever & wherever.Features:- They can be used with various kinds of nail beauty products, such as UV Top Coat, UV Builder Gel, etc. Work without brand requirements on nail polish- The wavelength is visible and harmless to eyes. But we do not recommend you stare at the bulb for a long time- Over voltage & current surge protection- Heat-exhausted chip to increase reliability and life span of the nail dryer- All in one - disinfection & drying.- The new sliding tray design makes it easy to cleanSpecifications:- Color: white- Auto timer control: 120s, 180s, up to infinite- Input Voltage Range: AC110-120V, 50/60HZ- Material: Molded ABS- Warranty: 1-Year Manufacturer WarrantyPackage includes:- 1* USpicy USND-3603 Professional UV Gel Lamp Nail Dryer (White, 36W)- 4*9W 365nm UV Bulb- 1 * Free Nail Sanding file- 1 * Free UV Protective Gloves Beauty Tools & Accessories Nail Dryers Nail Tools"
165-3-69-14,2,1,7728,B004WAIG5K,"USpicy&reg; MACARON USND-3603 36W UV Nail Dryer/Lamp/Light Acrylic Gel &amp; Shellac CURING Light TIMER DRYER Quick Dry &amp; Cure Your Nails within Seconds, SPA Equipment (White) USpicy-Fashion Meets TechnologyUSpicy was created by a very simple goal - to provide high quality health and beauty products at budget-friendly prices so that everyone can afford. Why ""U&#x2022;Spicy""? Because we put the sole focus on YOU, and dedicate ourselves to creating your own unique style, which allows YOU to feel SPICY whenever & wherever.Features:- Can be used for various kinds of UV products which having a wavelength of 365nm, such as UV Top Coat / UV Builder Gel / etc- The bottom tray can be pulled out, making it easy to clean- Suitable for both professional and personal fingernail care- Small and cool design, compact &amp; easy to operateSpecifications:- Auto timer control: 120s, 180s, up to infinite- Input Voltage Range: AC110-120V, 50/60HZ- Material: Molded ABS- Warranty: 1-Year Manufacturer WarrantyPackage includes:- 1 * USpicy nail dryer gel curing UV Lamp- 4 * 9W 365mm UV Bulb- 1 * Free Nail Sanding file Beauty Tools & Accessories Nail Dryers Nail Tools"
166-114-48-128,2,0,198,B00009WO0W,"Weleda Children's Tooth Gel, 1.7 oz Weleda Weleda Children's Tooth Gel - 1.7 ozProtect developing teeth and gums with natural Weleda Children's Tooth Gel. Make brush-time fun for growing milk teeth. Essential oils and a bright orange color provide a taste and fragrance tha tkids will love. It contains silica ingredient that cleans teeth gently yet carefully without affecting enamel. This gel also includes calendula extract that keeps gums healthy and strong.Why You'll Love It:Protect and strengthen newly forming teeth and gums while soothing with natural ingredients.Age:6 months and upFeaturesPleasant tasteIncludes essential spearmint and fennel oil that acts as a fragrance with a preserving effectNatural protectionFluoride-freeIdeal for teething childrenGently cleanses baby teeth with natural silicaBiodynamic calendula ingredient soothes the teeth and gums Moisturizers Beauty Body Lotions Skin Care"
166-114-48-128,2,1,5932,B003CYDA9O,"Weleda Calendula Shampoo and Body Wash, 6.8-Ounce Weleda Baby&#x2019;s delicate hair and skin gets the perfect balance of cleansing moisture and the kindest care in our softly lathering shampoo and body wash. it&#x2019;s a gentle wash that retains the moisture in your baby&#x2019;s hair and skin, leaving them feeling silky smooth and protected from drying out. formulated with the mildest organic and natural plant-based cleansers, it&#x2019;s gentle and tear-free. biodynamic&#xAE; and organic calendula flower extract soothes and softens your baby&#x2019;s hair and skin. sweet almond oil absorbs fast and easily to keep your baby&#x2019;s skin and hair from losing precious moisture. this gentle, effective formula with a light and delicate fragrance turns an ordinary bath time into a full-body pampering. now that&#x2019;s one clean, happy baby from head to shoulders, knees and toes (knees and toes). Shampoos Beauty Hair Care"
166-5-51-198,2,0,4530,B001V9LULM,"Dr. Hauschka Clarifying Day Oil (Formerly Normalizing Day Oil), 1.0-Ounce Box Dr. Hauschka Balances Oily SkinFor oily, impure, or blemished skinDeminishes appearance of oily skin and enlarged poresCalms the skin and offers extra protection Moisturizers Beauty Body Oils Skin Care"
166-5-51-198,2,1,4538,B001V9LV6G,"Dr. Hauschka Day Cream Light, Rose, 1.0-Ounce Box Dr. Hauschka Soothes and protectsProtects and strenghthens dry skinSoothes red, irritated skinRestores moisture Creams & Moisturizers Beauty Day Creams Face Skin Care"
169-62-157-143,2,0,117,B000053L6W,"Clubman Pinaud Virgin Island Bay Rum, 12 Ounce Clubman Pinaud Clubman Pinaud virgin island bay rum-as refreshing as an island breeze. A classic all-purpose fragrance. Formulated with a unique blend of essence of bay tree and exotic spices. Instantly cools, tones and refreshes the skin. Splash freely all over the body. Fragrance Beauty Cologne Men's"
169-62-157-143,2,1,1111,B000CEQZZS,"Clubman Virgin Island Bay Rum Body Care, 6 Ounce Clubman Clubman virgin island bay rum is a classic all-purpose fragrance. Formulated with a unique blend of essence of bay tree and exotic spices. Instantly cools, tones and refreshes the skin. Splash freely all over the body. Fragrance Beauty Cologne Men's"
17-23-157-141,2,0,1202,B000EODF9K,"Got 2b CrazySleek Hot Smooth Flat Iron and Blow Dry Lotion 8.5 fl oz (250 ml) Got2b got2b Crazy Sleek Hot Smooth Flat Iron & Blow Dry Lotion provides thermal protection against high-heat appliances. 

Works with the heat of your blow dryer and flat iron to deliver long-lasting, smooth hair that resists returning to it's natural curve. Salon quality proteins and amino acids act as an inner smoothing system.

Directions:

Remove lock from the sprayer. Spray on towel-dried hair, distribute evenly. Blow-dry completely, then flat iron. Finish with got2b Crazy Sleek Shine Lock. Beauty Styling Products Hair Care Creams, Gels & Lotions"
17-23-157-141,2,1,4399,B001S44J4A,"Got2B Guardian Angel Blow-Out Lotion, Gloss Finish Got2b bware of the burn- temperatures above 425 de-nature your hair!
b invincible with got2b guardian angel formulated with proven 425F heat protection plus patented combined styling support. There's no more need to go any hotter.
Your constant blow drying has left you hair dull, damaged and fried.
This blow dry pre-styling spray shields your locks and enhances manageability to provide smooth flexible style and divinely luminous shine effects. It's heaven on earth for hair.
Battle the burn 4 invincible style. Moisturizers Beauty Body Lotions Skin Care"
176-103-253-65,2,0,2087,B000QGKQXO,"Toppik Spray Applicator Toppik The Toppik Spray Applicator will dramatically improve the results you see with Toppik from the very first application. This precision instrument allows you to spray Toppik on, rather than just shaking as before. By using this appliance, you will get an even more natural look...the fibers will disperse more evenly and be directed more precisely. Because of this precision, you will find yourself using significantly less Toppik, making this economical as well. Treat Specific Areas To thicken precise areas, try inserting the nozzle into your hair and spray gently. This will disperse the fibers more evenly giving you a fuller and more natural look. Fill Out Your Front Hairline The Applicator is perfect for filling out your front hairline. For best results, use it with the Toppik Hairline Optimizer, a laser generated template that allows for a perfectly natural hairline that replicates the growth pattern of your own hair. Hair Loss Products Beauty Styling Products Hair Care"
176-103-253-65,2,1,8436,B005MZKF6M,"Toppik Hair Building Fibers - Dark Brown 0.09 oz. small travel size Toppik Toppik Hair Building Fibers instantly fill in balding or thinning areas. Made of pure organic protein, Toppik is completely undetectable and resistant to wind, rain, and perspiration, yet easily washes out with shampoo. If you're a man or woman with thinning hair, Toppik will transform your appearance in 30 seconds. How does Toppik work? Toppik fibers are made of all natural organic keratin protein, the same protein that hair is made of. The fibers in Toppik are charged with static electricity so they intertwine with your own hair and bond securely. Just shake on the Toppik fibers. They stay in place all day, all night. It's a ""secret weapon"" used by millions of men and women around the world. Hair Loss Products Beauty Styling Products Hair Care"
176-83-136-184,2,0,11135,B00BMVNMTM,NEW! Style Edit Conceal Spray 2 oz. BLACK/DARK BROWN (Conceal your gray between color services) Style Edit STYLE EDIT by Style Edit CONCEAL YOUR GRAYS-BLACK/DARK BROWN 2 OZ Moisturizers Beauty Body Lotions Skin Care
176-83-136-184,2,1,11136,B00BMVV3MK,NEW! Style Edit Conceal Spray 2 oz. MEDIUM/LIGHT BROWN (Conceal your gray between color services) Style Edit STYLE EDIT by Style Edit CONCEAL YOUR GRAYS-MEDIUM/LIGHT BROWN 2 OZ Beauty Styling Products Hair Sprays Hair Care
179-142-51-82,2,0,4402,B001S48IJC,"Organix Grapefruit Conditioner, Mango Butter, 13 Ounce Organix It's a tropical exotic sensation. Unique blend of Sulphate free product surfactants; Paraben free product. Beauty Hair Care Conditioners"
179-142-51-82,2,1,4404,B001S4C91K,"Organix Grapefruit Shampoo, Mango Butter, 13 Ounce Organix It's a tropical exotic sensation. Unique blend of Sulphate free product surfactants; Paraben free product. Shampoos Beauty Hair Care"
18-21-179-255,2,0,3413,B001AZPK90,"Carol's Daughter, Tui Hair Smoothie, 8-Ounce Carol&#39;s Daughter Intense Conditioning Treatment for Normal to Dry Hair. Beauty Styling Products Hair Care Creams, Gels & Lotions"
18-21-179-255,2,1,5616,B0034DMC88,"Carol's Daughter, Healthy Hair Butter, 4 Ounce Carol&#39;s Daughter Creamy Hairdress for Relaxed or Natural Hair. Beauty Styling Products Hair Care Creams, Gels & Lotions"
18-241-207-0,2,0,663,B0007CXX82,"Biosilk Silk Therapy Serum, Packaging May Vary, 5.64 Ounces BioSilk Biosilk Silk Therapy Serum Moisturizers Beauty Body Lotions Skin Care"
18-241-207-0,2,1,2611,B000YT5NIG,"Biosilk Silk Therapy Hair Treatment, 34 Ounce BioSilk Moisturizers Beauty Body Lotions Skin Care"
